,Unnamed: 0,date,Team,Player1,Player2,Player3,Player4,Player5,game_id,Location,Outcome,spread
5052,50,2018-01-30,GSW,S. Curry,K. Durant,D. Green,Z. Pachulia,K. Thompson,7320.0,AWAY,LOSS,30.0
5053,51,2018-02-02,GSW,S. Curry,K. Durant,D. Green,Z. Pachulia,K. Thompson,7343.0,AWAY,WIN,15.0
5054,52,2018-02-03,GSW,S. Curry,K. Durant,D. Green,Z. Pachulia,K. Thompson,7349.0,AWAY,LOSS,7.0
5055,53,2018-02-06,GSW,S. Curry,K. Durant,D. Green,Z. Pachulia,K. Thompson,7372.0,HOME,LOSS,20.0
5056,54,2018-02-08,GSW,S. Curry,K. Durant,D. Green,Z. Pachulia,K. Thompson,7383.0,HOME,WIN,18.0
5057,55,2018-02-10,GSW,S. Curry,K. Durant,D. Green,Z. Pachulia,K. Thompson,7399.0,HOME,WIN,17.0
5058,56,2018-02-12,GSW,O. Casspi,S. Curry,K. Durant,Z. Pachulia,K. Thompson,7414.0,HOME,WIN,46.0
5059,57,2018-02-14,GSW,S. Curry,K. Durant,D. Green,Z. Pachulia,K. Thompson,7432.0,AWAY,LOSS,6.0
5060,58,2018-02-22,GSW,S. Curry,K. Durant,D. Green,J. McGee,K. Thompson,7440.0,HOME,WIN,7.0
5061,59,2018-02-24,GSW,S. Curry,K. Durant,D. Green,J. McGee,K. Thompson,7455.0,HOME,WIN,32.0
5062,60,2018-02-26,GSW,S. Curry,K. Durant,D. Green,J. McGee,K. Thompson,7468.0,AWAY,WIN,14.0
5063,61,2018-02-28,GSW,S. Curry,K. Durant,D. Green,J. McGee,K. Thompson,7486.0,AWAY,WIN,8.0
5064,62,2018-03-02,GSW,S. Curry,K. Durant,D. Green,J. McGee,K. Thompson,7496.0,AWAY,WIN,5.0
5065,63,2018-03-06,GSW,S. Curry,K. Durant,D. Green,J. McGee,K. Thompson,7531.0,HOME,WIN,13.0
5066,64,2018-03-08,GSW,S. Curry,K. Durant,D. Green,J. McGee,K. Thompson,7544.0,HOME,WIN,3.0
5067,65,2018-03-09,GSW,Q. Cook,K. Durant,D. Green,J. McGee,K. Thompson,7552.0,AWAY,LOSS,17.0
5068,66,2018-03-11,GSW,Q. Cook,K. Durant,D. Green,J. McGee,K. Thompson,7562.0,AWAY,LOSS,6.0
5069,67,2018-03-14,GSW,Q. Cook,K. Durant,K. Looney,Z. Pachulia,N. Young,7587.0,HOME,WIN,11.0
5070,68,2018-03-16,GSW,Q. Cook,D. Green,A. Iguodala,Z. Pachulia,N. Young,7601.0,HOME,LOSS,5.0
5071,69,2018-03-17,GSW,Q. Cook,D. Green,A. Iguodala,Z. Pachulia,N. Young,7612.0,AWAY,WIN,15.0
5072,70,2018-03-19,GSW,Q. Cook,D. Green,A. Iguodala,Z. Pachulia,N. Young,7624.0,AWAY,LOSS,14.0
5073,71,2018-03-23,GSW,J. Bell,S. Curry,P. McCaw,Z. Pachulia,N. Young,7656.0,HOME,WIN,12.0
5074,72,2018-03-25,GSW,Q. Cook,K. Looney,P. McCaw,J. McGee,N. Young,7671.0,HOME,LOSS,19.0
5075,73,2018-03-27,GSW,J. Bell,Q. Cook,P. McCaw,Z. Pachulia,N. Young,7683.0,HOME,LOSS,11.0
5076,74,2018-03-29,GSW,Q. Cook,K. Durant,D. Green,P. McCaw,J. McGee,7697.0,HOME,LOSS,9.0
5077,75,2018-03-31,GSW,Q. Cook,K. Durant,D. Green,J. McGee,K. Thompson,7711.0,AWAY,WIN,16.0
5078,76,2018-04-01,GSW,Q. Cook,K. Durant,D. Green,K. Looney,K. Thompson,7722.0,HOME,WIN,10.0
5079,77,2018-04-03,GSW,Q. Cook,K. Durant,D. Green,Z. Pachulia,K. Thompson,7732.0,AWAY,WIN,4.0
5080,78,2018-04-05,GSW,Q. Cook,K. Durant,D. Green,J. McGee,K. Thompson,7744.0,AWAY,LOSS,20.0
5081,79,2018-04-07,GSW,Q. Cook,K. Durant,D. Green,K. Looney,K. Thompson,7763.0,HOME,LOSS,6.0
5082,80,2018-04-08,GSW,Q. Cook,K. Durant,D. Green,Z. Pachulia,K. Thompson,7772.0,AWAY,WIN,17.0
5083,81,2018-04-10,GSW,Q. Cook,K. Durant,D. Green,Z. Pachulia,K. Thompson,7786.0,AWAY,LOSS,40.0
5084,0,2018-10-16,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7883.0,HOME,WIN,8.0
5085,1,2018-10-19,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7906.0,AWAY,WIN,1.0
5086,2,2018-10-21,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7919.0,AWAY,LOSS,2.0
5087,3,2018-10-22,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7928.0,HOME,WIN,20.0
5088,4,2018-10-24,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7943.0,HOME,WIN,22.0
5089,5,2018-10-26,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7949.0,AWAY,WIN,28.0
5090,6,2018-10-28,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7964.0,AWAY,WIN,6.0
5091,7,2018-10-29,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7972.0,AWAY,WIN,25.0
5092,8,2018-10-31,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,7989.0,HOME,WIN,10.0
5093,9,2018-11-02,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,8005.0,HOME,WIN,17.0
5094,10,2018-11-05,GSW,S. Curry,K. Durant,D. Green,D. Jones,K. Thompson,8028.0,HOME,WIN,16.0
5095,11,2018-11-08,GSW,J. Bell,S. Curry,K. Durant,D. Jones,K. Thompson,8047.0,HOME,LOSS,23.0
5096,12,2018-11-10,GSW,Q. Cook,K. Durant,J. Jerebko,D. Jones,K. Thompson,8061.0,HOME,WIN,16.0
5097,13,2018-11-12,GSW,Q. Cook,K. Durant,D. Green,D. Jones,K. Thompson,8079.0,AWAY,LOSS,5.0
5098,14,2018-11-13,GSW,Q. Cook,K. Durant,J. Jerebko,D. Jones,K. Thompson,8082.0,HOME,WIN,7.0
5099,15,2018-11-15,GSW,K. Durant,D. Green,A. Iguodala,D. Jones,K. Thompson,8094.0,AWAY,LOSS,21.0
5100,16,2018-11-17,GSW,K. Durant,A. Iguodala,J. Jerebko,K. Looney,K. Thompson,8113.0,AWAY,LOSS,3.0
5101,17,2018-11-18,GSW,K. Durant,A. Iguodala,J. Jerebko,K. Looney,K. Thompson,8119.0,AWAY,LOSS,12.0
5102,18,2018-11-21,GSW,Q. Cook,K. Durant,A. Iguodala,D. Jones,K. Thompson,8145.0,HOME,LOSS,28.0
5103,19,2018-11-23,GSW,Q. Cook,K. Durant,A. Iguodala,D. Jones,K. Thompson,8158.0,HOME,WIN,28.0
5104,20,2018-11-24,GSW,Q. Cook,K. Durant,A. Iguodala,D. Jones,K. Thompson,8165.0,HOME,WIN,1.0
5105,21,2018-11-26,GSW,Q. Cook,K. Durant,A. Iguodala,D. Jones,K. Thompson,8181.0,HOME,WIN,6.0
5106,22,2018-11-29,GSW,Q. Cook,K. Durant,A. Iguodala,D. Jones,K. Thompson,8197.0,AWAY,LOSS,3.0
5107,23,2018-12-01,GSW,S. Curry,K. Durant,J. Jerebko,D. Jones,K. Thompson,8212.0,AWAY,LOSS,9.0
5108,24,2018-12-03,GSW,S. Curry,K. Durant,A. Iguodala,K. Looney,K. Thompson,8225.0,AWAY,WIN,17.0
5109,25,2018-12-05,GSW,S. Curry,K. Durant,A. Iguodala,K. Looney,K. Thompson,8236.0,AWAY,WIN,24.0
5110,26,2018-12-07,GSW,S. Curry,K. Durant,A. Iguodala,K. Looney,K. Thompson,8258.0,AWAY,WIN,10.0
5111,27,2018-12-10,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8281.0,HOME,WIN,8.0
5112,28,2018-12-12,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8296.0,HOME,LOSS,20.0
5113,29,2018-12-14,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8309.0,AWAY,WIN,5.0
5114,30,2018-12-17,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8330.0,HOME,WIN,17.0
5115,31,2018-12-19,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8345.0,AWAY,LOSS,5.0
5116,32,2018-12-22,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8365.0,HOME,WIN,4.0
5117,33,2018-12-23,GSW,S. Curry,K. Durant,D. Green,J. Jerebko,K. Thompson,8375.0,HOME,WIN,2.0
5118,34,2018-12-25,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8381.0,HOME,LOSS,26.0
5119,35,2018-12-27,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8396.0,HOME,LOSS,1.0
5120,36,2018-12-29,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8415.0,AWAY,WIN,10.0
5121,37,2018-12-31,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8429.0,AWAY,WIN,23.0
5122,38,2019-01-03,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8446.0,HOME,LOSS,1.0
5123,39,2019-01-05,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8464.0,AWAY,WIN,4.0
5124,40,2019-01-08,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8486.0,HOME,WIN,27.0
5125,41,2019-01-11,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8510.0,HOME,WIN,37.0
5126,42,2019-01-13,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8523.0,AWAY,WIN,5.0
5127,43,2019-01-15,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8536.0,AWAY,WIN,31.0
5128,44,2019-01-16,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8544.0,HOME,WIN,7.0
5129,45,2019-01-18,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8557.0,AWAY,WIN,18.0
5130,46,2019-01-21,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8582.0,AWAY,WIN,19.0
5131,47,2019-01-24,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8598.0,AWAY,WIN,8.0
5132,48,2019-01-26,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8613.0,AWAY,WIN,4.0
5133,49,2019-01-28,GSW,J. Bell,D. Cousins,S. Curry,K. Durant,K. Thompson,8626.0,AWAY,WIN,32.0
5134,50,2019-01-31,GSW,D. Cousins,S. Curry,K. Durant,D. Green,A. McKinnie,8649.0,HOME,LOSS,9.0
5135,51,2019-02-02,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8662.0,HOME,WIN,14.0
5136,52,2019-02-06,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8691.0,HOME,WIN,39.0
5137,53,2019-02-08,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8703.0,AWAY,WIN,10.0
5138,54,2019-02-10,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8719.0,HOME,WIN,2.0
5139,55,2019-02-12,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8733.0,HOME,WIN,7.0
5140,56,2019-02-13,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8744.0,AWAY,LOSS,22.0
5141,57,2019-02-21,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8752.0,HOME,WIN,2.0
5142,58,2019-02-23,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8772.0,HOME,LOSS,6.0
5143,59,2019-02-25,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8778.0,AWAY,WIN,11.0
5144,60,2019-02-27,GSW,S. Curry,K. Durant,D. Green,K. Looney,K. Thompson,8795.0,AWAY,LOSS,1.0
5145,61,2019-02-28,GSW,D. Cousins,S. Curry,D. Green,A. McKinnie,K. Thompson,8804.0,AWAY,LOSS,7.0
5146,62,2019-03-02,GSW,D. Cousins,S. Curry,K. Durant,D. Green,A. McKinnie,8820.0,AWAY,WIN,3.0
5147,63,2019-03-05,GSW,D. Cousins,S. Curry,K. Durant,D. Green,A. McKinnie,8845.0,HOME,LOSS,33.0
5148,64,2019-03-08,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8865.0,HOME,WIN,17.0
5149,65,2019-03-10,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8881.0,HOME,LOSS,4.0
5150,66,2019-03-13,GSW,D. Cousins,S. Curry,D. Green,A. Iguodala,K. Thompson,8899.0,AWAY,WIN,2.0
5151,67,2019-03-16,GSW,D. Cousins,S. Curry,D. Green,A. Iguodala,K. Thompson,8919.0,AWAY,WIN,22.0
5152,68,2019-03-18,GSW,A. Bogut,S. Curry,K. Durant,D. Green,K. Thompson,8936.0,AWAY,LOSS,6.0
5153,69,2019-03-19,GSW,A. Bogut,S. Curry,K. Durant,D. Green,K. Thompson,8943.0,AWAY,WIN,10.0
5154,70,2019-03-21,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8960.0,HOME,WIN,23.0
5155,71,2019-03-23,GSW,Q. Cook,D. Cousins,K. Durant,D. Green,K. Thompson,8973.0,HOME,LOSS,35.0
5156,72,2019-03-24,GSW,A. Bogut,S. Curry,K. Durant,D. Green,K. Thompson,8982.0,HOME,WIN,7.0
5157,73,2019-03-27,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,8999.0,AWAY,WIN,15.0
5158,74,2019-03-29,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,9013.0,AWAY,LOSS,1.0
5159,75,2019-03-31,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,9031.0,HOME,WIN,47.0
5160,76,2019-04-02,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,9045.0,HOME,WIN,14.0
5161,77,2019-04-04,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,9060.0,AWAY,WIN,18.0
5162,78,2019-04-05,GSW,A. Bogut,S. Curry,K. Durant,D. Green,K. Thompson,9072.0,HOME,WIN,6.0
5163,79,2019-04-07,GSW,D. Cousins,S. Curry,K. Durant,D. Green,K. Thompson,9086.0,HOME,WIN,27.0
5164,80,2019-04-09,GSW,D. Cousins,S. Curry,J. Evans,D. Green,A. McKinnie,9096.0,AWAY,WIN,9.0
5165,81,2019-04-10,GSW,J. Bell,A. Bogut,Q. Cook,K. Durant,K. Thompson,9104.0,AWAY,LOSS,15.0
5197,31,2013-01-02,HOU,Ö. Aşık,J. Harden,J. Lin,M. Morris,C. Parsons,469.0,HOME,WIN,12.0
5198,32,2013-01-04,HOU,Ö. Aşık,J. Harden,J. Lin,M. Morris,C. Parsons,485.0,AWAY,WIN,14.0
5199,33,2013-01-05,HOU,Ö. Aşık,J. Harden,J. Lin,M. Morris,C. Parsons,492.0,AWAY,WIN,8.0
5200,34,2013-01-08,HOU,Ö. Aşık,J. Harden,J. Lin,M. Morris,C. Parsons,512.0,HOME,WIN,13.0
5201,35,2013-01-09,HOU,Ö. Aşık,J. Harden,J. Lin,M. Morris,C. Parsons,520.0,AWAY,LOSS,9.0
5202,36,2013-01-11,HOU,Ö. Aşık,J. Harden,J. Lin,M. Morris,C. Parsons,531.0,AWAY,LOSS,12.0
5203,37,2013-01-12,HOU,Ö. Aşık,J. Harden,J. Lin,M. Morris,C. Parsons,544.0,AWAY,LOSS,7.0
5204,38,2013-01-15,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,566.0,HOME,LOSS,8.0
5205,39,2013-01-16,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,573.0,AWAY,LOSS,5.0
5206,40,2013-01-18,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,584.0,AWAY,LOSS,10.0
5207,41,2013-01-19,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,595.0,AWAY,LOSS,13.0
5208,42,2013-01-21,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,607.0,AWAY,WIN,6.0
5209,43,2013-01-23,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,620.0,HOME,LOSS,10.0
5210,44,2013-01-25,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,638.0,AWAY,WIN,18.0
5211,45,2013-01-26,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,645.0,HOME,WIN,13.0
5212,46,2013-01-28,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,664.0,AWAY,WIN,45.0
5213,47,2013-01-30,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,678.0,AWAY,LOSS,8.0
5214,48,2013-02-02,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,698.0,HOME,WIN,14.0
5215,49,2013-02-05,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,717.0,HOME,WIN,31.0
5216,50,2013-02-06,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,727.0,AWAY,LOSS,6.0
5217,51,2013-02-08,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,741.0,HOME,WIN,15.0
5218,52,2013-02-10,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,760.0,AWAY,LOSS,6.0
5219,53,2013-02-12,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,P. Patterson,773.0,AWAY,WIN,9.0
5220,54,2013-02-13,HOU,Ö. Aşık,C. Delfino,J. Lin,C. Parsons,P. Patterson,786.0,AWAY,LOSS,10.0
5221,55,2013-02-20,HOU,Ö. Aşık,C. Delfino,J. Harden,J. Lin,C. Parsons,803.0,HOME,WIN,3.0
5222,56,2013-02-22,HOU,Ö. Aşık,C. Delfino,J. Harden,J. Lin,C. Parsons,816.0,AWAY,WIN,10.0
5223,57,2013-02-23,HOU,Ö. Aşık,C. Delfino,J. Harden,J. Lin,C. Parsons,825.0,AWAY,LOSS,2.0
5224,58,2013-02-27,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,854.0,HOME,LOSS,3.0
5225,59,2013-03-01,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,864.0,AWAY,WIN,8.0
5226,60,2013-03-03,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,885.0,HOME,WIN,33.0
5227,61,2013-03-06,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,908.0,AWAY,LOSS,4.0
5228,62,2013-03-08,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,925.0,AWAY,WIN,6.0
5229,63,2013-03-09,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,932.0,AWAY,LOSS,2.0
5230,64,2013-03-13,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,961.0,HOME,WIN,30.0
5231,65,2013-03-15,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,973.0,HOME,WIN,8.0
5232,66,2013-03-17,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,988.0,HOME,LOSS,30.0
5233,67,2013-03-20,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,1013.0,HOME,WIN,7.0
5234,68,2013-03-22,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,1027.0,HOME,WIN,38.0
5235,69,2013-03-24,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,1042.0,HOME,WIN,1.0
5236,70,2013-03-27,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,1063.0,HOME,LOSS,9.0
5237,71,2013-03-29,HOU,Ö. Aşık,J. Harden,J. Lin,D. Motiejūnas,C. Parsons,1079.0,AWAY,LOSS,9.0
5238,72,2013-03-30,HOU,J. Anderson,Ö. Aşık,J. Lin,C. Parsons,G. Smith,1087.0,HOME,WIN,17.0
5239,73,2013-04-01,HOU,J. Anderson,Ö. Aşık,F. García,J. Lin,G. Smith,1102.0,HOME,WIN,8.0
5240,74,2013-04-03,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,G. Smith,1120.0,AWAY,WIN,10.0
5241,75,2013-04-05,HOU,Ö. Aşık,F. García,J. Harden,J. Lin,G. Smith,1137.0,AWAY,WIN,18.0
5242,76,2013-04-06,HOU,Ö. Aşık,F. García,J. Harden,J. Lin,G. Smith,1144.0,AWAY,LOSS,18.0
5243,77,2013-04-09,HOU,Ö. Aşık,F. García,J. Harden,J. Lin,G. Smith,1159.0,HOME,WIN,3.0
5244,78,2013-04-12,HOU,Ö. Aşık,F. García,J. Harden,J. Lin,G. Smith,1183.0,HOME,LOSS,4.0
5245,79,2013-04-14,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,G. Smith,1200.0,HOME,WIN,21.0
5246,80,2013-04-15,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,G. Smith,1211.0,AWAY,LOSS,7.0
5247,81,2013-04-17,HOU,Ö. Aşık,J. Harden,J. Lin,C. Parsons,G. Smith,1227.0,AWAY,LOSS,4.0
5248,0,2013-10-30,HOU,Ö. Aşık,P. Beverley,J. Harden,D. Howard,C. Parsons,1325.0,HOME,WIN,13.0
5249,1,2013-11-01,HOU,Ö. Aşık,J. Harden,D. Howard,J. Lin,C. Parsons,1340.0,HOME,WIN,8.0
5250,2,2013-11-02,HOU,Ö. Aşık,J. Harden,D. Howard,J. Lin,C. Parsons,1352.0,AWAY,WIN,11.0
5251,3,2013-11-04,HOU,Ö. Aşık,J. Harden,D. Howard,J. Lin,C. Parsons,1364.0,AWAY,LOSS,19.0
5252,4,2013-11-05,HOU,Ö. Aşık,J. Harden,D. Howard,J. Lin,C. Parsons,1372.0,AWAY,WIN,15.0
5253,5,2013-11-07,HOU,Ö. Aşık,P. Beverley,J. Harden,D. Howard,C. Parsons,1386.0,HOME,LOSS,1.0
5254,6,2013-11-09,HOU,Ö. Aşık,P. Beverley,J. Harden,D. Howard,C. Parsons,1404.0,HOME,LOSS,13.0
5255,7,2013-11-11,HOU,Ö. Aşık,P. Beverley,J. Harden,D. Howard,C. Parsons,1417.0,HOME,WIN,6.0
5256,8,2013-11-13,HOU,P. Beverley,D. Howard,T. Jones,J. Lin,C. Parsons,1426.0,AWAY,LOSS,6.0
5257,9,2013-11-14,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1437.0,AWAY,WIN,3.0
5258,10,2013-11-16,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1455.0,HOME,WIN,11.0
5259,11,2013-11-19,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1473.0,HOME,WIN,24.0
5260,12,2013-11-20,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1486.0,AWAY,LOSS,3.0
5261,13,2013-11-23,HOU,P. Beverley,D. Howard,T. Jones,J. Lin,C. Parsons,1506.0,HOME,WIN,11.0
5262,14,2013-11-25,HOU,P. Beverley,D. Howard,T. Jones,J. Lin,C. Parsons,1520.0,AWAY,WIN,7.0
5263,15,2013-11-27,HOU,P. Beverley,D. Howard,T. Jones,J. Lin,C. Parsons,1535.0,HOME,WIN,29.0
5264,16,2013-11-29,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1548.0,HOME,WIN,19.0
5265,17,2013-11-30,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1559.0,AWAY,WIN,6.0
5266,18,2013-12-02,HOU,P. Beverley,F. García,J. Harden,D. Howard,T. Jones,1573.0,AWAY,LOSS,6.0
5267,19,2013-12-04,HOU,P. Beverley,F. García,J. Harden,D. Howard,T. Jones,1585.0,HOME,LOSS,9.0
5268,20,2013-12-06,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1598.0,HOME,WIN,22.0
5269,21,2013-12-08,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1613.0,HOME,WIN,10.0
5270,22,2013-12-12,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1641.0,AWAY,LOSS,7.0
5271,23,2013-12-13,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1654.0,AWAY,WIN,4.0
5272,24,2013-12-15,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1665.0,AWAY,LOSS,15.0
5273,25,2013-12-18,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1692.0,HOME,WIN,15.0
5274,26,2013-12-20,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1701.0,AWAY,LOSS,33.0
5275,27,2013-12-21,HOU,P. Beverley,F. García,D. Howard,T. Jones,C. Parsons,1708.0,AWAY,WIN,17.0
5276,28,2013-12-23,HOU,F. García,D. Howard,T. Jones,J. Lin,C. Parsons,1725.0,HOME,LOSS,7.0
5277,29,2013-12-25,HOU,J. Harden,D. Howard,T. Jones,J. Lin,C. Parsons,1733.0,AWAY,WIN,13.0
5278,30,2013-12-26,HOU,J. Harden,D. Howard,T. Jones,J. Lin,C. Parsons,1737.0,HOME,WIN,8.0
5279,31,2013-12-28,HOU,J. Harden,D. Howard,T. Jones,J. Lin,C. Parsons,1755.0,HOME,WIN,9.0
5280,32,2013-12-29,HOU,J. Harden,D. Howard,T. Jones,J. Lin,C. Parsons,1763.0,AWAY,LOSS,31.0
5281,33,2013-12-31,HOU,J. Harden,D. Howard,T. Jones,J. Lin,C. Parsons,1776.0,HOME,LOSS,4.0
5282,34,2014-01-03,HOU,J. Harden,D. Howard,T. Jones,J. Lin,C. Parsons,1798.0,HOME,WIN,2.0
5283,35,2014-01-08,HOU,R. Brewer,J. Harden,D. Howard,T. Jones,J. Lin,1837.0,HOME,WIN,14.0
5284,36,2014-01-10,HOU,R. Brewer,J. Harden,D. Howard,T. Jones,J. Lin,1846.0,AWAY,LOSS,3.0
5285,37,2014-01-11,HOU,R. Brewer,J. Harden,D. Howard,T. Jones,J. Lin,1857.0,AWAY,WIN,7.0
5286,38,2014-01-13,HOU,J. Harden,D. Howard,T. Jones,J. Lin,C. Parsons,1869.0,AWAY,WIN,12.0
5287,39,2014-01-15,HOU,J. Harden,D. Howard,T. Jones,J. Lin,C. Parsons,1885.0,AWAY,WIN,3.0
5288,40,2014-01-16,HOU,J. Harden,D. Howard,T. Jones,J. Lin,C. Parsons,1893.0,HOME,LOSS,12.0
5289,41,2014-01-18,HOU,J. Harden,D. Howard,T. Jones,J. Lin,C. Parsons,1910.0,HOME,WIN,10.0
5290,42,2014-01-20,HOU,P. Beverley,J. Harden,D. Howard,D. Motiejūnas,C. Parsons,1927.0,HOME,WIN,13.0
5291,43,2014-01-22,HOU,P. Beverley,J. Harden,D. Howard,D. Motiejūnas,C. Parsons,1940.0,HOME,WIN,21.0
5292,44,2014-01-24,HOU,P. Beverley,J. Harden,D. Howard,T. Jones,C. Parsons,1955.0,HOME,LOSS,1.0
