,date1,date2,away,home,away_team_score,home_team_score,game_number,game_id
2048,2014-02-07,2014-02-06,SAN_ANTONIO_SPURS,BROOKLYN_NETS,89.0,103.0,2048,2048
2049,2014-02-07,2014-02-06,CHICAGO_BULLS,GOLDEN_STATE_WARRIORS,87.0,102.0,2049,2049
2050,2014-02-08,2014-02-07,PORTLAND_TRAIL_BLAZERS,INDIANA_PACERS,113.0,118.0,2050,2050
2051,2014-02-08,2014-02-07,OKLAHOMA_CITY_THUNDER,ORLANDO_MAGIC,102.0,103.0,2051,2051
2052,2014-02-08,2014-02-07,LOS_ANGELES_LAKERS,PHILADELPHIA_76ERS,112.0,98.0,2052,2052
2053,2014-02-08,2014-02-07,CLEVELAND_CAVALIERS,WASHINGTON_WIZARDS,115.0,113.0,2053,2053
2054,2014-02-08,2014-02-07,SACRAMENTO_KINGS,BOSTON_CELTICS,89.0,99.0,2054,2054
2055,2014-02-08,2014-02-07,BROOKLYN_NETS,DETROIT_PISTONS,95.0,111.0,2055,2055
2056,2014-02-08,2014-02-07,DENVER_NUGGETS,NEW_YORK_KNICKS,90.0,117.0,2056,2056
2057,2014-02-08,2014-02-07,UTAH_JAZZ,DALLAS_MAVERICKS,81.0,103.0,2057,2057
2058,2014-02-08,2014-02-07,MINNESOTA_TIMBERWOLVES,NEW_ORLEANS_PELICANS,91.0,98.0,2058,2058
2059,2014-02-08,2014-02-07,TORONTO_RAPTORS,LOS_ANGELES_CLIPPERS,105.0,118.0,2059,2059
2060,2014-02-09,2014-02-08,SAN_ANTONIO_SPURS,CHARLOTTE_BOBCATS,104.0,100.0,2060,2060
2061,2014-02-09,2014-02-08,MEMPHIS_GRIZZLIES,ATLANTA_HAWKS,79.0,76.0,2061,2061
2062,2014-02-09,2014-02-08,DENVER_NUGGETS,DETROIT_PISTONS,109.0,126.0,2062,2062
2063,2014-02-09,2014-02-08,PORTLAND_TRAIL_BLAZERS,MINNESOTA_TIMBERWOLVES,117.0,110.0,2063,2063
2064,2014-02-09,2014-02-08,HOUSTON_ROCKETS,MILWAUKEE_BUCKS,101.0,95.0,2064,2064
2065,2014-02-09,2014-02-08,GOLDEN_STATE_WARRIORS,PHOENIX_SUNS,109.0,122.0,2065,2065
2066,2014-02-09,2014-02-08,MIAMI_HEAT,UTAH_JAZZ,89.0,94.0,2066,2066
2067,2014-02-09,2014-02-08,NEW_YORK_KNICKS,OKLAHOMA_CITY_THUNDER,100.0,112.0,2067,2067
2068,2014-02-09,2014-02-08,CHICAGO_BULLS,LOS_ANGELES_LAKERS,92.0,86.0,2068,2068
2069,2014-02-09,2014-02-08,DALLAS_MAVERICKS,BOSTON_CELTICS,102.0,91.0,2069,2069
2070,2014-02-09,2014-02-08,NEW_ORLEANS_PELICANS,BROOKLYN_NETS,81.0,93.0,2070,2070
2071,2014-02-09,2014-02-08,MEMPHIS_GRIZZLIES,CLEVELAND_CAVALIERS,83.0,91.0,2071,2071
2072,2014-02-09,2014-02-08,INDIANA_PACERS,ORLANDO_MAGIC,92.0,93.0,2072,2072
2073,2014-02-09,2014-02-08,SACRAMENTO_KINGS,WASHINGTON_WIZARDS,84.0,93.0,2073,2073
2074,2014-02-10,2014-02-09,PHILADELPHIA_76ERS,LOS_ANGELES_CLIPPERS,78.0,123.0,2074,2074
2075,2014-02-11,2014-02-10,DENVER_NUGGETS,INDIANA_PACERS,80.0,119.0,2075,2075
2076,2014-02-11,2014-02-10,NEW_ORLEANS_PELICANS,TORONTO_RAPTORS,101.0,108.0,2076,2076
2077,2014-02-11,2014-02-10,SAN_ANTONIO_SPURS,DETROIT_PISTONS,100.0,109.0,2077,2077
2078,2014-02-11,2014-02-10,BOSTON_CELTICS,MILWAUKEE_BUCKS,102.0,86.0,2078,2078
2079,2014-02-11,2014-02-10,HOUSTON_ROCKETS,MINNESOTA_TIMBERWOLVES,107.0,89.0,2079,2079
2080,2014-02-11,2014-02-10,PHILADELPHIA_76ERS,GOLDEN_STATE_WARRIORS,80.0,123.0,2080,2080
2081,2014-02-12,2014-02-11,DALLAS_MAVERICKS,CHARLOTTE_BOBCATS,89.0,114.0,2081,2081
2082,2014-02-12,2014-02-11,SACRAMENTO_KINGS,CLEVELAND_CAVALIERS,99.0,109.0,2082,2082
2083,2014-02-12,2014-02-11,ATLANTA_HAWKS,CHICAGO_BULLS,85.0,100.0,2083,2083
2084,2014-02-12,2014-02-11,WASHINGTON_WIZARDS,MEMPHIS_GRIZZLIES,89.0,92.0,2084,2084
2085,2014-02-12,2014-02-11,MIAMI_HEAT,PHOENIX_SUNS,103.0,97.0,2085,2085
2086,2014-02-12,2014-02-11,OKLAHOMA_CITY_THUNDER,PORTLAND_TRAIL_BLAZERS,98.0,95.0,2086,2086
2087,2014-02-12,2014-02-11,UTAH_JAZZ,LOS_ANGELES_LAKERS,96.0,79.0,2087,2087
2088,2014-02-13,2014-02-12,DALLAS_MAVERICKS,INDIANA_PACERS,81.0,73.0,2088,2088
2089,2014-02-13,2014-02-12,MEMPHIS_GRIZZLIES,ORLANDO_MAGIC,86.0,81.0,2089,2089
2090,2014-02-13,2014-02-12,ATLANTA_HAWKS,TORONTO_RAPTORS,83.0,104.0,2090,2090
2091,2014-02-13,2014-02-12,SAN_ANTONIO_SPURS,BOSTON_CELTICS,104.0,92.0,2091,2091
2092,2014-02-13,2014-02-12,CHARLOTTE_BOBCATS,BROOKLYN_NETS,89.0,105.0,2092,2092
2093,2014-02-13,2014-02-12,CLEVELAND_CAVALIERS,DETROIT_PISTONS,93.0,89.0,2093,2093
2094,2014-02-13,2014-02-12,SACRAMENTO_KINGS,NEW_YORK_KNICKS,106.0,101.0,2094,2094
2095,2014-02-13,2014-02-12,WASHINGTON_WIZARDS,HOUSTON_ROCKETS,112.0,113.0,2095,2095
2096,2014-02-13,2014-02-12,NEW_ORLEANS_PELICANS,MILWAUKEE_BUCKS,102.0,98.0,2096,2096
2097,2014-02-13,2014-02-12,DENVER_NUGGETS,MINNESOTA_TIMBERWOLVES,90.0,117.0,2097,2097
2098,2014-02-13,2014-02-12,PHILADELPHIA_76ERS,UTAH_JAZZ,100.0,105.0,2098,2098
2099,2014-02-13,2014-02-12,MIAMI_HEAT,GOLDEN_STATE_WARRIORS,111.0,110.0,2099,2099
2100,2014-02-13,2014-02-12,PORTLAND_TRAIL_BLAZERS,LOS_ANGELES_CLIPPERS,117.0,122.0,2100,2100
2101,2014-02-14,2014-02-13,BROOKLYN_NETS,CHICAGO_BULLS,76.0,92.0,2101,2101
2102,2014-02-14,2014-02-13,OKLAHOMA_CITY_THUNDER,LOS_ANGELES_LAKERS,107.0,103.0,2102,2102
2103,2014-02-19,2014-02-18,ATLANTA_HAWKS,INDIANA_PACERS,98.0,108.0,2103,2103
2104,2014-02-19,2014-02-18,CLEVELAND_CAVALIERS,PHILADELPHIA_76ERS,114.0,85.0,2104,2104
2105,2014-02-19,2014-02-18,TORONTO_RAPTORS,WASHINGTON_WIZARDS,103.0,93.0,2105,2105
2106,2014-02-19,2014-02-18,CHARLOTTE_BOBCATS,DETROIT_PISTONS,108.0,96.0,2106,2106
2107,2014-02-19,2014-02-18,NEW_YORK_KNICKS,MEMPHIS_GRIZZLIES,93.0,98.0,2107,2107
2108,2014-02-19,2014-02-18,ORLANDO_MAGIC,MILWAUKEE_BUCKS,100.0,104.0,2108,2108
2109,2014-02-19,2014-02-18,MIAMI_HEAT,DALLAS_MAVERICKS,117.0,106.0,2109,2109
2110,2014-02-19,2014-02-18,PHOENIX_SUNS,DENVER_NUGGETS,112.0,107.0,2110,2110
2111,2014-02-19,2014-02-18,SAN_ANTONIO_SPURS,LOS_ANGELES_CLIPPERS,113.0,103.0,2111,2111
2112,2014-02-20,2014-02-19,DETROIT_PISTONS,CHARLOTTE_BOBCATS,98.0,116.0,2112,2112
2113,2014-02-20,2014-02-19,ORLANDO_MAGIC,CLEVELAND_CAVALIERS,93.0,101.0,2113,2113
2114,2014-02-20,2014-02-19,CHICAGO_BULLS,TORONTO_RAPTORS,94.0,92.0,2114,2114
2115,2014-02-20,2014-02-19,WASHINGTON_WIZARDS,ATLANTA_HAWKS,114.0,97.0,2115,2115
2116,2014-02-20,2014-02-19,INDIANA_PACERS,MINNESOTA_TIMBERWOLVES,91.0,104.0,2116,2116
2117,2014-02-20,2014-02-19,NEW_YORK_KNICKS,NEW_ORLEANS_PELICANS,98.0,91.0,2117,2117
2118,2014-02-20,2014-02-19,BOSTON_CELTICS,PHOENIX_SUNS,94.0,100.0,2118,2118
2119,2014-02-20,2014-02-19,BROOKLYN_NETS,UTAH_JAZZ,105.0,99.0,2119,2119
2120,2014-02-20,2014-02-19,SAN_ANTONIO_SPURS,PORTLAND_TRAIL_BLAZERS,111.0,109.0,2120,2120
2121,2014-02-20,2014-02-19,GOLDEN_STATE_WARRIORS,SACRAMENTO_KINGS,101.0,92.0,2121,2121
2122,2014-02-20,2014-02-19,HOUSTON_ROCKETS,LOS_ANGELES_LAKERS,134.0,108.0,2122,2122
2123,2014-02-21,2014-02-20,DENVER_NUGGETS,MILWAUKEE_BUCKS,101.0,90.0,2123,2123
2124,2014-02-21,2014-02-20,MIAMI_HEAT,OKLAHOMA_CITY_THUNDER,103.0,81.0,2124,2124
2125,2014-02-21,2014-02-20,HOUSTON_ROCKETS,GOLDEN_STATE_WARRIORS,99.0,102.0,2125,2125
2126,2014-02-22,2014-02-21,NEW_ORLEANS_PELICANS,CHARLOTTE_BOBCATS,87.0,90.0,2126,2126
2127,2014-02-22,2014-02-21,NEW_YORK_KNICKS,ORLANDO_MAGIC,121.0,129.0,2127,2127
2128,2014-02-22,2014-02-21,DALLAS_MAVERICKS,PHILADELPHIA_76ERS,124.0,112.0,2128,2128
2129,2014-02-22,2014-02-21,CLEVELAND_CAVALIERS,TORONTO_RAPTORS,91.0,98.0,2129,2129
2130,2014-02-22,2014-02-21,ATLANTA_HAWKS,DETROIT_PISTONS,107.0,115.0,2130,2130
2131,2014-02-22,2014-02-21,DENVER_NUGGETS,CHICAGO_BULLS,89.0,117.0,2131,2131
2132,2014-02-22,2014-02-21,LOS_ANGELES_CLIPPERS,MEMPHIS_GRIZZLIES,96.0,102.0,2132,2132
2133,2014-02-22,2014-02-21,SAN_ANTONIO_SPURS,PHOENIX_SUNS,85.0,106.0,2133,2133
2134,2014-02-22,2014-02-21,UTAH_JAZZ,PORTLAND_TRAIL_BLAZERS,94.0,102.0,2134,2134
2135,2014-02-22,2014-02-21,BOSTON_CELTICS,LOS_ANGELES_LAKERS,92.0,101.0,2135,2135
2136,2014-02-23,2014-02-22,MEMPHIS_GRIZZLIES,CHARLOTTE_BOBCATS,89.0,92.0,2136,2136
2137,2014-02-23,2014-02-22,NEW_ORLEANS_PELICANS,WASHINGTON_WIZARDS,93.0,94.0,2137,2137
2138,2014-02-23,2014-02-22,NEW_YORK_KNICKS,ATLANTA_HAWKS,98.0,107.0,2138,2138
2139,2014-02-23,2014-02-22,DALLAS_MAVERICKS,DETROIT_PISTONS,113.0,102.0,2139,2139
2140,2014-02-23,2014-02-22,INDIANA_PACERS,MILWAUKEE_BUCKS,110.0,100.0,2140,2140
2141,2014-02-23,2014-02-22,MINNESOTA_TIMBERWOLVES,UTAH_JAZZ,121.0,104.0,2141,2141
2142,2014-02-23,2014-02-22,BOSTON_CELTICS,SACRAMENTO_KINGS,98.0,105.0,2142,2142
2143,2014-02-23,2014-02-22,BROOKLYN_NETS,GOLDEN_STATE_WARRIORS,86.0,93.0,2143,2143
2144,2014-02-23,2014-02-22,LOS_ANGELES_CLIPPERS,OKLAHOMA_CITY_THUNDER,125.0,117.0,2144,2144
2145,2014-02-23,2014-02-22,CHICAGO_BULLS,MIAMI_HEAT,79.0,93.0,2145,2145
2146,2014-02-23,2014-02-22,WASHINGTON_WIZARDS,CLEVELAND_CAVALIERS,96.0,83.0,2146,2146
2147,2014-02-23,2014-02-22,ORLANDO_MAGIC,TORONTO_RAPTORS,90.0,105.0,2147,2147
2148,2014-02-24,2014-02-23,SACRAMENTO_KINGS,DENVER_NUGGETS,109.0,95.0,2148,2148
2149,2014-02-24,2014-02-23,BROOKLYN_NETS,LOS_ANGELES_LAKERS,108.0,102.0,2149,2149
2150,2014-02-24,2014-02-23,HOUSTON_ROCKETS,PHOENIX_SUNS,115.0,112.0,2150,2150
2151,2014-02-24,2014-02-23,MINNESOTA_TIMBERWOLVES,PORTLAND_TRAIL_BLAZERS,97.0,108.0,2151,2151
2152,2014-02-25,2014-02-24,MILWAUKEE_BUCKS,PHILADELPHIA_76ERS,130.0,110.0,2152,2152
2153,2014-02-25,2014-02-24,GOLDEN_STATE_WARRIORS,DETROIT_PISTONS,104.0,96.0,2153,2153
2154,2014-02-25,2014-02-24,DALLAS_MAVERICKS,NEW_YORK_KNICKS,110.0,108.0,2154,2154
2155,2014-02-25,2014-02-24,LOS_ANGELES_CLIPPERS,NEW_ORLEANS_PELICANS,123.0,110.0,2155,2155
2156,2014-02-25,2014-02-24,BOSTON_CELTICS,UTAH_JAZZ,98.0,110.0,2156,2156
2157,2014-02-26,2014-02-25,TORONTO_RAPTORS,CLEVELAND_CAVALIERS,99.0,93.0,2157,2157
2158,2014-02-26,2014-02-25,LOS_ANGELES_LAKERS,INDIANA_PACERS,98.0,118.0,2158,2158
2159,2014-02-26,2014-02-25,ORLANDO_MAGIC,WASHINGTON_WIZARDS,106.0,115.0,2159,2159
2160,2014-02-26,2014-02-25,CHICAGO_BULLS,ATLANTA_HAWKS,107.0,103.0,2160,2160
2161,2014-02-26,2014-02-25,PORTLAND_TRAIL_BLAZERS,DENVER_NUGGETS,100.0,95.0,2161,2161
2162,2014-02-26,2014-02-25,MINNESOTA_TIMBERWOLVES,PHOENIX_SUNS,110.0,101.0,2162,2162
2163,2014-02-26,2014-02-25,HOUSTON_ROCKETS,SACRAMENTO_KINGS,129.0,103.0,2163,2163
2164,2014-02-27,2014-02-26,ORLANDO_MAGIC,PHILADELPHIA_76ERS,101.0,90.0,2164,2164
2165,2014-02-27,2014-02-26,ATLANTA_HAWKS,BOSTON_CELTICS,104.0,115.0,2165,2165
2166,2014-02-27,2014-02-26,GOLDEN_STATE_WARRIORS,CHICAGO_BULLS,83.0,103.0,2166,2166
2167,2014-02-27,2014-02-26,NEW_ORLEANS_PELICANS,DALLAS_MAVERICKS,89.0,108.0,2167,2167
2168,2014-02-27,2014-02-26,LOS_ANGELES_LAKERS,MEMPHIS_GRIZZLIES,103.0,108.0,2168,2168
2169,2014-02-27,2014-02-26,CLEVELAND_CAVALIERS,OKLAHOMA_CITY_THUNDER,114.0,104.0,2169,2169
2170,2014-02-27,2014-02-26,DETROIT_PISTONS,SAN_ANTONIO_SPURS,110.0,120.0,2170,2170
2171,2014-02-27,2014-02-26,PHOENIX_SUNS,UTAH_JAZZ,86.0,109.0,2171,2171
2172,2014-02-27,2014-02-26,BROOKLYN_NETS,PORTLAND_TRAIL_BLAZERS,80.0,124.0,2172,2172
2173,2014-02-27,2014-02-26,HOUSTON_ROCKETS,LOS_ANGELES_CLIPPERS,93.0,101.0,2173,2173
2174,2014-02-28,2014-02-27,MILWAUKEE_BUCKS,INDIANA_PACERS,96.0,101.0,2174,2174
2175,2014-02-28,2014-02-27,WASHINGTON_WIZARDS,TORONTO_RAPTORS,134.0,129.0,2175,2175
2176,2014-02-28,2014-02-27,NEW_YORK_KNICKS,MIAMI_HEAT,82.0,108.0,2176,2176
2177,2014-02-28,2014-02-27,BROOKLYN_NETS,DENVER_NUGGETS,112.0,89.0,2177,2177
2178,2014-03-01,2014-02-28,UTAH_JAZZ,CLEVELAND_CAVALIERS,79.0,99.0,2178,2178
2179,2014-03-01,2014-02-28,GOLDEN_STATE_WARRIORS,NEW_YORK_KNICKS,126.0,103.0,2179,2179
2180,2014-03-01,2014-02-28,MEMPHIS_GRIZZLIES,OKLAHOMA_CITY_THUNDER,107.0,113.0,2180,2180
2181,2014-03-01,2014-02-28,CHICAGO_BULLS,DALLAS_MAVERICKS,100.0,91.0,2181,2181
2182,2014-03-01,2014-02-28,CHARLOTTE_BOBCATS,SAN_ANTONIO_SPURS,82.0,92.0,2182,2182
2183,2014-03-01,2014-02-28,SACRAMENTO_KINGS,LOS_ANGELES_LAKERS,122.0,126.0,2183,2183
2184,2014-03-01,2014-02-28,NEW_ORLEANS_PELICANS,PHOENIX_SUNS,104.0,116.0,2184,2184
2185,2014-03-02,2014-03-01,ORLANDO_MAGIC,MIAMI_HEAT,98.0,112.0,2185,2185
2186,2014-03-02,2014-03-01,WASHINGTON_WIZARDS,PHILADELPHIA_76ERS,122.0,103.0,2186,2186
2187,2014-03-02,2014-03-01,INDIANA_PACERS,BOSTON_CELTICS,102.0,97.0,2187,2187
2188,2014-03-02,2014-03-01,DETROIT_PISTONS,HOUSTON_ROCKETS,110.0,118.0,2188,2188
2189,2014-03-02,2014-03-01,BROOKLYN_NETS,MILWAUKEE_BUCKS,107.0,98.0,2189,2189
2190,2014-03-02,2014-03-01,CLEVELAND_CAVALIERS,MEMPHIS_GRIZZLIES,96.0,110.0,2190,2190
2191,2014-03-02,2014-03-01,DENVER_NUGGETS,PORTLAND_TRAIL_BLAZERS,96.0,102.0,2191,2191
2192,2014-03-02,2014-03-01,MINNESOTA_TIMBERWOLVES,SACRAMENTO_KINGS,108.0,97.0,2192,2192
2193,2014-03-02,2014-03-01,NEW_ORLEANS_PELICANS,LOS_ANGELES_CLIPPERS,76.0,108.0,2193,2193
2194,2014-03-02,2014-03-01,NEW_YORK_KNICKS,CHICAGO_BULLS,90.0,109.0,2194,2194
2195,2014-03-02,2014-03-01,GOLDEN_STATE_WARRIORS,TORONTO_RAPTORS,98.0,104.0,2195,2195
2196,2014-03-02,2014-03-01,UTAH_JAZZ,INDIANA_PACERS,91.0,94.0,2196,2196
2197,2014-03-02,2014-03-01,PHILADELPHIA_76ERS,ORLANDO_MAGIC,81.0,92.0,2197,2197
2198,2014-03-03,2014-03-02,CHARLOTTE_BOBCATS,OKLAHOMA_CITY_THUNDER,99.0,116.0,2198,2198
2199,2014-03-03,2014-03-02,DALLAS_MAVERICKS,SAN_ANTONIO_SPURS,106.0,112.0,2199,2199
2200,2014-03-03,2014-03-02,ATLANTA_HAWKS,PHOENIX_SUNS,120.0,129.0,2200,2200
2201,2014-03-04,2014-03-03,MEMPHIS_GRIZZLIES,WASHINGTON_WIZARDS,110.0,104.0,2201,2201
2202,2014-03-04,2014-03-03,CHICAGO_BULLS,BROOKLYN_NETS,80.0,96.0,2202,2202
2203,2014-03-04,2014-03-03,NEW_YORK_KNICKS,DETROIT_PISTONS,85.0,96.0,2203,2203
2204,2014-03-04,2014-03-03,CHARLOTTE_BOBCATS,MIAMI_HEAT,107.0,124.0,2204,2204
2205,2014-03-04,2014-03-03,UTAH_JAZZ,MILWAUKEE_BUCKS,88.0,114.0,2205,2205
2206,2014-03-04,2014-03-03,MINNESOTA_TIMBERWOLVES,DENVER_NUGGETS,132.0,128.0,2206,2206
2207,2014-03-04,2014-03-03,LOS_ANGELES_LAKERS,PORTLAND_TRAIL_BLAZERS,107.0,106.0,2207,2207
2208,2014-03-04,2014-03-03,NEW_ORLEANS_PELICANS,SACRAMENTO_KINGS,89.0,96.0,2208,2208
2209,2014-03-05,2014-03-04,SAN_ANTONIO_SPURS,CLEVELAND_CAVALIERS,122.0,101.0,2209,2209
2210,2014-03-05,2014-03-04,GOLDEN_STATE_WARRIORS,INDIANA_PACERS,98.0,96.0,2210,2210
2211,2014-03-05,2014-03-04,MIAMI_HEAT,HOUSTON_ROCKETS,103.0,106.0,2211,2211
2212,2014-03-05,2014-03-04,PHILADELPHIA_76ERS,OKLAHOMA_CITY_THUNDER,92.0,125.0,2212,2212
2213,2014-03-05,2014-03-04,LOS_ANGELES_CLIPPERS,PHOENIX_SUNS,104.0,96.0,2213,2213
2214,2014-03-05,2014-03-04,NEW_ORLEANS_PELICANS,LOS_ANGELES_LAKERS,132.0,125.0,2214,2214
2215,2014-03-06,2014-03-05,INDIANA_PACERS,CHARLOTTE_BOBCATS,87.0,109.0,2215,2215
2216,2014-03-06,2014-03-05,HOUSTON_ROCKETS,ORLANDO_MAGIC,101.0,89.0,2216,2216
2217,2014-03-06,2014-03-05,UTAH_JAZZ,WASHINGTON_WIZARDS,91.0,104.0,2217,2217
2218,2014-03-06,2014-03-05,GOLDEN_STATE_WARRIORS,BOSTON_CELTICS,108.0,88.0,2218,2218
2219,2014-03-06,2014-03-05,MEMPHIS_GRIZZLIES,BROOKLYN_NETS,94.0,103.0,2219,2219
2220,2014-03-06,2014-03-05,CHICAGO_BULLS,DETROIT_PISTONS,105.0,94.0,2220,2220
2221,2014-03-06,2014-03-05,DALLAS_MAVERICKS,DENVER_NUGGETS,110.0,115.0,2221,2221
2222,2014-03-06,2014-03-05,SACRAMENTO_KINGS,MILWAUKEE_BUCKS,116.0,102.0,2222,2222
2223,2014-03-06,2014-03-05,NEW_YORK_KNICKS,MINNESOTA_TIMBERWOLVES,118.0,106.0,2223,2223
2224,2014-03-06,2014-03-05,ATLANTA_HAWKS,PORTLAND_TRAIL_BLAZERS,78.0,102.0,2224,2224
2225,2014-03-07,2014-03-06,MIAMI_HEAT,SAN_ANTONIO_SPURS,87.0,111.0,2225,2225
2226,2014-03-07,2014-03-06,OKLAHOMA_CITY_THUNDER,PHOENIX_SUNS,122.0,128.0,2226,2226
2227,2014-03-07,2014-03-06,LOS_ANGELES_CLIPPERS,LOS_ANGELES_LAKERS,142.0,94.0,2227,2227
2228,2014-03-08,2014-03-07,CLEVELAND_CAVALIERS,CHARLOTTE_BOBCATS,92.0,101.0,2228,2228
2229,2014-03-08,2014-03-07,MEMPHIS_GRIZZLIES,CHICAGO_BULLS,85.0,77.0,2229,2229
2230,2014-03-08,2014-03-07,SACRAMENTO_KINGS,TORONTO_RAPTORS,87.0,99.0,2230,2230
2231,2014-03-08,2014-03-07,BROOKLYN_NETS,BOSTON_CELTICS,84.0,91.0,2231,2231
2232,2014-03-08,2014-03-07,UTAH_JAZZ,NEW_YORK_KNICKS,81.0,108.0,2232,2232
2233,2014-03-08,2014-03-07,DETROIT_PISTONS,MINNESOTA_TIMBERWOLVES,101.0,114.0,2233,2233
2234,2014-03-08,2014-03-07,MILWAUKEE_BUCKS,NEW_ORLEANS_PELICANS,104.0,112.0,2234,2234
2235,2014-03-08,2014-03-07,PORTLAND_TRAIL_BLAZERS,DALLAS_MAVERICKS,98.0,103.0,2235,2235
2236,2014-03-08,2014-03-07,LOS_ANGELES_LAKERS,DENVER_NUGGETS,126.0,134.0,2236,2236
2237,2014-03-08,2014-03-07,INDIANA_PACERS,HOUSTON_ROCKETS,86.0,112.0,2237,2237
2238,2014-03-08,2014-03-07,ATLANTA_HAWKS,GOLDEN_STATE_WARRIORS,97.0,111.0,2238,2238
2239,2014-03-09,2014-03-08,NEW_YORK_KNICKS,CLEVELAND_CAVALIERS,107.0,97.0,2239,2239
2240,2014-03-09,2014-03-08,UTAH_JAZZ,PHILADELPHIA_76ERS,104.0,92.0,2240,2240
2241,2014-03-09,2014-03-08,CHARLOTTE_BOBCATS,MEMPHIS_GRIZZLIES,89.0,111.0,2241,2241
2242,2014-03-09,2014-03-08,ORLANDO_MAGIC,SAN_ANTONIO_SPURS,112.0,121.0,2242,2242
2243,2014-03-09,2014-03-08,WASHINGTON_WIZARDS,MILWAUKEE_BUCKS,114.0,107.0,2243,2243
2244,2014-03-09,2014-03-08,ATLANTA_HAWKS,LOS_ANGELES_CLIPPERS,108.0,109.0,2244,2244
2245,2014-03-09,2014-03-08,MIAMI_HEAT,CHICAGO_BULLS,88.0,95.0,2245,2245
2246,2014-03-09,2014-03-08,OKLAHOMA_CITY_THUNDER,LOS_ANGELES_LAKERS,110.0,114.0,2246,2246
2247,2014-03-09,2014-03-08,DETROIT_PISTONS,BOSTON_CELTICS,111.0,118.0,2247,2247
2248,2014-03-09,2014-03-08,SACRAMENTO_KINGS,BROOKLYN_NETS,89.0,104.0,2248,2248
2249,2014-03-09,2014-03-08,DENVER_NUGGETS,NEW_ORLEANS_PELICANS,107.0,111.0,2249,2249
2250,2014-03-09,2014-03-08,PORTLAND_TRAIL_BLAZERS,HOUSTON_ROCKETS,113.0,118.0,2250,2250
2251,2014-03-09,2014-03-08,TORONTO_RAPTORS,MINNESOTA_TIMBERWOLVES,111.0,104.0,2251,2251
2252,2014-03-09,2014-03-08,INDIANA_PACERS,DALLAS_MAVERICKS,94.0,105.0,2252,2252
2253,2014-03-10,2014-03-09,PHOENIX_SUNS,GOLDEN_STATE_WARRIORS,107.0,113.0,2253,2253
2254,2014-03-10,2014-03-09,DENVER_NUGGETS,CHARLOTTE_BOBCATS,98.0,105.0,2254,2254
2255,2014-03-10,2014-03-09,TORONTO_RAPTORS,BROOKLYN_NETS,97.0,101.0,2255,2255
2256,2014-03-10,2014-03-09,WASHINGTON_WIZARDS,MIAMI_HEAT,90.0,99.0,2256,2256
2257,2014-03-10,2014-03-09,PHILADELPHIA_76ERS,NEW_YORK_KNICKS,110.0,123.0,2257,2257
2258,2014-03-11,2014-03-10,ORLANDO_MAGIC,MILWAUKEE_BUCKS,98.0,105.0,2258,2258
2259,2014-03-11,2014-03-10,ATLANTA_HAWKS,UTAH_JAZZ,112.0,110.0,2259,2259
2260,2014-03-11,2014-03-10,PHOENIX_SUNS,LOS_ANGELES_CLIPPERS,105.0,112.0,2260,2260
2261,2014-03-11,2014-03-10,BOSTON_CELTICS,INDIANA_PACERS,83.0,94.0,2261,2261
2262,2014-03-11,2014-03-10,SACRAMENTO_KINGS,DETROIT_PISTONS,89.0,99.0,2262,2262
2263,2014-03-12,2014-03-11,SAN_ANTONIO_SPURS,CHICAGO_BULLS,104.0,96.0,2263,2263
2264,2014-03-12,2014-03-11,PORTLAND_TRAIL_BLAZERS,MEMPHIS_GRIZZLIES,99.0,109.0,2264,2264
2265,2014-03-12,2014-03-11,MILWAUKEE_BUCKS,MINNESOTA_TIMBERWOLVES,101.0,112.0,2265,2265
2266,2014-03-12,2014-03-11,HOUSTON_ROCKETS,OKLAHOMA_CITY_THUNDER,98.0,106.0,2266,2266
2267,2014-03-12,2014-03-11,DALLAS_MAVERICKS,GOLDEN_STATE_WARRIORS,85.0,108.0,2267,2267
2268,2014-03-12,2014-03-11,BROOKLYN_NETS,MIAMI_HEAT,96.0,95.0,2268,2268
2269,2014-03-12,2014-03-11,DENVER_NUGGETS,ORLANDO_MAGIC,120.0,112.0,2269,2269
2270,2014-03-12,2014-03-11,SACRAMENTO_KINGS,PHILADELPHIA_76ERS,115.0,98.0,2270,2270
2271,2014-03-12,2014-03-11,DETROIT_PISTONS,TORONTO_RAPTORS,87.0,101.0,2271,2271
2272,2014-03-12,2014-03-11,CHARLOTTE_BOBCATS,WASHINGTON_WIZARDS,98.0,85.0,2272,2272
2273,2014-03-12,2014-03-11,NEW_YORK_KNICKS,BOSTON_CELTICS,116.0,92.0,2273,2273
2274,2014-03-13,2014-03-12,MEMPHIS_GRIZZLIES,NEW_ORLEANS_PELICANS,90.0,88.0,2274,2274
2275,2014-03-13,2014-03-12,DALLAS_MAVERICKS,UTAH_JAZZ,108.0,101.0,2275,2275
2276,2014-03-13,2014-03-12,PORTLAND_TRAIL_BLAZERS,SAN_ANTONIO_SPURS,90.0,103.0,2276,2276
2277,2014-03-13,2014-03-12,CLEVELAND_CAVALIERS,PHOENIX_SUNS,110.0,101.0,2277,2277
2278,2014-03-13,2014-03-12,GOLDEN_STATE_WARRIORS,LOS_ANGELES_CLIPPERS,98.0,111.0,2278,2278
2279,2014-03-13,2014-03-12,HOUSTON_ROCKETS,CHICAGO_BULLS,87.0,111.0,2279,2279
