,Game Date,Box Score,Team,Player1,Player2,Player3,Player4,Player5
17,2016-11-30,Box Score,NYK,C. Anthony,C. Lee,K. O'Quinn,K. Porziņģis,D. Rose
18,2016-12-02,Box Score,NYK,C. Anthony,J. Holiday,K. O'Quinn,K. Porziņģis,D. Rose
19,2016-12-04,Box Score,NYK,C. Anthony,J. Holiday,J. Noah,K. Porziņģis,D. Rose
20,2016-12-06,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
21,2016-12-07,Box Score,NYK,C. Anthony,B. Jennings,C. Lee,J. Noah,K. Porziņģis
22,2016-12-09,Box Score,NYK,C. Anthony,B. Jennings,C. Lee,J. Noah,K. Porziņģis
23,2016-12-11,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
24,2016-12-13,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
25,2016-12-15,Box Score,NYK,B. Jennings,C. Lee,J. Noah,K. Porziņģis,L. Thomas
26,2016-12-17,Box Score,NYK,C. Anthony,B. Jennings,C. Lee,J. Noah,K. Porziņģis
27,2016-12-20,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
28,2016-12-22,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
29,2016-12-25,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
30,2016-12-28,Box Score,NYK,C. Anthony,J. Noah,K. Porziņģis,D. Rose,S. Vujačić
31,2016-12-30,Box Score,NYK,C. Anthony,J. Noah,K. Porziņģis,D. Rose,S. Vujačić
32,2016-12-31,Box Score,NYK,C. Anthony,B. Jennings,J. Noah,D. Rose,L. Thomas
33,2017-01-02,Box Score,NYK,C. Anthony,C. Lee,J. Noah,D. Rose,L. Thomas
34,2017-01-04,Box Score,NYK,C. Anthony,C. Lee,J. Noah,D. Rose,L. Thomas
35,2017-01-06,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
36,2017-01-07,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
37,2017-01-09,Box Score,NYK,C. Anthony,B. Jennings,C. Lee,J. Noah,K. Porziņģis
38,2017-01-11,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
39,2017-01-12,Box Score,NYK,C. Anthony,C. Lee,J. Noah,D. Rose,L. Thomas
40,2017-01-15,Box Score,NYK,C. Anthony,C. Lee,J. Noah,D. Rose,L. Thomas
41,2017-01-16,Box Score,NYK,C. Anthony,R. Baker,M. Kuzminskas,J. Noah,D. Rose
42,2017-01-18,Box Score,NYK,C. Anthony,R. Baker,M. Kuzminskas,K. O'Quinn,D. Rose
43,2017-01-19,Box Score,NYK,C. Anthony,R. Baker,M. Kuzminskas,K. O'Quinn,D. Rose
44,2017-01-21,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
45,2017-01-23,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
46,2017-01-25,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
47,2017-01-27,Box Score,NYK,C. Anthony,C. Lee,J. Noah,K. Porziņģis,D. Rose
48,2017-01-29,Box Score,NYK,C. Anthony,B. Jennings,C. Lee,J. Noah,K. Porziņģis
49,2017-01-31,Box Score,NYK,C. Anthony,W. Hernangómez,B. Jennings,C. Lee,J. Noah
50,2017-02-01,Box Score,NYK,C. Anthony,B. Jennings,C. Lee,J. Noah,K. Porziņģis
51,2017-02-04,Box Score,NYK,C. Anthony,B. Jennings,C. Lee,J. Noah,K. Porziņģis
52,2017-02-06,Box Score,NYK,C. Anthony,C. Lee,K. O'Quinn,K. Porziņģis,D. Rose
53,2017-02-08,Box Score,NYK,C. Anthony,C. Lee,K. O'Quinn,K. Porziņģis,D. Rose
54,2017-02-10,Box Score,NYK,C. Anthony,B. Jennings,C. Lee,K. Porziņģis,D. Rose
55,2017-02-12,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose
56,2017-02-15,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose
57,2017-02-23,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose
58,2017-02-25,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,D. Rose,L. Thomas
59,2017-02-27,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,D. Rose,L. Thomas
60,2017-03-01,Box Score,NYK,C. Anthony,C. Lee,K. Porziņģis,D. Rose,L. Thomas
61,2017-03-03,Box Score,NYK,C. Anthony,C. Lee,K. Porziņģis,D. Rose,L. Thomas
62,2017-03-05,Box Score,NYK,C. Anthony,C. Lee,K. Porziņģis,D. Rose,L. Thomas
63,2017-03-06,Box Score,NYK,R. Baker,C. Lee,K. Porziņģis,D. Rose,L. Thomas
64,2017-03-08,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose
65,2017-03-11,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose
66,2017-03-12,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose
67,2017-03-14,Box Score,NYK,C. Anthony,C. Lee,K. Porziņģis,D. Rose,L. Thomas
68,2017-03-16,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,D. Rose,L. Thomas
69,2017-03-20,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose
70,2017-03-22,Box Score,NYK,C. Anthony,C. Lee,K. Porziņģis,D. Rose,L. Thomas
71,2017-03-23,Box Score,NYK,R. Baker,W. Hernangómez,M. Kuzminskas,C. Lee,K. Porziņģis
72,2017-03-25,Box Score,NYK,W. Hernangómez,M. Kuzminskas,C. Lee,K. Porziņģis,D. Rose
73,2017-03-27,Box Score,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose
74,2017-03-29,Box Score,NYK,C. Anthony,R. Baker,W. Hernangómez,C. Lee,K. Porziņģis
75,2017-03-31,Box Score,NYK,R. Baker,W. Hernangómez,C. Lee,K. Porziņģis,S. Vujačić
76,2017-04-02,Box Score,NYK,R. Baker,W. Hernangómez,C. Lee,K. Porziņģis,S. Vujačić
77,2017-04-04,Box Score,NYK,C. Anthony,R. Baker,W. Hernangómez,C. Lee,M. Ndour
78,2017-04-06,Box Score,NYK,C. Anthony,R. Baker,W. Hernangómez,C. Lee,M. Plumlee
79,2017-04-07,Box Score,NYK,R. Baker,W. Hernangómez,J. Holiday,C. Lee,M. Ndour
80,2017-04-09,Box Score,NYK,R. Baker,W. Hernangómez,J. Holiday,C. Lee,M. Ndour
81,2017-04-12,Box Score,NYK,C. Anthony,R. Baker,W. Hernangómez,C. Lee,M. Ndour
0,2017-10-19,Box Score,NYK,T. Hardaway,E. Kanter,C. Lee,K. Porziņģis,R. Sessions
1,2017-10-21,Box Score,NYK,T. Hardaway,E. Kanter,C. Lee,K. Porziņģis,R. Sessions
2,2017-10-24,Box Score,NYK,T. Hardaway,E. Kanter,C. Lee,K. Porziņģis,R. Sessions
3,2017-10-27,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
4,2017-10-29,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
5,2017-10-30,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
6,2017-11-01,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
7,2017-11-03,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
8,2017-11-05,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
9,2017-11-07,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
10,2017-11-08,Box Score,NYK,M. Beasley,T. Hardaway,J. Jack,E. Kanter,C. Lee
11,2017-11-11,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
12,2017-11-13,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
13,2017-11-15,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
14,2017-11-17,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
15,2017-11-20,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
16,2017-11-22,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
17,2017-11-24,Box Score,NYK,T. Hardaway,J. Jack,C. Lee,K. O'Quinn,K. Porziņģis
18,2017-11-25,Box Score,NYK,M. Beasley,T. Hardaway,J. Jack,C. Lee,K. O'Quinn
19,2017-11-27,Box Score,NYK,T. Hardaway,J. Jack,C. Lee,K. O'Quinn,K. Porziņģis
20,2017-11-29,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
21,2017-12-03,Box Score,NYK,M. Beasley,D. Dotson,J. Jack,E. Kanter,C. Lee
22,2017-12-04,Box Score,NYK,M. Beasley,D. Dotson,J. Jack,E. Kanter,C. Lee
23,2017-12-06,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
24,2017-12-09,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
25,2017-12-10,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
26,2017-12-12,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
27,2017-12-14,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
28,2017-12-16,Box Score,NYK,M. Beasley,J. Jack,E. Kanter,C. Lee,L. Thomas
29,2017-12-18,Box Score,NYK,M. Beasley,J. Jack,E. Kanter,C. Lee,L. Thomas
30,2017-12-21,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
31,2017-12-22,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
32,2017-12-25,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
33,2017-12-27,Box Score,NYK,J. Jack,E. Kanter,C. Lee,D. McDermott,K. Porziņģis
34,2017-12-28,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
35,2017-12-30,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
36,2018-01-02,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
37,2018-01-03,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
38,2018-01-05,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
39,2018-01-07,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
40,2018-01-10,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
41,2018-01-12,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
42,2018-01-14,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
43,2018-01-15,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
44,2018-01-17,Box Score,NYK,J. Jack,E. Kanter,C. Lee,K. Porziņģis,L. Thomas
45,2018-01-19,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
46,2018-01-21,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
47,2018-01-23,Box Score,NYK,M. Beasley,T. Hardaway,J. Jack,E. Kanter,C. Lee
48,2018-01-25,Box Score,NYK,R. Baker,J. Jack,E. Kanter,C. Lee,K. Porziņģis
49,2018-01-26,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
50,2018-01-30,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
51,2018-01-31,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
52,2018-02-02,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
53,2018-02-04,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
54,2018-02-06,Box Score,NYK,T. Hardaway,J. Jack,E. Kanter,C. Lee,K. Porziņģis
55,2018-02-08,Box Score,NYK,M. Beasley,T. Hardaway,J. Jack,C. Lee,K. O'Quinn
56,2018-02-11,Box Score,NYK,M. Beasley,T. Hardaway,J. Jack,E. Kanter,C. Lee
57,2018-02-12,Box Score,NYK,M. Beasley,T. Hardaway,J. Jack,E. Kanter,L. Thomas
58,2018-02-14,Box Score,NYK,M. Beasley,T. Hardaway,J. Jack,E. Kanter,C. Lee
59,2018-02-22,Box Score,NYK,M. Beasley,T. Hardaway,E. Kanter,C. Lee,E. Mudiay
60,2018-02-24,Box Score,NYK,M. Beasley,T. Hardaway,E. Kanter,C. Lee,E. Mudiay
61,2018-02-26,Box Score,NYK,M. Beasley,T. Hardaway,E. Kanter,C. Lee,E. Mudiay
62,2018-03-02,Box Score,NYK,M. Beasley,T. Hardaway,E. Kanter,C. Lee,E. Mudiay
63,2018-03-04,Box Score,NYK,M. Beasley,T. Hardaway,E. Kanter,C. Lee,E. Mudiay
64,2018-03-06,Box Score,NYK,T. Hardaway,E. Kanter,E. Mudiay,F. Ntilikina,L. Thomas
65,2018-03-09,Box Score,NYK,T. Hardaway,E. Kanter,E. Mudiay,F. Ntilikina,L. Thomas
66,2018-03-11,Box Score,NYK,M. Beasley,T. Hardaway,L. Kornet,E. Mudiay,F. Ntilikina
67,2018-03-13,Box Score,NYK,T. Hardaway,E. Kanter,C. Lee,E. Mudiay,L. Thomas
68,2018-03-15,Box Score,NYK,M. Beasley,T. Hardaway,E. Kanter,C. Lee,E. Mudiay
69,2018-03-17,Box Score,NYK,M. Beasley,T. Hardaway,E. Kanter,E. Mudiay,L. Thomas
70,2018-03-19,Box Score,NYK,M. Beasley,T. Hardaway,E. Kanter,C. Lee,E. Mudiay
71,2018-03-21,Box Score,NYK,M. Beasley,T. Hardaway,E. Kanter,C. Lee,E. Mudiay
72,2018-03-23,Box Score,NYK,M. Beasley,T. Hardaway,E. Kanter,C. Lee,E. Mudiay
73,2018-03-25,Box Score,NYK,M. Beasley,T. Burke,T. Hardaway,E. Kanter,F. Ntilikina
74,2018-03-26,Box Score,NYK,M. Beasley,T. Burke,T. Hardaway,E. Kanter,L. Thomas
75,2018-03-28,Box Score,NYK,M. Beasley,T. Burke,T. Hardaway,E. Kanter,L. Thomas
76,2018-03-31,Box Score,NYK,M. Beasley,T. Burke,T. Hardaway,K. O'Quinn,T. Williams
77,2018-04-03,Box Score,NYK,T. Burke,T. Hardaway,F. Ntilikina,K. O'Quinn,L. Thomas
78,2018-04-06,Box Score,NYK,M. Beasley,T. Burke,T. Hardaway,F. Ntilikina,K. O'Quinn
79,2018-04-07,Box Score,NYK,M. Beasley,T. Burke,C. Lee,F. Ntilikina,K. O'Quinn
80,2018-04-09,Box Score,NYK,M. Beasley,T. Burke,F. Ntilikina,K. O'Quinn,L. Thomas
81,2018-04-11,Box Score,NYK,M. Beasley,T. Burke,F. Ntilikina,K. O'Quinn,L. Thomas
0,2018-10-17,Box Score,NYK,T. Burke,T. Hardaway,E. Kanter,F. Ntilikina,L. Thomas
1,2018-10-19,Box Score,NYK,T. Burke,T. Hardaway,E. Kanter,F. Ntilikina,L. Thomas
2,2018-10-20,Box Score,NYK,T. Burke,T. Hardaway,E. Kanter,F. Ntilikina,L. Thomas
3,2018-10-22,Box Score,NYK,T. Burke,T. Hardaway,E. Kanter,F. Ntilikina,L. Thomas
4,2018-10-24,Box Score,NYK,T. Burke,T. Hardaway,E. Kanter,F. Ntilikina,L. Thomas
5,2018-10-26,Box Score,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh
6,2018-10-29,Box Score,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh
7,2018-10-31,Box Score,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh
8,2018-11-02,Box Score,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh
9,2018-11-04,Box Score,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh
10,2018-11-05,Box Score,NYK,D. Dotson,F. Ntilikina,M. Robinson,A. Trier,N. Vonleh
11,2018-11-07,Box Score,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh
12,2018-11-10,Box Score,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh
13,2018-11-11,Box Score,NYK,D. Dotson,T. Hardaway,F. Ntilikina,M. Robinson,N. Vonleh
14,2018-11-14,Box Score,NYK,T. Hardaway,K. Knox,E. Mudiay,M. Robinson,N. Vonleh
15,2018-11-16,Box Score,NYK,T. Hardaway,K. Knox,E. Mudiay,M. Robinson,A. Trier
16,2018-11-18,Box Score,NYK,T. Hardaway,K. Knox,E. Mudiay,M. Robinson,A. Trier
17,2018-11-20,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
18,2018-11-21,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
19,2018-11-23,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
20,2018-11-25,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
21,2018-11-27,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
22,2018-11-28,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
23,2018-12-01,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
24,2018-12-03,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
25,2018-12-06,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
26,2018-12-08,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
27,2018-12-09,Box Score,NYK,T. Hardaway,M. Hezonja,E. Kanter,E. Mudiay,N. Vonleh
28,2018-12-12,Box Score,NYK,T. Hardaway,E. Kanter,K. Knox,E. Mudiay,N. Vonleh
29,2018-12-14,Box Score,NYK,T. Hardaway,E. Kanter,K. Knox,E. Mudiay,N. Vonleh
30,2018-12-16,Box Score,NYK,T. Hardaway,E. Kanter,K. Knox,E. Mudiay,N. Vonleh
31,2018-12-17,Box Score,NYK,E. Kanter,K. Knox,C. Lee,E. Mudiay,N. Vonleh
32,2018-12-19,Box Score,NYK,T. Hardaway,E. Kanter,K. Knox,E. Mudiay,N. Vonleh
33,2018-12-21,Box Score,NYK,T. Hardaway,E. Kanter,K. Knox,E. Mudiay,N. Vonleh
34,2018-12-25,Box Score,NYK,T. Hardaway,E. Kanter,K. Knox,E. Mudiay,N. Vonleh
35,2018-12-27,Box Score,NYK,K. Knox,L. Kornet,C. Lee,E. Mudiay,N. Vonleh
36,2018-12-29,Box Score,NYK,T. Hardaway,K. Knox,L. Kornet,E. Mudiay,N. Vonleh
37,2019-01-01,Box Score,NYK,T. Hardaway,K. Knox,L. Kornet,E. Mudiay,N. Vonleh
38,2019-01-04,Box Score,NYK,T. Hardaway,K. Knox,L. Kornet,E. Mudiay,N. Vonleh
39,2019-01-07,Box Score,NYK,T. Hardaway,K. Knox,L. Kornet,E. Mudiay,N. Vonleh
40,2019-01-08,Box Score,NYK,T. Hardaway,K. Knox,L. Kornet,E. Mudiay,N. Vonleh
41,2019-01-11,Box Score,NYK,T. Hardaway,K. Knox,L. Kornet,E. Mudiay,N. Vonleh
42,2019-01-13,Box Score,NYK,D. Dotson,K. Knox,E. Mudiay,L. Thomas,N. Vonleh
43,2019-01-17,Box Score,NYK,T. Hardaway,K. Knox,L. Kornet,E. Mudiay,N. Vonleh
44,2019-01-21,Box Score,NYK,T. Hardaway,K. Knox,L. Kornet,E. Mudiay,N. Vonleh
45,2019-01-23,Box Score,NYK,T. Hardaway,K. Knox,E. Mudiay,L. Thomas,N. Vonleh
46,2019-01-25,Box Score,NYK,T. Hardaway,K. Knox,F. Ntilikina,L. Thomas,N. Vonleh
47,2019-01-27,Box Score,NYK,T. Hardaway,K. Knox,F. Ntilikina,L. Thomas,N. Vonleh
48,2019-01-28,Box Score,NYK,T. Burke,T. Hardaway,K. Knox,L. Thomas,N. Vonleh
49,2019-01-30,Box Score,NYK,T. Burke,T. Hardaway,K. Knox,L. Thomas,N. Vonleh
50,2019-02-01,Box Score,NYK,K. Allen,D. Dotson,K. Knox,L. Kornet,N. Vonleh
51,2019-02-03,Box Score,NYK,D. Dotson,D. Jordan,K. Knox,D. Smith,N. Vonleh
52,2019-02-05,Box Score,NYK,D. Jordan,K. Knox,W. Matthews,D. Smith,N. Vonleh
53,2019-02-08,Box Score,NYK,D. Dotson,D. Jordan,K. Knox,D. Smith,N. Vonleh
54,2019-02-09,Box Score,NYK,D. Dotson,M. Hezonja,D. Jordan,K. Knox,D. Smith
55,2019-02-11,Box Score,NYK,D. Dotson,M. Hezonja,D. Jordan,K. Knox,D. Smith
56,2019-02-13,Box Score,NYK,M. Hezonja,D. Jordan,K. Knox,D. Smith,N. Vonleh
57,2019-02-14,Box Score,NYK,D. Dotson,D. Jordan,K. Knox,L. Kornet,D. Smith
58,2019-02-22,Box Score,NYK,D. Dotson,D. Jordan,K. Knox,L. Kornet,D. Smith
59,2019-02-24,Box Score,NYK,D. Dotson,K. Knox,D. Smith,L. Thomas,N. Vonleh
60,2019-02-26,Box Score,NYK,D. Dotson,K. Knox,D. Smith,L. Thomas,N. Vonleh
61,2019-02-28,Box Score,NYK,D. Dotson,K. Knox,D. Smith,L. Thomas,N. Vonleh
62,2019-03-03,Box Score,NYK,D. Dotson,K. Knox,D. Smith,L. Thomas,N. Vonleh
63,2019-03-04,Box Score,NYK,D. Dotson,K. Knox,L. Kornet,D. Smith,N. Vonleh
64,2019-03-06,Box Score,NYK,D. Dotson,D. Jordan,K. Knox,D. Smith,N. Vonleh
65,2019-03-09,Box Score,NYK,D. Dotson,D. Jordan,K. Knox,D. Smith,L. Thomas
66,2019-03-10,Box Score,NYK,D. Dotson,D. Jordan,K. Knox,D. Smith,N. Vonleh
67,2019-03-12,Box Score,NYK,D. Dotson,D. Jordan,K. Knox,D. Smith,N. Vonleh
68,2019-03-15,Box Score,NYK,D. Dotson,D. Jordan,K. Knox,E. Mudiay,N. Vonleh
69,2019-03-17,Box Score,NYK,D. Dotson,M. Hezonja,D. Jordan,K. Knox,E. Mudiay
70,2019-03-18,Box Score,NYK,D. Dotson,M. Hezonja,D. Jordan,K. Knox,E. Mudiay
71,2019-03-20,Box Score,NYK,D. Dotson,M. Hezonja,D. Jordan,K. Knox,E. Mudiay
72,2019-03-22,Box Score,NYK,D. Dotson,M. Hezonja,D. Jordan,K. Knox,E. Mudiay
73,2019-03-24,Box Score,NYK,D. Dotson,M. Hezonja,D. Jordan,K. Knox,E. Mudiay
74,2019-03-28,Box Score,NYK,D. Dotson,M. Hezonja,D. Jordan,K. Knox,E. Mudiay
75,2019-03-30,Box Score,NYK,D. Dotson,K. Knox,L. Kornet,E. Mudiay,M. Robinson
76,2019-04-01,Box Score,NYK,D. Dotson,K. Knox,L. Kornet,E. Mudiay,M. Robinson
77,2019-04-03,Box Score,NYK,D. Dotson,M. Hezonja,K. Knox,E. Mudiay,M. Robinson
78,2019-04-05,Box Score,NYK,D. Dotson,M. Hezonja,K. Knox,M. Robinson,L. Thomas
79,2019-04-07,Box Score,NYK,D. Dotson,M. Hezonja,K. Knox,L. Kornet,M. Robinson
80,2019-04-09,Box Score,NYK,D. Dotson,K. Knox,L. Kornet,M. Robinson,D. Smith
81,2019-04-10,Box Score,NYK,D. Dotson,M. Hezonja,K. Knox,L. Kornet,M. Robinson
0,2013-10-30,Box Score,OKC,K. Durant,S. Ibaka,R. Jackson,K. Perkins,T. Sefolosha
1,2013-11-01,Box Score,OKC,K. Durant,S. Ibaka,R. Jackson,K. Perkins,T. Sefolosha
2,2013-11-03,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
3,2013-11-06,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
4,2013-11-08,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
5,2013-11-10,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
6,2013-11-13,Box Score,OKC,S. Adams,K. Durant,S. Ibaka,T. Sefolosha,R. Westbrook
7,2013-11-14,Box Score,OKC,S. Adams,K. Durant,S. Ibaka,T. Sefolosha,R. Westbrook
8,2013-11-16,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,A. Roberson,R. Westbrook
9,2013-11-18,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
10,2013-11-21,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
11,2013-11-24,Box Score,OKC,K. Durant,S. Ibaka,R. Jackson,K. Perkins,T. Sefolosha
12,2013-11-27,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
13,2013-11-29,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
14,2013-12-01,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
15,2013-12-03,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
16,2013-12-04,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
17,2013-12-06,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
18,2013-12-08,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
19,2013-12-10,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,A. Roberson,R. Westbrook
20,2013-12-11,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,A. Roberson,R. Westbrook
21,2013-12-13,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,A. Roberson,R. Westbrook
22,2013-12-15,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
23,2013-12-17,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
24,2013-12-19,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
25,2013-12-21,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
26,2013-12-22,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
27,2013-12-25,Box Score,OKC,K. Durant,S. Ibaka,K. Perkins,T. Sefolosha,R. Westbrook
28,2013-12-27,Box Score,OKC,K. Durant,S. Ibaka,R. Jackson,K. Perkins,T. Sefolosha
