,name,slug,year,Team,Lineup_name
4339,Terry Rozier,roziete01,2019,BOS,T. Rozier
4340,Ricky Rubio,rubiori01,2019,UTA,R. Rubio
4341,D'Angelo Russell,russeda01,2019,BRK,D. Russell
4342,Domantas Sabonis,sabondo01,2019,IND,D. Sabonis
4343,Brandon Sampson,sampsbr01,2019,CHI,B. Sampson
4344,JaKarr Sampson,sampsja02,2019,CHI,J. Sampson
4345,Dario Šarić,saricda01,2019,PHI,D. Šarić
4346,Dario Šarić,saricda01,2019,MIN,D. Šarić
4347,Tomáš Satoranský,satorto01,2019,WAS,T. Satoranský
4348,Dennis Schröder,schrode01,2019,OKC,D. Schröder
4349,Mike Scott,scottmi01,2019,LAC,M. Scott
4350,Mike Scott,scottmi01,2019,PHI,M. Scott
4351,Thabo Sefolosha,sefolth01,2019,UTA,T. Sefolosha
4352,Wayne Selden,seldewa01,2019,MEM,W. Selden
4353,Wayne Selden,seldewa01,2019,CHI,W. Selden
4354,Collin Sexton,sextoco01,2019,CLE,C. Sexton
4355,Landry Shamet,shamela01,2019,PHI,L. Shamet
4356,Landry Shamet,shamela01,2019,LAC,L. Shamet
4357,Iman Shumpert,shumpim01,2019,SAC,I. Shumpert
4358,Iman Shumpert,shumpim01,2019,HOU,I. Shumpert
4359,Pascal Siakam,siakapa01,2019,TOR,P. Siakam
4360,Jordan Sibert,siberjo01,2019,ATL,J. Sibert
4361,Ben Simmons,simmobe01,2019,PHI,B. Simmons
4362,Jonathon Simmons,simmojo02,2019,ORL,J. Simmons
4363,Jonathon Simmons,simmojo02,2019,PHI,J. Simmons
4364,Kobi Simmons,simmoko01,2019,CLE,K. Simmons
4365,Anfernee Simons,simonan01,2019,POR,A. Simons
4366,Marcus Smart,smartma01,2019,BOS,M. Smart
4367,Dennis Smith,smithde03,2019,DAL,D. Smith
4368,Dennis Smith,smithde03,2019,NYK,D. Smith
4369,Ish Smith,smithis01,2019,DET,I. Smith
4370,J.R. Smith,smithjr01,2019,CLE,J. Smith
4371,Jason Smith,smithja02,2019,WAS,J. Smith
4372,Jason Smith,smithja02,2019,MIL,J. Smith
4373,Jason Smith,smithja02,2019,NOP,J. Smith
4374,Zhaire Smith,smithzh01,2019,PHI,Z. Smith
4375,Tony Snell,snellto01,2019,MIL,T. Snell
4376,Ray Spalding,spaldra01,2019,DAL,R. Spalding
4377,Ray Spalding,spaldra01,2019,PHO,R. Spalding
4378,Omari Spellman,spellom01,2019,ATL,O. Spellman
4379,Nik Stauskas,stausni01,2019,POR,N. Stauskas
4380,Nik Stauskas,stausni01,2019,CLE,N. Stauskas
4381,D.J. Stephens,stephdj01,2019,MEM,D. Stephens
4382,Lance Stephenson,stephla01,2019,LAL,L. Stephenson
4383,Edmond Sumner,sumneed01,2019,IND,E. Sumner
4384,Caleb Swanigan,swanica01,2019,POR,C. Swanigan
4385,Caleb Swanigan,swanica01,2019,SAC,C. Swanigan
4386,Jayson Tatum,tatumja01,2019,BOS,J. Tatum
4387,Jeff Teague,teaguje01,2019,MIN,J. Teague
4388,Garrett Temple,templga01,2019,MEM,G. Temple
4389,Garrett Temple,templga01,2019,LAC,G. Temple
4390,Miloš Teodosić,teodomi01,2019,LAC,M. Teodosić
4391,Jared Terrell,terreja01,2019,MIN,J. Terrell
4392,Emanuel Terry,terryem01,2019,PHO,E. Terry
4393,Emanuel Terry,terryem01,2019,MIA,E. Terry
4394,Daniel Theis,theisda01,2019,BOS,D. Theis
4395,Isaiah Thomas,thomais02,2019,DEN,I. Thomas
4396,Khyri Thomas,thomakh01,2019,DET,K. Thomas
4397,Lance Thomas,thomala01,2019,NYK,L. Thomas
4398,Klay Thompson,thompkl01,2019,GSW,K. Thompson
4399,Tristan Thompson,thomptr01,2019,CLE,T. Thompson
4400,Sindarius Thornwell,thornsi01,2019,LAC,S. Thornwell
4401,Anthony Tolliver,tollian01,2019,MIN,A. Tolliver
4402,Karl-Anthony Towns,townska01,2019,MIN,K. Towns
4403,Gary Trent,trentga02,2019,POR,G. Trent
4404,Allonzo Trier,trieral01,2019,NYK,A. Trier
4405,P.J. Tucker,tuckepj01,2019,HOU,P. Tucker
4406,Evan Turner,turneev01,2019,POR,E. Turner
4407,Myles Turner,turnemy01,2019,IND,M. Turner
4408,Ekpe Udoh,udohek01,2019,UTA,E. Udoh
4409,Tyler Ulis,ulisty01,2019,CHI,T. Ulis
4410,Jonas Valančiūnas,valanjo01,2019,TOR,J. Valančiūnas
4411,Jonas Valančiūnas,valanjo01,2019,MEM,J. Valančiūnas
4412,Jarred Vanderbilt,vandeja01,2019,DEN,J. Vanderbilt
4413,Fred VanVleet,vanvlfr01,2019,TOR,F. VanVleet
4414,Noah Vonleh,vonleno01,2019,NYK,N. Vonleh
4415,Nikola Vučević,vucevni01,2019,ORL,N. Vučević
4416,Dwyane Wade,wadedw01,2019,MIA,D. Wade
4417,Moritz Wagner,wagnemo01,2019,LAL,M. Wagner
4418,Dion Waiters,waitedi01,2019,MIA,D. Waiters
4419,Kemba Walker,walkeke02,2019,CHO,K. Walker
4420,Lonnie Walker,walkelo01,2019,SAS,L. Walker
4421,John Wall,walljo01,2019,WAS,J. Wall
4422,Tyrone Wallace,wallaty01,2019,LAC,T. Wallace
4423,Taurean Waller-Prince,princta02,2019,ATL,T. Waller-Prince
4424,Brad Wanamaker,wanambr01,2019,BOS,B. Wanamaker
4425,T.J. Warren,warretj01,2019,PHO,T. Warren
4426,Julian Washburn,washbju01,2019,MEM,J. Washburn
4427,Yuta Watanabe,watanyu01,2019,MEM,Y. Watanabe
4428,Thomas Welsh,welshth01,2019,DEN,T. Welsh
4429,Russell Westbrook,westbru01,2019,OKC,R. Westbrook
4430,Derrick White,whitede01,2019,SAS,D. White
4431,Okaro White,whiteok01,2019,WAS,O. White
4432,Hassan Whiteside,whiteha01,2019,MIA,H. Whiteside
4433,Andrew Wiggins,wiggian01,2019,MIN,A. Wiggins
4434,Alan Williams,willial03,2019,BRK,A. Williams
4435,C.J. Williams,willicj01,2019,MIN,C. Williams
4436,Johnathan Williams,willijo04,2019,LAL,J. Williams
4437,Kenrich Williams,willike04,2019,NOP,K. Williams
4438,Lou Williams,willilo02,2019,LAC,L. Williams
4439,Marvin Williams,willima02,2019,CHO,M. Williams
4440,Robert Williams,williro04,2019,BOS,R. Williams
4441,Troy Williams,willitr02,2019,SAC,T. Williams
4442,D.J. Wilson,wilsodj01,2019,MIL,D. Wilson
4443,Justise Winslow,winslju01,2019,MIA,J. Winslow
4444,Christian Wood,woodch01,2019,MIL,C. Wood
4445,Christian Wood,woodch01,2019,NOP,C. Wood
4446,Delon Wright,wrighde01,2019,TOR,D. Wright
4447,Delon Wright,wrighde01,2019,MEM,D. Wright
4448,Guerschon Yabusele,yabusgu01,2019,BOS,G. Yabusele
4449,Nick Young,youngni01,2019,DEN,N. Young
4450,Thaddeus Young,youngth01,2019,IND,T. Young
4451,Trae Young,youngtr01,2019,ATL,T. Young
4452,Cody Zeller,zelleco01,2019,CHO,C. Zeller
4453,Tyler Zeller,zellety01,2019,ATL,T. Zeller
4454,Tyler Zeller,zellety01,2019,MEM,T. Zeller
4455,Ante Žižić,zizican01,2019,CLE,A. Žižić
4456,Ivica Zubac,zubaciv01,2019,LAL,I. Zubac
4457,Ivica Zubac,zubaciv01,2019,LAC,I. Zubac
4458,Steven Adams,adamsst01,2020,OKC,S. Adams
4459,Bam Adebayo,adebaba01,2020,MIA,B. Adebayo
4460,LaMarcus Aldridge,aldrila01,2020,SAS,L. Aldridge
4461,Nickeil Alexander-Walker,alexani01,2020,NOP,N. Alexander-Walker
4462,Grayson Allen,allengr01,2020,MEM,G. Allen
4463,Jarrett Allen,allenja01,2020,BRK,J. Allen
4464,Kadeem Allen,allenka01,2020,NYK,K. Allen
4465,Al-Farouq Aminu,aminual01,2020,ORL,A. Aminu
4466,Justin Anderson,anderju01,2020,BRK,J. Anderson
4467,Kyle Anderson,anderky01,2020,MEM,K. Anderson
4468,Ryan Anderson,anderry01,2020,HOU,R. Anderson
4469,Giannis Antetokounmpo,antetgi01,2020,MIL,G. Antetokounmpo
4470,Kostas Antetokounmpo,antetko01,2020,LAL,K. Antetokounmpo
4471,Thanasis Antetokounmpo,antetth01,2020,MIL,T. Antetokounmpo
4472,Carmelo Anthony,anthoca01,2020,POR,C. Anthony
4473,OG Anunoby,anunoog01,2020,TOR,O. Anunoby
4474,Ryan Arcidiacono,arcidry01,2020,CHI,R. Arcidiacono
4475,Trevor Ariza,arizatr01,2020,SAC,T. Ariza
4476,Trevor Ariza,arizatr01,2020,POR,T. Ariza
4477,D.J. Augustin,augusdj01,2020,ORL,D. Augustin
4478,Deandre Ayton,aytonde01,2020,PHO,D. Ayton
4479,Dwayne Bacon,bacondw01,2020,CHO,D. Bacon
4480,Marvin Bagley,baglema01,2020,SAC,M. Bagley
4481,Lonzo Ball,balllo01,2020,NOP,L. Ball
4482,Mo Bamba,bambamo01,2020,ORL,M. Bamba
4483,J.J. Barea,bareajo01,2020,DAL,J. Barea
4484,Harrison Barnes,barneha02,2020,SAC,H. Barnes
4485,RJ Barrett,barrerj01,2020,NYK,R. Barrett
4486,Will Barton,bartowi01,2020,DEN,W. Barton
4487,Keita Bates-Diop,bateske01,2020,MIN,K. Bates-Diop
4488,Keita Bates-Diop,bateske01,2020,DEN,K. Bates-Diop
4489,Nicolas Batum,batumni01,2020,CHO,N. Batum
4490,Aron Baynes,baynear01,2020,PHO,A. Baynes
4491,Kent Bazemore,bazemke01,2020,POR,K. Bazemore
4492,Kent Bazemore,bazemke01,2020,SAC,K. Bazemore
4493,Darius Bazley,bazleda01,2020,OKC,D. Bazley
4494,Bradley Beal,bealbr01,2020,WAS,B. Beal
4495,Malik Beasley,beaslma01,2020,DEN,M. Beasley
4496,Malik Beasley,beaslma01,2020,MIN,M. Beasley
4497,Marco Belinelli,belinma01,2020,SAS,M. Belinelli
4498,Jordan Bell,belljo01,2020,MIN,J. Bell
4499,DeAndre' Bembry,bembrde01,2020,ATL,D. Bembry
4500,Dragan Bender,bendedr01,2020,MIL,D. Bender
4501,Dāvis Bertāns,bertada01,2020,WAS,D. Bertāns
4502,Patrick Beverley,beverpa01,2020,LAC,P. Beverley
4503,Khem Birch,birchkh01,2020,ORL,K. Birch
4504,Goga Bitadze,bitadgo01,2020,IND,G. Bitadze
4505,Bismack Biyombo,biyombi01,2020,CHO,B. Biyombo
4506,Nemanja Bjelica,bjeline01,2020,SAC,N. Bjelica
4507,Eric Bledsoe,bledser01,2020,MIL,E. Bledsoe
4508,Bogdan Bogdanović,bogdabo01,2020,SAC,B. Bogdanović
4509,Bojan Bogdanović,bogdabo02,2020,UTA,B. Bogdanović
4510,Jonah Bolden,boldejo01,2020,PHI,J. Bolden
4511,Jonah Bolden,boldejo01,2020,PHO,J. Bolden
4512,Marques Bolden,boldema01,2020,CLE,M. Bolden
4513,Jordan Bone,bonejo01,2020,DET,J. Bone
4514,Isaac Bonga,bongais01,2020,WAS,I. Bonga
4515,Devin Booker,bookede01,2020,PHO,D. Booker
4516,Chris Boucher,bouchch01,2020,TOR,C. Boucher
4517,Brian Bowen,bowenbr02,2020,IND,B. Bowen
4518,Ky Bowman,bowmaky01,2020,GSW,K. Bowman
4519,Avery Bradley,bradlav01,2020,LAL,A. Bradley
4520,Tony Bradley,bradlto01,2020,UTA,T. Bradley
4521,Jarrell Brantley,brantja01,2020,UTA,J. Brantley
4522,Ignas Brazdeikis,brazdig01,2020,NYK,I. Brazdeikis
4523,Mikal Bridges,bridgmi01,2020,PHO,M. Bridges
4524,Miles Bridges,bridgmi02,2020,CHO,M. Bridges
4525,Oshae Brissett,brissos01,2020,TOR,O. Brissett
4526,Ryan Broekhoff,broekry01,2020,DAL,R. Broekhoff
4527,Malcolm Brogdon,brogdma01,2020,IND,M. Brogdon
4528,Dillon Brooks,brookdi01,2020,MEM,D. Brooks
4529,Bruce Brown,brownbr01,2020,DET,B. Brown
4530,Charlie Brown,brownch02,2020,ATL,C. Brown
4531,Jaylen Brown,brownja02,2020,BOS,J. Brown
4532,Moses Brown,brownmo01,2020,POR,M. Brown
4533,Sterling Brown,brownst02,2020,MIL,S. Brown
4534,Troy Brown,browntr01,2020,WAS,T. Brown
4535,Jalen Brunson,brunsja01,2020,DAL,J. Brunson
4536,Thomas Bryant,bryanth01,2020,WAS,T. Bryant
4537,Reggie Bullock,bullore01,2020,NYK,R. Bullock
4538,Trey Burke,burketr01,2020,PHI,T. Burke
4539,Alec Burks,burksal01,2020,GSW,A. Burks
4540,Alec Burks,burksal01,2020,PHI,A. Burks
4541,Deonte Burton,burtode02,2020,OKC,D. Burton
4542,Jimmy Butler,butleji01,2020,MIA,J. Butler
4543,Bruno Caboclo,cabocbr01,2020,MEM,B. Caboclo
4544,Kentavious Caldwell-Pope,caldwke01,2020,LAL,K. Caldwell-Pope
4545,Vlatko Čančar,cancavl01,2020,DEN,V. Čančar
4546,Clint Capela,capelca01,2020,HOU,C. Capela
4547,DeMarre Carroll,carrode01,2020,SAS,D. Carroll
4548,Jevon Carter,carteje01,2020,PHO,J. Carter
4549,Vince Carter,cartevi01,2020,ATL,V. Carter
4550,Wendell Carter,cartewe01,2020,CHI,W. Carter
4551,Michael Carter-Williams,cartemi01,2020,ORL,M. Carter-Williams
4552,Alex Caruso,carusal01,2020,LAL,A. Caruso
4553,Willie Cauley-Stein,caulewi01,2020,GSW,W. Cauley-Stein
4554,Willie Cauley-Stein,caulewi01,2020,DAL,W. Cauley-Stein
4555,Tyson Chandler,chandty01,2020,HOU,T. Chandler
4556,Wilson Chandler,chandwi01,2020,BRK,W. Chandler
4557,Zylan Cheatham,cheatzy01,2020,NOP,Z. Cheatham
4558,Chris Chiozza,chiozch01,2020,WAS,C. Chiozza
4559,Chris Chiozza,chiozch01,2020,BRK,C. Chiozza
4560,Marquese Chriss,chrisma01,2020,GSW,M. Chriss
4561,Gary Clark,clarkga01,2020,HOU,G. Clark
4562,Gary Clark,clarkga01,2020,ORL,G. Clark
4563,Brandon Clarke,clarkbr01,2020,MEM,B. Clarke
4564,Jordan Clarkson,clarkjo01,2020,CLE,J. Clarkson
4565,Jordan Clarkson,clarkjo01,2020,UTA,J. Clarkson
4566,Nicolas Claxton,claxtni01,2020,BRK,N. Claxton
4567,Chris Clemons,clemoch01,2020,HOU,C. Clemons
4568,Antonius Cleveland,clevean01,2020,DAL,A. Cleveland
4569,Amir Coffey,coffeam01,2020,LAC,A. Coffey
4570,John Collins,collijo01,2020,ATL,J. Collins
4571,Zach Collins,colliza01,2020,POR,Z. Collins
4572,Mike Conley,conlemi01,2020,UTA,M. Conley
4573,Pat Connaughton,connapa01,2020,MIL,P. Connaughton
4574,Quinn Cook,cookqu01,2020,LAL,Q. Cook
4575,Tyler Cook,cookty01,2020,CLE,T. Cook
4576,Robert Covington,covinro01,2020,MIN,R. Covington
4577,Robert Covington,covinro01,2020,HOU,R. Covington
4578,Allen Crabbe,crabbal01,2020,ATL,A. Crabbe
4579,Allen Crabbe,crabbal01,2020,MIN,A. Crabbe
4580,Torrey Craig,craigto01,2020,DEN,T. Craig
4581,Jae Crowder,crowdja01,2020,MEM,J. Crowder
4582,Jae Crowder,crowdja01,2020,MIA,J. Crowder
4583,Jarrett Culver,culveja01,2020,MIN,J. Culver
4584,Seth Curry,curryse01,2020,DAL,S. Curry
4585,Stephen Curry,curryst01,2020,GSW,S. Curry
4586,Troy Daniels,danietr01,2020,LAL,T. Daniels
4587,Anthony Davis,davisan02,2020,LAL,A. Davis
4588,Ed Davis,davised01,2020,UTA,E. Davis
4589,Terence Davis,daviste02,2020,TOR,T. Davis
4590,Dewayne Dedmon,dedmode01,2020,SAC,D. Dedmon
4591,Dewayne Dedmon,dedmode01,2020,ATL,D. Dedmon
4592,Matthew Dellavedova,dellama01,2020,CLE,M. Dellavedova
4593,DeMar DeRozan,derozde01,2020,SAS,D. DeRozan
4594,Cheick Diallo,diallch01,2020,PHO,C. Diallo
4595,Hamidou Diallo,diallha01,2020,OKC,H. Diallo
4596,Gorgui Dieng,dienggo01,2020,MIN,G. Dieng
4597,Gorgui Dieng,dienggo01,2020,MEM,G. Dieng
4598,Spencer Dinwiddie,dinwisp01,2020,BRK,S. Dinwiddie
4599,Donte DiVincenzo,divindo01,2020,MIL,D. DiVincenzo
4600,Luka Dončić,doncilu01,2020,DAL,L. Dončić
4601,Luguentz Dort,dortlu01,2020,OKC,L. Dort
4602,Damyean Dotson,dotsoda01,2020,NYK,D. Dotson
4603,Sekou Doumbouya,doumbse01,2020,DET,S. Doumbouya
4604,PJ Dozier,doziepj01,2020,DEN,P. Dozier
4605,Goran Dragić,dragigo01,2020,MIA,G. Dragić
4606,Andre Drummond,drumman01,2020,DET,A. Drummond
4607,Andre Drummond,drumman01,2020,CLE,A. Drummond
4608,Jared Dudley,dudleja01,2020,LAL,J. Dudley
4609,Kris Dunn,dunnkr01,2020,CHI,K. Dunn
4610,Carsen Edwards,edwarca01,2020,BOS,C. Edwards
4611,Henry Ellenson,ellenhe01,2020,BRK,H. Ellenson
4612,Wayne Ellington,ellinwa01,2020,NYK,W. Ellington
4613,Joel Embiid,embiijo01,2020,PHI,J. Embiid
4614,James Ennis,ennisja01,2020,PHI,J. Ennis
4615,James Ennis,ennisja01,2020,ORL,J. Ennis
4616,Drew Eubanks,eubandr01,2020,SAS,D. Eubanks
4617,Jacob Evans,evansja02,2020,GSW,J. Evans
4618,Jacob Evans,evansja02,2020,MIN,J. Evans
4619,Dante Exum,exumda01,2020,UTA,D. Exum
4620,Dante Exum,exumda01,2020,CLE,D. Exum
4621,Tacko Fall,fallta01,2020,BOS,T. Fall
4622,Derrick Favors,favorde01,2020,NOP,D. Favors
4623,Cristiano Felício,feliccr01,2020,CHI,C. Felício
4624,Terrance Ferguson,fergute01,2020,OKC,T. Ferguson
4625,Bruno Fernando,fernabr01,2020,ATL,B. Fernando
4626,Yogi Ferrell,ferreyo01,2020,SAC,Y. Ferrell
4627,Dorian Finney-Smith,finnedo01,2020,DAL,D. Finney-Smith
4628,Bryn Forbes,forbebr01,2020,SAS,B. Forbes
4629,Evan Fournier,fournev01,2020,ORL,E. Fournier
4630,De'Aaron Fox,foxde01,2020,SAC,D. Fox
4631,Melvin Frazier,frazime01,2020,ORL,M. Frazier
4632,Michael Frazier,frazimi01,2020,HOU,M. Frazier
4633,Tim Frazier,fraziti01,2020,DET,T. Frazier
4634,Markelle Fultz,fultzma01,2020,ORL,M. Fultz
4635,Wenyen Gabriel,gabriwe01,2020,SAC,W. Gabriel
4636,Wenyen Gabriel,gabriwe01,2020,POR,W. Gabriel
4637,Daniel Gafford,gaffoda01,2020,CHI,D. Gafford
4638,Danilo Gallinari,gallida01,2020,OKC,D. Gallinari
4639,Langston Galloway,gallola01,2020,DET,L. Galloway
4640,Darius Garland,garlada01,2020,CLE,D. Garland
4641,Marc Gasol,gasolma01,2020,TOR,M. Gasol
4642,Rudy Gay,gayru01,2020,SAS,R. Gay
4643,Paul George,georgpa01,2020,LAC,P. George
4644,Taj Gibson,gibsota01,2020,NYK,T. Gibson
4645,Harry Giles,gilesha01,2020,SAC,H. Giles
4646,Shai Gilgeous-Alexander,gilgesh01,2020,OKC,S. Gilgeous-Alexander
4647,Rudy Gobert,goberru01,2020,UTA,R. Gobert
4648,Brandon Goodwin,goodwbr01,2020,ATL,B. Goodwin
4649,Aaron Gordon,gordoaa01,2020,ORL,A. Gordon
4650,Eric Gordon,gordoer01,2020,HOU,E. Gordon
4651,Devonte' Graham,grahade01,2020,CHO,D. Graham
4652,Treveon Graham,grahatr01,2020,MIN,T. Graham
4653,Treveon Graham,grahatr01,2020,ATL,T. Graham
4654,Jerami Grant,grantje01,2020,DEN,J. Grant
4655,Josh Gray,grayjo01,2020,NOP,J. Gray
4656,Danny Green,greenda02,2020,LAL,D. Green
4657,Draymond Green,greendr01,2020,GSW,D. Green
4658,JaMychal Green,greenja01,2020,LAC,J. Green
4659,Javonte Green,greenja02,2020,BOS,J. Green
4660,Jeff Green,greenje02,2020,UTA,J. Green
4661,Blake Griffin,griffbl01,2020,DET,B. Griffin
4662,Marko Guduric,gudurma01,2020,MEM,M. Guduric
4663,Kyle Guy,guyky01,2020,SAC,K. Guy
4664,Rui Hachimura,hachiru01,2020,WAS,R. Hachimura
4665,Devon Hall,hallde01,2020,OKC,D. Hall
4666,Tim Hardaway,hardati02,2020,DAL,T. Hardaway
4667,James Harden,hardeja01,2020,HOU,J. Harden
4668,Maurice Harkless,harklma01,2020,LAC,M. Harkless
4669,Maurice Harkless,harklma01,2020,NYK,M. Harkless
4670,Jared Harper,harpeja01,2020,PHO,J. Harper
4671,Montrezl Harrell,harremo01,2020,LAC,M. Harrell
4672,Gary Harris,harriga01,2020,DEN,G. Harris
4673,Joe Harris,harrijo01,2020,BRK,J. Harris
4674,Tobias Harris,harrito02,2020,PHI,T. Harris
4675,Shaquille Harrison,harrish01,2020,CHI,S. Harrison
4676,Josh Hart,hartjo01,2020,NOP,J. Hart
4677,Isaiah Hartenstein,harteis01,2020,HOU,I. Hartenstein
4678,Udonis Haslem,hasleud01,2020,MIA,U. Haslem
4679,Jaxson Hayes,hayesja02,2020,NOP,J. Hayes
4680,Gordon Hayward,haywago01,2020,BOS,G. Hayward
4681,John Henson,hensojo01,2020,CLE,J. Henson
4682,John Henson,hensojo01,2020,DET,J. Henson
4683,Dewan Hernandez,hernade01,2020,TOR,D. Hernandez
4684,Juan Hernangómez,hernaju01,2020,DEN,J. Hernangómez
4685,Juan Hernangómez,hernaju01,2020,MIN,J. Hernangómez
4686,Willy Hernangómez,hernawi01,2020,CHO,W. Hernangómez
4687,Tyler Herro,herroty01,2020,MIA,T. Herro
4688,Kevin Hervey,herveke01,2020,OKC,K. Hervey
4689,Mario Hezonja,hezonma01,2020,POR,M. Hezonja
4690,Buddy Hield,hieldbu01,2020,SAC,B. Hield
4691,George Hill,hillge01,2020,MIL,G. Hill
4692,Solomon Hill,hillso01,2020,MEM,S. Hill
4693,Jaylen Hoard,hoardja01,2020,POR,J. Hoard
4694,Aaron Holiday,holidaa01,2020,IND,A. Holiday
4695,Jrue Holiday,holidjr01,2020,NOP,J. Holiday
4696,Justin Holiday,holidju01,2020,IND,J. Holiday
4697,Rondae Hollis-Jefferson,holliro01,2020,TOR,R. Hollis-Jefferson
4698,Richaun Holmes,holmeri01,2020,SAC,R. Holmes
4699,Rodney Hood,hoodro01,2020,POR,R. Hood
4700,Al Horford,horfoal01,2020,PHI,A. Horford
4701,Talen Horton-Tucker,hortota01,2020,LAL,T. Horton-Tucker
4702,Danuel House,houseda01,2020,HOU,D. House
4703,Dwight Howard,howardw01,2020,LAL,D. Howard
4704,William Howard,howarwi01,2020,HOU,W. Howard
4705,Kevin Huerter,huertke01,2020,ATL,K. Huerter
4706,De'Andre Hunter,huntede01,2020,ATL,D. Hunter
4707,Chandler Hutchison,hutchch01,2020,CHI,C. Hutchison
4708,Serge Ibaka,ibakase01,2020,TOR,S. Ibaka
4709,Andre Iguodala,iguodan01,2020,MIA,A. Iguodala
4710,Ersan İlyasova,ilyaser01,2020,MIL,E. İlyasova
4711,Joe Ingles,inglejo01,2020,UTA,J. Ingles
4712,Brandon Ingram,ingrabr01,2020,NOP,B. Ingram
4713,Kyrie Irving,irvinky01,2020,BRK,K. Irving
4714,Jonathan Isaac,isaacjo01,2020,ORL,J. Isaac
4715,Wesley Iwundu,iwundwe01,2020,ORL,W. Iwundu
4716,Frank Jackson,jacksfr01,2020,NOP,F. Jackson
4717,Jaren Jackson,jacksja02,2020,MEM,J. Jackson
4718,Josh Jackson,jacksjo02,2020,MEM,J. Jackson
4719,Justin Jackson,jacksju01,2020,DAL,J. Jackson
4720,Reggie Jackson,jacksre01,2020,DET,R. Jackson
4721,Justin James,jamesju01,2020,SAC,J. James
4722,LeBron James,jamesle01,2020,LAL,L. James
4723,Amile Jefferson,jeffeam01,2020,ORL,A. Jefferson
4724,DaQuan Jeffries,jeffrda01,2020,SAC,D. Jeffries
4725,Ty Jerome,jeromty01,2020,PHO,T. Jerome
4726,Alize Johnson,johnsal02,2020,IND,A. Johnson
4727,B.J. Johnson,johnsbj01,2020,ORL,B. Johnson
4728,Cameron Johnson,johnsca02,2020,PHO,C. Johnson
4729,James Johnson,johnsja01,2020,MIA,J. Johnson
4730,James Johnson,johnsja01,2020,MIN,J. Johnson
4731,Keldon Johnson,johnske04,2020,SAS,K. Johnson
4732,Stanley Johnson,johnsst04,2020,TOR,S. Johnson
4733,Tyler Johnson,johnsty01,2020,PHO,T. Johnson
4734,Nikola Jokić,jokicni01,2020,DEN,N. Jokić
4735,Damian Jones,jonesda03,2020,ATL,D. Jones
4736,Derrick Jones,jonesde02,2020,MIA,D. Jones
4737,Tyus Jones,jonesty01,2020,MEM,T. Jones
4738,DeAndre Jordan,jordade01,2020,BRK,D. Jordan
4739,Cory Joseph,josepco01,2020,SAC,C. Joseph
4740,Mfiondu Kabengele,kabenmf01,2020,LAC,M. Kabengele
4741,Frank Kaminsky,kaminfr01,2020,PHO,F. Kaminsky
4742,Enes Kanter,kanteen01,2020,BOS,E. Kanter
4743,Luke Kennard,kennalu01,2020,DET,L. Kennard
4744,Stanton Kidd,kiddst01,2020,UTA,S. Kidd
4745,Michael Kidd-Gilchrist,kiddgmi01,2020,CHO,M. Kidd-Gilchrist
4746,Louis King,kinglo02,2020,DET,L. King
4747,Maxi Kleber,klebima01,2020,DAL,M. Kleber
4748,Brandon Knight,knighbr03,2020,CLE,B. Knight
4749,Brandon Knight,knighbr03,2020,DET,B. Knight
4750,Kevin Knox,knoxke01,2020,NYK,K. Knox
4751,John Konchar,konchjo01,2020,MEM,J. Konchar
4752,Furkan Korkmaz,korkmfu01,2020,PHI,F. Korkmaz
4753,Luke Kornet,kornelu01,2020,CHI,L. Kornet
4754,Kyle Korver,korveky01,2020,MIL,K. Korver
4755,Rodions Kurucs,kurucro01,2020,BRK,R. Kurucs
4756,Kyle Kuzma,kuzmaky01,2020,LAL,K. Kuzma
4757,Skal Labissière,labissk01,2020,POR,S. Labissière
4758,Jeremy Lamb,lambje01,2020,IND,J. Lamb
4759,Romeo Langford,langfro01,2020,BOS,R. Langford
4760,Zach LaVine,lavinza01,2020,CHI,Z. LaVine
4761,Vic Law,lawvi01,2020,ORL,V. Law
4762,Jake Layman,laymaja01,2020,MIN,J. Layman
4763,T.J. Leaf,leaftj01,2020,IND,T. Leaf
4764,Jalen Lecque,lecquja01,2020,PHO,J. Lecque
4765,Courtney Lee,leeco01,2020,DAL,C. Lee
4766,Damion Lee,leeda03,2020,GSW,D. Lee
4767,Alex Len,lenal01,2020,ATL,A. Len
4768,Kawhi Leonard,leonaka01,2020,LAC,K. Leonard
4769,Meyers Leonard,leoname01,2020,MIA,M. Leonard
4770,Caris LeVert,leverca01,2020,BRK,C. LeVert
4771,Damian Lillard,lillada01,2020,POR,D. Lillard
4772,Nassir Little,littlna01,2020,POR,N. Little
4773,Kevon Looney,looneke01,2020,GSW,K. Looney
4774,Brook Lopez,lopezbr01,2020,MIL,B. Lopez
4775,Robin Lopez,lopezro01,2020,MIL,R. Lopez
4776,Kevin Love,loveke01,2020,CLE,K. Love
4777,Kyle Lowry,lowryky01,2020,TOR,K. Lowry
4778,Timothé Luwawu-Cabarrot,luwawti01,2020,BRK,T. Luwawu-Cabarrot
4779,Trey Lyles,lylestr01,2020,SAS,T. Lyles
4780,Daryl Macon,maconda01,2020,MIA,D. Macon
4781,J.P. Macura,macurjp01,2020,CLE,J. Macura
4782,Josh Magette,magetjo01,2020,ORL,J. Magette
4783,Ian Mahinmi,mahinia01,2020,WAS,I. Mahinmi
4784,Thon Maker,makerth01,2020,DET,T. Maker
