,date,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus
29,2017-01-06,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1747,6,9,2,3,4,4,0,4,1,0,1,1,2,18,14.9,0
30,2017-01-08,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1257,3,7,0,0,1,1,0,1,1,0,0,0,2,7,3.5,-14
31,2017-01-11,Team.PHILADELPHIA_76ERS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1576,5,10,0,0,2,2,0,2,1,0,0,0,1,12,7.9,4
32,2017-01-13,Team.PHILADELPHIA_76ERS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1446,3,6,1,2,2,3,0,3,4,0,1,1,2,9,8.2,10
33,2017-01-14,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,926,1,4,0,2,1,2,0,1,4,0,1,1,1,3,2.6,-9
34,2017-01-16,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,1685,3,7,2,3,3,4,2,2,2,1,1,2,3,11,8.8,-7
35,2017-01-18,Team.PHILADELPHIA_76ERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1556,2,3,1,1,4,5,0,2,0,0,0,1,1,9,6.5,3
36,2017-01-20,Team.PHILADELPHIA_76ERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1551,2,10,1,3,0,0,2,5,1,0,0,0,1,5,2.0,-9
37,2017-01-21,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1163,3,8,2,6,2,3,0,2,2,0,0,1,1,10,5.8,-21
38,2017-01-24,Team.PHILADELPHIA_76ERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1347,3,7,1,3,4,4,0,1,2,0,0,0,5,11,7.0,12
39,2017-01-25,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,1434,7,11,2,4,4,4,0,2,4,0,0,3,0,20,15.5,4
40,2017-01-27,Team.PHILADELPHIA_76ERS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1400,5,5,2,2,1,2,1,1,4,2,0,1,2,13,15.1,6
41,2017-01-29,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,517,0,3,0,0,0,0,1,1,1,0,0,1,1,0,-1.8,-12
42,2017-01-30,Team.PHILADELPHIA_76ERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1518,4,7,0,1,7,8,0,2,4,2,0,0,0,15,16.7,5
43,2017-02-01,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,1448,3,7,0,1,4,4,1,2,2,1,0,1,1,10,8.6,3
44,2017-02-04,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1471,6,12,0,0,0,0,0,0,2,2,0,0,2,12,8.6,-14
45,2017-02-06,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1078,3,7,0,2,2,2,0,1,0,0,0,1,1,8,3.2,-5
46,2017-02-08,Team.PHILADELPHIA_76ERS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1370,1,6,1,3,3,4,0,3,1,0,0,1,2,6,1.6,-7
47,2017-02-09,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,1250,4,9,0,2,0,0,0,1,0,0,1,0,0,8,4.3,-20
48,2017-02-11,Team.PHILADELPHIA_76ERS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1777,2,11,0,2,10,10,0,6,1,1,1,1,1,14,9.9,3
49,2017-02-13,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,1671,4,8,1,4,3,3,0,4,1,0,0,2,3,12,6.7,6
50,2017-02-15,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1502,4,9,0,2,3,4,0,0,0,2,0,3,2,11,4.1,-16
51,2017-02-24,Team.PHILADELPHIA_76ERS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1871,5,14,3,8,7,8,0,5,0,0,0,1,3,20,11.1,10
52,2017-02-25,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,1790,3,11,0,3,3,5,1,2,3,1,0,1,3,9,3.9,4
53,2017-02-27,Team.PHILADELPHIA_76ERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1523,4,11,3,4,5,5,1,2,2,1,0,0,0,16,13.6,-8
54,2017-03-01,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,675,1,3,0,1,0,0,0,0,2,0,0,1,1,2,0.3,-5
55,2017-03-06,Team.PHILADELPHIA_76ERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1037,2,4,1,1,0,0,1,2,0,0,0,1,1,5,2.9,-21
56,2017-03-09,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1718,5,10,0,1,4,5,1,2,1,1,0,1,3,14,9.4,0
57,2017-03-12,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1506,3,7,1,2,2,3,0,2,1,0,1,1,4,9,4.3,8
58,2017-03-14,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1187,3,7,1,3,2,5,2,3,0,0,0,0,1,9,6.0,-21
59,2017-03-17,Team.PHILADELPHIA_76ERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,429,0,3,0,1,0,0,0,1,0,0,0,1,0,0,-2.8,-13
60,2017-03-19,Team.PHILADELPHIA_76ERS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,1005,1,7,1,3,6,8,0,3,1,0,0,1,2,9,3.5,6
61,2017-03-22,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,965,2,8,0,4,0,0,1,1,1,1,0,0,2,4,1.1,-17
62,2017-03-24,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1650,5,9,3,5,1,2,1,4,2,1,1,0,2,14,13.5,7
63,2017-03-26,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1069,2,6,1,3,0,0,1,1,1,0,0,0,2,5,2.5,-15
64,2017-03-29,Team.PHILADELPHIA_76ERS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1331,2,10,1,6,0,0,1,3,2,1,0,3,4,5,-1.8,-3
65,2017-03-31,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1163,3,7,1,3,0,0,0,4,3,0,0,0,1,7,6.2,-18
66,2017-04-02,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1106,5,9,2,4,0,0,2,2,0,2,0,2,2,12,8.9,-2
67,2017-04-04,Team.PHILADELPHIA_76ERS,Location.HOME,Team.BROOKLYN_NETS,Outcome.LOSS,1057,3,10,1,4,2,3,0,2,1,0,0,0,1,9,3.7,-19
68,2017-04-06,Team.PHILADELPHIA_76ERS,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,1104,2,6,0,0,0,1,0,2,1,0,1,1,4,4,-0.4,-6
69,2017-04-08,Team.PHILADELPHIA_76ERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1137,0,3,0,2,3,4,1,1,2,0,0,0,2,3,2.1,5
70,2017-04-10,Team.PHILADELPHIA_76ERS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1364,2,6,1,4,1,2,1,1,1,1,0,1,3,6,2.7,-5
71,2017-04-12,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,1791,2,5,0,0,0,0,0,0,3,1,1,0,0,4,5.1,3
0,2016-11-22,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,468,0,1,0,1,0,0,1,0,0,1,1,2,1,0,-0.7,-12
1,2016-11-23,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,162,2,2,2,2,0,0,0,0,0,0,0,0,1,6,5.0,-2
2,2016-11-25,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,511,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.4,5
3,2016-11-27,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,598,0,3,0,3,0,0,0,2,0,0,0,0,0,0,-1.5,4
4,2016-11-29,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1307,3,5,1,2,0,0,2,4,2,2,0,1,4,7,8.1,-4
5,2016-12-02,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1527,4,7,1,4,0,0,1,2,1,0,0,0,2,9,6.9,-9
6,2016-12-04,Team.NEW_ORLEANS_PELICANS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1152,1,5,1,4,0,0,1,4,0,0,0,1,3,3,-0.4,-3
7,2016-12-05,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1762,4,10,1,4,0,0,1,5,2,1,0,1,2,9,6.4,9
8,2016-12-08,Team.NEW_ORLEANS_PELICANS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1065,0,7,0,3,0,0,0,2,1,1,0,0,0,0,-2.6,1
9,2017-01-22,Team.ORLANDO_MAGIC,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,269,1,2,0,0,0,0,2,1,0,0,0,0,1,2,2.3,6
10,2017-01-27,Team.ORLANDO_MAGIC,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,720,3,7,1,3,0,0,0,4,2,0,0,1,1,7,4.5,9
0,2016-10-26,Team.TORONTO_RAPTORS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2113,10,15,0,0,12,14,6,5,1,0,0,1,4,32,28.5,22
1,2016-10-28,Team.TORONTO_RAPTORS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1860,5,15,0,0,0,0,6,11,0,0,1,3,2,10,5.9,-11
2,2016-10-31,Team.TORONTO_RAPTORS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,1836,6,12,0,0,0,0,3,6,1,0,1,2,4,12,7.7,6
3,2016-11-02,Team.TORONTO_RAPTORS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1837,4,6,0,0,2,2,0,7,3,0,0,1,5,10,8.6,2
4,2016-11-04,Team.TORONTO_RAPTORS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1676,1,2,0,0,3,4,2,9,0,1,2,2,3,5,6.9,3
5,2016-11-11,Team.TORONTO_RAPTORS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,1237,5,8,0,0,2,2,2,6,0,2,1,0,2,12,13.5,-8
6,2016-11-12,Team.TORONTO_RAPTORS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1343,4,8,0,0,5,6,2,6,0,1,1,3,2,13,9.7,3
7,2016-11-15,Team.TORONTO_RAPTORS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2069,5,9,0,0,4,4,3,6,2,0,0,2,1,14,12.6,-4
8,2016-11-16,Team.TORONTO_RAPTORS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1099,6,6,0,0,0,0,3,5,0,0,0,1,1,12,12.4,-4
9,2016-11-18,Team.TORONTO_RAPTORS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,2228,6,9,0,0,3,7,2,7,1,0,1,0,4,15,12.8,4
10,2016-11-20,Team.TORONTO_RAPTORS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,2228,9,18,0,0,5,6,7,6,2,0,2,1,2,23,21.3,-14
11,2016-11-21,Team.TORONTO_RAPTORS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1768,5,8,0,0,5,5,2,6,1,0,1,0,4,15,14.4,-4
12,2016-11-23,Team.TORONTO_RAPTORS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,1837,6,10,0,0,3,4,5,11,2,0,1,5,2,15,13.1,17
13,2016-11-25,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,1884,6,11,0,0,0,0,3,4,0,0,0,1,3,12,7.8,5
14,2016-11-28,Team.TORONTO_RAPTORS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1325,6,12,0,0,0,0,3,8,0,1,2,1,1,12,11.5,15
15,2016-11-30,Team.TORONTO_RAPTORS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1372,3,6,0,0,0,0,1,3,0,1,1,4,2,6,1.5,-4
16,2016-12-02,Team.TORONTO_RAPTORS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1453,2,4,0,0,2,2,1,6,1,0,1,0,3,6,6.7,13
17,2016-12-03,Team.TORONTO_RAPTORS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,1254,1,4,0,0,0,0,3,2,1,2,0,3,2,2,1.2,13
18,2016-12-05,Team.TORONTO_RAPTORS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1521,1,8,0,0,2,2,3,7,1,0,0,0,1,4,3.3,-16
19,2016-12-08,Team.TORONTO_RAPTORS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1722,9,15,0,0,2,2,6,4,1,0,1,1,5,20,16.9,5
20,2016-12-09,Team.TORONTO_RAPTORS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,1445,3,7,0,0,0,0,2,8,0,0,0,2,2,6,3.3,0
21,2016-12-12,Team.TORONTO_RAPTORS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1383,4,9,0,0,3,4,4,8,1,0,0,1,3,11,9.6,0
22,2016-12-14,Team.TORONTO_RAPTORS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,2067,6,11,0,0,5,5,4,6,1,2,1,3,4,17,15.1,2
23,2016-12-16,Team.TORONTO_RAPTORS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1553,5,5,0,0,1,2,1,5,2,2,0,3,4,11,10.1,3
24,2016-12-18,Team.TORONTO_RAPTORS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,1559,8,15,0,0,0,0,6,7,0,0,1,0,1,16,15.3,16
25,2016-12-20,Team.TORONTO_RAPTORS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1322,3,8,0,0,4,4,3,11,0,0,1,0,1,10,11.3,17
26,2016-12-23,Team.TORONTO_RAPTORS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,978,5,5,0,0,4,6,0,7,0,1,1,0,4,14,13.9,7
27,2016-12-26,Team.TORONTO_RAPTORS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1622,5,13,0,0,2,2,3,10,1,1,1,0,2,12,11.6,-1
28,2016-12-28,Team.TORONTO_RAPTORS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1283,2,5,0,0,3,3,2,3,0,0,1,0,3,7,6.1,-13
29,2016-12-29,Team.TORONTO_RAPTORS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1150,2,4,0,0,4,4,3,7,0,1,0,3,3,8,7.0,-9
30,2017-01-01,Team.TORONTO_RAPTORS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1848,6,7,0,0,2,2,1,8,0,2,0,3,3,14,12.4,1
31,2017-01-03,Team.TORONTO_RAPTORS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1346,1,5,0,0,0,0,1,5,0,0,0,1,2,2,-0.7,-20
32,2017-01-05,Team.TORONTO_RAPTORS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1845,7,11,0,0,4,4,8,5,0,0,0,0,3,18,19.0,7
33,2017-01-07,Team.TORONTO_RAPTORS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1973,7,11,0,0,0,0,1,6,0,0,2,1,5,14,10.0,0
34,2017-01-08,Team.TORONTO_RAPTORS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1375,4,4,0,0,0,0,0,5,0,0,1,1,3,8,6.8,-3
35,2017-01-10,Team.TORONTO_RAPTORS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,1665,6,18,0,0,6,6,11,12,0,0,2,3,4,18,15.9,17
36,2017-01-13,Team.TORONTO_RAPTORS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1486,4,9,0,0,6,6,3,7,1,1,1,0,2,14,15.1,5
37,2017-01-15,Team.TORONTO_RAPTORS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1651,6,11,0,0,0,0,5,11,1,0,0,2,3,12,11.0,20
38,2017-01-17,Team.TORONTO_RAPTORS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1759,3,7,0,0,1,2,1,9,0,1,0,2,3,7,4.1,1
39,2017-01-18,Team.TORONTO_RAPTORS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1814,5,11,0,0,0,0,5,10,1,0,0,0,3,10,10.3,1
40,2017-01-20,Team.TORONTO_RAPTORS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1512,5,8,0,0,1,1,3,3,1,1,1,2,3,11,9.6,-10
41,2017-01-22,Team.TORONTO_RAPTORS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,1874,6,10,0,0,4,5,4,8,2,1,3,1,3,16,18.5,-1
42,2017-01-24,Team.TORONTO_RAPTORS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1737,2,7,0,0,5,6,3,10,2,1,2,4,5,9,7.4,-2
43,2017-01-25,Team.TORONTO_RAPTORS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1535,2,3,0,0,2,2,2,10,1,0,1,3,5,6,5.5,3
44,2017-01-27,Team.TORONTO_RAPTORS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1454,4,10,0,0,0,0,1,10,1,1,2,2,1,8,7.0,19
45,2017-01-29,Team.TORONTO_RAPTORS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1663,4,6,0,0,4,5,1,8,3,0,0,1,2,12,12.4,2
46,2017-01-31,Team.TORONTO_RAPTORS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1941,9,17,0,0,2,2,5,7,0,0,0,0,5,20,15.3,2
47,2017-02-01,Team.TORONTO_RAPTORS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,707,1,1,0,0,1,2,0,3,1,0,1,2,4,3,1.0,-10
48,2017-02-03,Team.TORONTO_RAPTORS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,2080,7,17,0,0,4,6,2,9,1,1,1,0,1,18,14.2,-9
49,2017-02-05,Team.TORONTO_RAPTORS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1540,9,17,0,0,4,4,0,5,0,1,0,2,4,22,12.6,13
50,2017-02-06,Team.TORONTO_RAPTORS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1910,9,13,0,0,3,4,3,9,2,0,1,1,1,21,20.6,2
51,2017-02-08,Team.TORONTO_RAPTORS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1565,7,7,0,0,2,2,1,4,1,0,0,0,2,16,15.7,4
52,2017-02-12,Team.TORONTO_RAPTORS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,2039,7,14,0,0,3,4,2,7,0,0,0,1,3,17,10.9,10
53,2017-02-14,Team.TORONTO_RAPTORS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1290,6,11,0,0,0,0,5,4,0,0,0,1,2,12,9.6,-16
54,2017-02-15,Team.TORONTO_RAPTORS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1221,4,6,0,0,2,2,1,9,1,1,0,2,1,10,10.1,-5
55,2017-02-24,Team.TORONTO_RAPTORS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,1068,3,4,0,0,1,3,3,3,0,0,1,0,1,7,7.9,4
56,2017-02-26,Team.TORONTO_RAPTORS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1332,7,8,0,0,1,2,2,5,1,0,0,1,2,15,13.6,6
57,2017-02-27,Team.TORONTO_RAPTORS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,1126,4,4,0,0,2,2,1,4,0,1,1,3,4,10,7.8,-7
58,2017-03-01,Team.TORONTO_RAPTORS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1264,3,12,0,0,1,1,7,4,1,0,0,1,2,7,4.8,-15
59,2017-03-03,Team.TORONTO_RAPTORS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,776,1,2,0,0,0,0,1,2,0,0,1,2,3,2,-0.2,-19
60,2017-03-04,Team.TORONTO_RAPTORS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1271,5,5,0,0,3,4,0,7,1,0,0,2,3,13,10.7,5
61,2017-03-08,Team.TORONTO_RAPTORS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2012,9,13,0,0,7,11,3,9,2,0,1,2,4,25,21.2,7
62,2017-03-10,Team.TORONTO_RAPTORS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1804,5,12,0,0,1,1,4,8,1,2,2,1,4,11,11.3,0
63,2017-03-11,Team.TORONTO_RAPTORS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1259,5,6,0,0,0,0,4,6,0,0,0,1,2,10,10.6,-18
64,2017-03-13,Team.TORONTO_RAPTORS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1370,5,11,0,0,4,5,3,9,2,0,1,1,1,14,13.4,1
65,2017-03-16,Team.TORONTO_RAPTORS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1008,3,7,0,0,1,1,2,3,0,0,2,1,3,7,4.8,-12
66,2017-03-17,Team.TORONTO_RAPTORS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1459,5,7,0,0,0,0,2,6,0,1,1,1,2,10,10.2,6
67,2017-03-19,Team.TORONTO_RAPTORS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,1423,4,8,0,0,3,4,6,7,0,0,1,0,3,11,12.4,9
68,2017-03-21,Team.TORONTO_RAPTORS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1470,4,6,0,0,0,0,1,4,0,0,0,2,3,8,4.1,-7
69,2017-03-23,Team.TORONTO_RAPTORS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1235,0,2,0,0,2,4,0,8,0,0,2,3,5,2,-1.4,-8
70,2017-03-25,Team.TORONTO_RAPTORS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,1325,4,9,0,0,1,1,3,3,1,1,0,0,2,9,8.2,-2
71,2017-03-27,Team.TORONTO_RAPTORS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1619,7,9,0,0,3,4,1,8,0,0,1,0,2,17,16.1,21
72,2017-03-29,Team.TORONTO_RAPTORS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1728,5,6,0,0,4,4,4,11,0,1,3,0,2,14,20.2,10
73,2017-03-31,Team.TORONTO_RAPTORS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,1706,5,9,0,0,6,9,4,13,1,1,2,2,2,16,17.5,13
74,2017-04-02,Team.TORONTO_RAPTORS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1655,7,9,0,0,0,0,3,5,1,2,1,1,1,14,16.1,12
75,2017-04-04,Team.TORONTO_RAPTORS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1684,4,6,0,0,2,2,1,9,2,0,1,1,3,10,10.7,-3
76,2017-04-05,Team.TORONTO_RAPTORS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1596,9,11,0,0,1,2,2,3,2,0,0,1,4,19,15.6,2
77,2017-04-07,Team.TORONTO_RAPTORS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,1794,4,9,0,1,1,2,3,7,0,0,2,0,3,9,8.3,3
78,2017-04-09,Team.TORONTO_RAPTORS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,1183,3,8,0,0,0,0,3,4,0,1,0,1,1,6,4.5,-12
79,2017-04-12,Team.TORONTO_RAPTORS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,925,6,10,1,1,0,0,3,4,1,1,0,1,1,13,12.0,15
0,2016-10-26,Team.MILWAUKEE_BUCKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,623,2,4,0,0,0,0,1,3,0,0,0,0,2,4,2.8,-3
1,2016-10-29,Team.MILWAUKEE_BUCKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1256,3,6,0,0,1,2,2,10,3,2,2,1,3,7,11.3,1
2,2016-10-30,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,694,0,3,0,0,0,0,1,2,1,0,0,2,5,0,-4.1,-6
3,2016-11-01,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,981,0,0,0,0,0,0,1,4,1,1,0,2,4,0,0.0,2
4,2016-11-05,Team.MILWAUKEE_BUCKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,942,2,3,0,0,0,1,4,0,2,0,1,2,4,4,3.6,-4
5,2016-11-06,Team.MILWAUKEE_BUCKS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,366,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.7,-13
6,2016-11-10,Team.MILWAUKEE_BUCKS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1041,2,5,0,0,0,2,3,3,0,0,2,1,3,4,2.7,-1
