,date,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus
56,2017-03-06,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,2321,11,22,2,5,6,10,3,14,6,1,1,3,2,30,25.8,14
57,2017-03-09,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,2345,12,22,0,6,5,8,4,10,10,1,0,3,1,29,27.6,18
58,2017-03-11,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,2254,8,14,2,5,6,10,0,12,12,0,1,4,3,24,23.3,12
59,2017-03-12,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,2410,12,20,4,11,2,3,0,7,5,2,0,8,2,30,19.2,-9
60,2017-03-14,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1704,6,12,0,2,4,5,0,11,12,0,0,2,0,16,19.3,22
61,2017-03-16,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,2295,13,20,2,5,5,10,0,10,6,2,1,6,0,33,26.1,14
62,2017-03-19,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2271,13,22,3,8,5,8,0,6,7,1,0,3,2,34,26.5,12
63,2017-03-22,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2050,8,12,0,2,2,4,2,4,5,0,0,4,1,18,13.7,-30
64,2017-03-24,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2394,9,14,0,1,14,16,0,9,11,1,2,4,2,32,33.0,1
65,2017-03-25,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2435,10,21,0,4,4,6,3,8,8,0,1,3,2,24,19.5,-11
66,2017-03-27,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1772,7,17,0,3,3,6,3,5,8,0,0,2,3,17,12.7,-13
67,2017-03-30,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2347,11,20,1,7,3,7,1,9,8,1,1,4,0,26,21.5,-3
68,2017-03-31,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1796,14,22,3,7,3,6,2,7,6,0,0,2,2,34,27.9,31
69,2017-04-02,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,3099,16,29,3,10,6,12,4,10,11,2,1,1,4,41,38.3,-1
70,2017-04-04,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,2226,7,14,0,3,4,6,1,10,11,2,1,6,2,18,17.5,17
71,2017-04-05,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,2313,14,22,1,4,7,7,2,8,6,1,2,3,3,36,32.4,32
72,2017-04-07,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,2485,12,15,1,2,2,6,1,7,7,2,0,5,0,27,24.4,-15
73,2017-04-09,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,2810,11,21,1,3,9,10,3,13,10,1,0,3,6,32,29.9,2
0,2016-12-10,Team.BROOKLYN_NETS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,594,2,3,0,0,0,0,0,1,2,2,0,1,0,4,5.4,9
1,2016-12-12,Team.BROOKLYN_NETS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,209,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0.0,2
2,2016-12-14,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,802,0,3,0,1,0,0,1,0,1,1,0,1,2,0,-1.5,-16
3,2016-12-16,Team.BROOKLYN_NETS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,290,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-2.4,-2
4,2016-12-20,Team.BROOKLYN_NETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1323,4,9,0,3,6,7,1,3,1,0,1,3,4,14,7.3,4
5,2016-12-22,Team.BROOKLYN_NETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,680,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0.3,3
6,2016-12-23,Team.BROOKLYN_NETS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1266,6,7,1,1,0,1,1,2,3,1,0,0,2,13,13.7,14
7,2016-12-28,Team.BROOKLYN_NETS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,891,0,3,0,0,2,2,0,1,0,2,0,1,4,2,-0.4,-7
8,2016-12-30,Team.BROOKLYN_NETS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1357,2,2,0,0,0,0,0,0,3,0,0,4,2,4,0.7,-6
9,2017-01-02,Team.BROOKLYN_NETS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,775,3,6,0,2,1,3,0,1,4,1,0,1,0,7,6.3,-1
10,2017-01-05,Team.BROOKLYN_NETS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1944,4,7,1,1,4,4,1,2,3,1,2,1,3,13,13.3,2
11,2017-01-06,Team.BROOKLYN_NETS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1066,2,3,0,0,3,3,0,5,2,0,0,2,5,7,4.6,-5
12,2017-01-08,Team.BROOKLYN_NETS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1524,3,5,0,0,3,4,0,3,3,0,2,1,0,9,9.7,-18
13,2017-01-10,Team.BROOKLYN_NETS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1322,1,5,0,0,2,2,2,5,5,1,0,2,3,4,5.1,-14
14,2017-01-12,Team.BROOKLYN_NETS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1473,0,5,0,4,0,0,0,7,4,1,1,1,3,0,0.9,5
15,2017-01-13,Team.BROOKLYN_NETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1667,3,7,3,4,1,2,0,5,3,1,0,0,3,10,9.3,-14
16,2017-01-15,Team.BROOKLYN_NETS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1457,0,3,0,1,0,0,1,1,8,0,0,2,5,0,0.5,-13
17,2017-01-17,Team.BROOKLYN_NETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,1428,1,3,0,0,3,4,0,1,3,0,1,4,2,5,1.2,-5
18,2017-01-20,Team.BROOKLYN_NETS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1665,2,4,1,1,5,6,0,2,4,0,0,2,4,10,7.4,-5
19,2017-01-21,Team.BROOKLYN_NETS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1409,0,4,0,1,0,0,1,4,2,0,0,0,3,0,-0.7,0
20,2017-01-23,Team.BROOKLYN_NETS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1899,6,9,1,2,0,0,0,2,2,0,2,1,0,13,11.5,-4
21,2017-01-25,Team.BROOKLYN_NETS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,1970,4,8,1,3,1,2,0,5,4,0,0,1,3,10,7.7,5
22,2017-01-27,Team.BROOKLYN_NETS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1582,3,5,2,2,2,2,0,1,1,0,0,0,2,10,7.9,-21
23,2017-01-28,Team.BROOKLYN_NETS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1424,3,7,0,2,7,8,0,4,5,1,0,1,2,13,12.8,-12
24,2017-01-30,Team.BROOKLYN_NETS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1461,3,7,0,0,4,4,1,4,2,0,0,0,2,10,8.8,-15
25,2017-02-01,Team.BROOKLYN_NETS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.LOSS,1135,1,6,0,2,1,2,0,2,2,0,0,0,2,3,0.0,-11
26,2017-02-03,Team.BROOKLYN_NETS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1646,4,9,3,4,2,2,1,3,1,0,1,1,1,13,9.9,4
27,2017-02-05,Team.BROOKLYN_NETS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,1284,1,2,1,1,4,4,0,0,3,1,1,2,1,7,7.4,-2
28,2017-02-07,Team.BROOKLYN_NETS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1350,2,5,1,3,2,2,0,0,4,1,0,0,1,7,7.7,-9
29,2017-02-08,Team.BROOKLYN_NETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,947,1,4,0,1,0,0,1,1,1,0,0,2,1,2,-1.1,4
30,2017-02-10,Team.BROOKLYN_NETS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,1149,0,3,0,1,0,0,0,3,8,2,0,1,0,0,5.4,4
31,2017-02-13,Team.BROOKLYN_NETS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1716,5,8,4,5,3,3,0,3,1,0,0,0,1,17,14.6,-2
32,2017-02-15,Team.BROOKLYN_NETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1597,7,12,1,3,4,4,1,4,8,2,0,0,3,19,21.7,-1
33,2017-02-24,Team.BROOKLYN_NETS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1385,3,7,0,1,2,3,0,4,5,2,0,0,3,8,9.4,-1
34,2017-02-25,Team.BROOKLYN_NETS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1728,4,6,2,3,3,5,0,5,5,0,0,0,5,13,12.6,4
35,2017-03-01,Team.BROOKLYN_NETS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1608,1,5,0,0,4,4,1,3,3,0,0,0,3,6,5.4,-5
36,2017-03-03,Team.BROOKLYN_NETS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1279,2,5,0,1,1,2,0,3,3,0,0,2,2,5,2.1,4
37,2017-03-04,Team.BROOKLYN_NETS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1643,4,7,0,2,6,6,1,2,3,0,1,1,2,14,13.0,-10
38,2017-03-06,Team.BROOKLYN_NETS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1419,1,5,1,3,0,0,0,3,3,2,0,3,3,3,0.7,1
39,2017-03-08,Team.BROOKLYN_NETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1404,0,1,0,0,1,2,0,2,4,0,0,3,0,1,0.3,-1
40,2017-03-10,Team.BROOKLYN_NETS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,1296,1,2,0,1,0,0,0,0,3,2,1,0,5,2,3.8,0
41,2017-03-12,Team.BROOKLYN_NETS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1669,3,5,2,2,1,2,1,1,6,1,1,0,1,9,12.8,10
42,2017-03-14,Team.BROOKLYN_NETS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1470,0,4,0,1,3,4,0,0,2,0,0,3,2,3,-2.6,-18
43,2017-03-16,Team.BROOKLYN_NETS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,1283,1,2,1,1,3,6,0,3,3,1,0,2,0,6,5.8,-6
44,2017-03-17,Team.BROOKLYN_NETS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,1750,1,5,0,2,2,2,1,2,4,1,0,0,2,4,5.2,-6
45,2017-03-19,Team.BROOKLYN_NETS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,1825,5,9,2,6,6,7,1,1,7,1,0,1,5,18,17.2,8
46,2017-03-21,Team.BROOKLYN_NETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1806,3,9,0,3,4,6,3,6,4,0,2,1,2,10,10.4,3
47,2017-03-23,Team.BROOKLYN_NETS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1387,3,6,0,1,0,0,0,4,2,2,1,0,0,6,8.3,26
48,2017-03-24,Team.BROOKLYN_NETS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1250,0,2,0,1,1,4,0,1,3,0,0,3,2,1,-3.0,-17
49,2017-03-26,Team.BROOKLYN_NETS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,1286,3,5,2,3,2,3,0,2,4,2,1,2,3,10,10.2,20
50,2017-03-28,Team.BROOKLYN_NETS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1081,2,6,1,2,5,8,2,2,5,1,0,1,0,10,10.9,-6
51,2017-03-30,Team.BROOKLYN_NETS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1214,4,7,1,3,2,2,1,2,2,0,1,0,1,11,10.7,-8
52,2017-04-01,Team.BROOKLYN_NETS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1189,3,5,0,2,1,1,1,2,1,2,1,0,2,7,8.6,20
53,2017-04-02,Team.BROOKLYN_NETS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,1310,1,4,1,2,4,5,0,2,0,2,1,0,1,7,7.1,3
54,2017-04-04,Team.BROOKLYN_NETS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1496,4,5,1,2,4,4,0,2,7,2,0,2,0,13,16.6,2
55,2017-04-06,Team.BROOKLYN_NETS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,1463,4,6,2,2,1,2,1,2,3,2,1,2,3,11,10.9,6
56,2017-04-08,Team.BROOKLYN_NETS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1588,6,9,1,3,6,6,1,2,4,2,0,1,0,19,20.2,-14
57,2017-04-10,Team.BROOKLYN_NETS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1028,0,2,0,1,2,2,0,3,2,0,0,0,2,2,2.1,-5
58,2017-04-12,Team.BROOKLYN_NETS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1865,1,5,1,5,2,2,1,3,2,1,0,1,4,5,3.3,-14
0,2016-10-26,Team.DALLAS_MAVERICKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,-2
1,2016-10-28,Team.DALLAS_MAVERICKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6
2,2016-11-02,Team.DALLAS_MAVERICKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1
3,2016-11-04,Team.DALLAS_MAVERICKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2
4,2016-11-06,Team.DALLAS_MAVERICKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1904,1,6,1,5,2,2,2,1,0,3,1,1,3,5,4.4,19
5,2016-11-08,Team.DALLAS_MAVERICKS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1180,2,2,1,1,0,0,0,3,1,0,0,0,1,5,5.6,-13
6,2016-11-09,Team.DALLAS_MAVERICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2077,2,5,1,4,2,4,1,2,0,1,0,1,3,7,3.6,-4
7,2016-11-14,Team.DALLAS_MAVERICKS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,1261,2,4,0,1,0,0,1,2,2,2,0,2,4,4,3.1,0
8,2016-11-16,Team.DALLAS_MAVERICKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,933,2,5,1,2,0,0,2,1,0,0,0,0,1,5,3.6,-3
9,2016-11-18,Team.DALLAS_MAVERICKS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1323,2,6,0,3,1,1,0,3,0,0,1,0,0,5,3.2,-6
10,2016-11-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,814,0,2,0,1,2,2,0,2,0,0,0,0,0,2,1.2,-7
11,2016-11-21,Team.DALLAS_MAVERICKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1648,2,5,0,3,2,2,0,1,2,0,0,0,4,6,3.4,3
12,2016-11-23,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1506,3,7,2,4,0,0,1,1,3,1,1,0,2,8,8.3,-8
13,2016-11-25,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1344,3,9,2,5,0,0,0,0,1,0,0,0,2,8,2.8,-14
14,2016-11-27,Team.DALLAS_MAVERICKS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1511,2,7,1,5,0,0,2,2,0,0,1,0,2,5,2.8,8
15,2016-11-30,Team.DALLAS_MAVERICKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1083,0,3,0,2,0,0,2,1,3,0,0,1,2,0,-0.1,9
16,2016-12-01,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1501,1,4,1,2,1,2,0,2,1,0,0,1,2,4,0.7,-11
17,2016-12-03,Team.DALLAS_MAVERICKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,2122,3,5,2,4,3,4,1,1,2,1,0,0,1,11,11.3,24
18,2016-12-05,Team.DALLAS_MAVERICKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1547,0,5,0,4,1,2,0,2,0,0,0,0,1,1,-2.7,-13
19,2016-12-07,Team.DALLAS_MAVERICKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,1402,3,5,2,3,0,0,0,3,2,1,1,4,4,8,4.1,-26
20,2016-12-09,Team.DALLAS_MAVERICKS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,1973,5,8,2,4,0,0,1,7,2,0,0,1,3,12,10.4,4
21,2016-12-10,Team.DALLAS_MAVERICKS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,1808,5,9,1,3,0,0,1,3,0,1,2,0,2,11,9.9,-13
22,2016-12-12,Team.DALLAS_MAVERICKS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,1932,5,9,3,5,0,0,1,8,3,2,2,1,3,13,15.1,15
23,2016-12-14,Team.DALLAS_MAVERICKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,1751,3,6,2,4,0,0,2,3,1,1,0,2,2,8,6.2,9
24,2016-12-16,Team.DALLAS_MAVERICKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1445,1,2,1,2,0,0,0,3,1,0,0,0,2,3,2.8,-10
25,2016-12-18,Team.DALLAS_MAVERICKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1740,5,9,3,6,4,4,0,2,3,1,0,3,2,17,12.6,20
26,2016-12-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1587,2,4,1,2,0,0,0,4,0,0,1,2,2,5,2.1,-7
27,2016-12-21,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1868,1,3,0,2,0,0,1,3,0,1,0,0,2,2,2.1,2
28,2016-12-23,Team.DALLAS_MAVERICKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1799,0,8,0,6,0,0,2,4,0,2,0,0,2,0,-1.8,-8
29,2016-12-26,Team.DALLAS_MAVERICKS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1048,1,1,0,0,0,0,2,1,2,0,0,0,4,2,3.2,-12
30,2016-12-27,Team.DALLAS_MAVERICKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1516,2,3,0,1,0,0,0,1,1,0,0,1,1,4,2.3,-13
31,2016-12-29,Team.DALLAS_MAVERICKS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1903,4,8,3,7,1,2,1,2,2,1,0,1,0,12,10.3,16
32,2016-12-30,Team.DALLAS_MAVERICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1260,0,3,0,2,0,0,0,2,0,0,0,1,0,0,-2.5,-19
33,2017-01-03,Team.DALLAS_MAVERICKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1580,0,1,0,1,0,0,0,6,1,1,0,2,1,0,0.4,-12
34,2017-01-05,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,991,2,4,0,1,0,0,1,0,0,0,1,0,0,4,3.4,-3
35,2017-01-07,Team.DALLAS_MAVERICKS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1312,1,4,1,4,0,0,0,0,3,1,1,1,4,3,1.8,-5
36,2017-01-09,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,400,1,1,1,1,0,0,0,0,0,1,0,1,1,3,2.3,0
37,2017-01-12,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,591,0,2,0,1,2,2,1,0,0,0,0,0,3,2,0.1,-12
38,2017-01-15,Team.DALLAS_MAVERICKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,753,0,0,0,0,0,0,0,1,1,2,1,0,1,0,3.3,12
39,2017-01-17,Team.DALLAS_MAVERICKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,471,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-0.5,11
40,2017-01-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,686,1,1,1,1,0,0,0,2,1,0,0,0,3,3,2.8,5
41,2017-01-20,Team.DALLAS_MAVERICKS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,866,3,4,1,1,0,0,1,1,0,1,0,0,1,7,7.0,8
42,2017-01-22,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2020,1,4,1,4,4,4,3,4,0,1,0,1,1,7,7.5,38
43,2017-01-25,Team.DALLAS_MAVERICKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1849,3,5,2,3,0,0,0,5,0,1,0,0,3,8,7.0,13
44,2017-01-26,Team.DALLAS_MAVERICKS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2452,3,7,2,4,3,4,1,4,2,4,1,2,1,11,12.5,-17
45,2017-01-29,Team.DALLAS_MAVERICKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1034,2,5,0,2,1,1,0,2,0,0,1,0,3,5,2.4,-2
46,2017-01-30,Team.DALLAS_MAVERICKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,778,0,1,0,1,0,0,0,1,1,2,0,0,0,0,2.3,-9
47,2017-02-01,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,1090,1,1,0,0,3,4,0,1,2,0,1,0,2,5,5.9,-6
48,2017-02-03,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1965,0,5,0,2,1,2,1,4,1,1,1,0,4,1,-0.2,-8
49,2017-02-06,Team.DALLAS_MAVERICKS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,836,1,3,0,1,0,0,0,0,0,0,0,2,0,2,-1.7,-12
50,2017-02-07,Team.DALLAS_MAVERICKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1024,1,3,1,3,2,2,0,2,1,0,0,1,2,5,2.8,-9
51,2017-02-09,Team.DALLAS_MAVERICKS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,854,0,2,0,1,0,2,1,2,1,2,0,0,2,0,1.0,17
52,2017-02-11,Team.DALLAS_MAVERICKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,929,1,5,0,3,0,0,1,2,1,0,0,2,0,2,-1.1,8
53,2017-02-13,Team.DALLAS_MAVERICKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-8
54,2017-02-15,Team.DALLAS_MAVERICKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,510,1,2,0,1,1,1,0,1,0,0,0,0,1,3,1.9,-3
55,2017-02-24,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,939,0,2,0,1,0,0,0,3,0,1,0,1,1,0,-0.9,-7
56,2017-02-25,Team.DALLAS_MAVERICKS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1464,5,6,2,3,0,0,0,2,0,0,2,1,2,12,10.0,22
57,2017-02-27,Team.DALLAS_MAVERICKS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,841,2,4,0,0,0,0,2,1,0,1,0,0,0,4,4.7,3
58,2017-03-01,Team.DALLAS_MAVERICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1459,2,8,1,5,0,0,1,1,0,2,1,1,4,5,1.3,3
59,2017-03-03,Team.DALLAS_MAVERICKS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1706,2,6,0,3,1,2,2,3,1,0,0,0,0,5,4.2,-8
60,2017-03-05,Team.DALLAS_MAVERICKS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,951,2,3,1,2,0,0,0,4,2,1,0,0,2,5,6.5,5
61,2017-03-07,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1363,1,4,0,1,0,0,0,1,0,1,0,0,0,2,0.9,-7
62,2017-03-10,Team.DALLAS_MAVERICKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,893,1,3,1,2,0,0,2,2,0,0,0,0,0,3,3.3,-1
63,2017-03-11,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,810,2,3,2,2,0,0,1,4,1,0,0,1,0,6,6.3,13
64,2017-03-13,Team.DALLAS_MAVERICKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1097,3,4,2,2,0,0,0,0,0,0,0,0,2,8,5.6,-6
