,date,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus
35,2017-01-12,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,125,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.4,-6
36,2017-01-15,Team.DALLAS_MAVERICKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2
37,2017-01-19,Team.DALLAS_MAVERICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
38,2017-01-20,Team.DALLAS_MAVERICKS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,130,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.7,-6
39,2017-01-22,Team.DALLAS_MAVERICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,936,5,11,3,6,6,6,1,4,2,1,0,3,1,19,14.2,19
40,2017-01-25,Team.DALLAS_MAVERICKS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1195,3,8,0,4,5,7,1,2,2,3,0,1,3,11,9.3,-6
41,2017-01-26,Team.DALLAS_MAVERICKS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1466,5,11,3,6,4,4,1,4,1,0,0,0,2,17,13.1,3
42,2017-01-29,Team.DALLAS_MAVERICKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,390,2,4,1,3,0,0,0,1,0,0,0,0,0,5,3.3,-7
43,2017-01-30,Team.DALLAS_MAVERICKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,151,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-1.4,-7
44,2017-02-01,Team.DALLAS_MAVERICKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,271,3,4,1,2,0,0,1,3,0,0,0,1,0,7,6.0,1
45,2017-02-03,Team.DALLAS_MAVERICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,175,0,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.4,-1
46,2017-02-06,Team.DALLAS_MAVERICKS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,710,1,8,1,4,0,0,1,1,2,0,0,0,3,3,-1.0,-14
47,2017-02-09,Team.DALLAS_MAVERICKS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,595,1,2,0,1,0,0,1,1,1,1,0,0,1,2,3.3,16
48,2017-02-11,Team.DALLAS_MAVERICKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1014,3,5,0,2,3,4,0,3,1,1,0,3,0,9,5.9,-1
49,2017-02-13,Team.DALLAS_MAVERICKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,66,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.7,-1
50,2017-02-15,Team.DALLAS_MAVERICKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,4
51,2017-02-25,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,227,0,1,0,1,0,0,0,1,0,0,0,0,1,0,-0.8,-8
52,2017-02-27,Team.PHILADELPHIA_76ERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,596,3,5,0,2,1,1,2,2,0,1,0,1,3,7,5.5,-11
53,2017-03-01,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1567,3,4,0,1,0,0,2,2,2,1,0,2,2,6,6.0,-6
54,2017-03-03,Team.PHILADELPHIA_76ERS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1460,8,12,3,6,0,0,3,2,2,0,1,1,2,19,16.8,1
55,2017-03-04,Team.PHILADELPHIA_76ERS,Location.HOME,Team.DETROIT_PISTONS,Outcome.LOSS,1793,1,6,1,3,2,2,0,8,0,0,0,1,2,5,1.8,-19
56,2017-03-06,Team.PHILADELPHIA_76ERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1354,9,16,0,6,1,2,3,3,3,0,0,1,2,19,14.3,3
57,2017-03-09,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,493,0,1,0,1,0,0,0,1,0,0,1,2,0,0,-1.7,-3
58,2017-03-11,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1032,1,2,0,0,0,0,2,4,0,1,0,1,1,2,3.2,-9
59,2017-03-12,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1255,3,6,2,3,0,0,1,1,1,0,0,0,1,8,6.3,-19
60,2017-03-14,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,3
61,2017-03-17,Team.PHILADELPHIA_76ERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1557,7,11,2,5,3,3,1,7,3,1,0,2,4,19,16.4,24
62,2017-03-20,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.LOSS,1607,0,2,0,2,1,2,0,7,1,1,0,2,4,1,-0.6,-8
63,2017-03-22,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1125,3,9,0,2,2,2,2,2,2,0,0,1,2,8,4.5,-7
64,2017-03-24,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,726,1,4,0,2,0,0,1,2,0,0,0,1,1,2,-0.5,4
65,2017-03-26,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,809,0,3,0,1,0,0,0,3,2,0,1,0,2,0,0.1,13
66,2017-03-28,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1305,4,14,1,5,0,0,2,5,1,0,2,1,2,9,4.0,8
67,2017-03-29,Team.PHILADELPHIA_76ERS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1529,4,9,1,4,1,1,1,1,3,0,0,1,2,10,6.6,1
68,2017-03-31,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1875,4,8,2,4,2,2,3,6,3,0,1,2,3,12,11.5,-2
69,2017-04-02,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1428,2,4,1,2,1,2,3,0,3,2,0,0,2,6,9.0,4
70,2017-04-04,Team.PHILADELPHIA_76ERS,Location.HOME,Team.BROOKLYN_NETS,Outcome.LOSS,1827,4,7,3,5,2,3,1,1,3,0,0,1,1,13,11.0,-5
71,2017-04-06,Team.PHILADELPHIA_76ERS,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,2002,6,11,2,5,3,4,0,3,0,1,0,1,2,17,11.4,-6
72,2017-04-08,Team.PHILADELPHIA_76ERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1720,2,12,0,6,4,6,3,3,2,0,0,1,2,8,2.2,-16
73,2017-04-10,Team.PHILADELPHIA_76ERS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1289,1,4,0,2,4,4,0,0,0,1,0,2,1,6,2.2,-12
74,2017-04-12,Team.PHILADELPHIA_76ERS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,2075,9,11,3,4,5,7,0,2,3,3,1,2,3,26,24.3,8
0,2016-10-25,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1274,1,7,0,4,5,6,1,2,5,0,0,1,2,7,5.1,-14
1,2016-10-29,Team.NEW_YORK_KNICKS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,944,2,4,2,4,0,0,0,2,3,1,0,2,1,6,5.3,0
2,2016-11-01,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1146,5,11,2,4,0,1,0,2,3,0,0,0,0,12,8.6,-12
3,2016-11-02,Team.NEW_YORK_KNICKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1375,3,7,0,2,6,8,0,3,3,0,0,1,2,12,8.7,-11
4,2016-11-04,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1368,2,4,1,3,1,2,0,5,7,0,0,1,0,6,9.0,-3
5,2016-11-06,Team.NEW_YORK_KNICKS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,955,2,4,1,2,0,0,0,1,2,2,0,1,2,5,4.9,-5
6,2016-11-09,Team.NEW_YORK_KNICKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1596,1,6,1,4,0,0,0,3,11,1,0,4,4,3,3.2,24
7,2016-11-11,Team.NEW_YORK_KNICKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1624,1,7,1,4,3,4,2,4,2,0,0,3,3,6,0.9,-18
8,2016-11-12,Team.NEW_YORK_KNICKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,936,2,6,0,0,2,2,1,1,5,1,0,0,2,6,7.3,-15
9,2016-11-14,Team.NEW_YORK_KNICKS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1394,2,4,1,3,0,0,1,2,1,1,0,1,0,5,5.0,0
10,2016-11-16,Team.NEW_YORK_KNICKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1001,0,4,0,2,0,0,0,2,7,1,0,2,1,0,1.3,4
11,2016-11-17,Team.NEW_YORK_KNICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1464,7,10,3,5,0,0,3,2,11,1,0,2,3,17,21.0,19
12,2016-11-20,Team.NEW_YORK_KNICKS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,1667,2,6,1,3,0,0,0,4,3,3,0,1,3,5,5.7,-3
13,2016-11-22,Team.NEW_YORK_KNICKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1329,2,6,0,4,0,0,1,2,11,2,0,0,1,4,11.2,11
14,2016-11-25,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,942,1,4,1,3,0,0,0,3,3,0,0,2,1,3,1.2,-8
15,2016-11-26,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1504,5,10,2,5,0,1,0,1,4,5,0,1,4,12,12.1,2
16,2016-11-28,Team.NEW_YORK_KNICKS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,761,0,2,0,1,0,0,0,1,2,1,0,0,1,0,0.9,-10
17,2016-11-30,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2053,5,14,2,5,0,0,1,1,7,2,0,3,2,12,8.3,8
18,2016-12-02,Team.NEW_YORK_KNICKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1161,1,4,0,2,0,0,0,3,8,0,0,4,0,2,2.1,-11
19,2016-12-04,Team.NEW_YORK_KNICKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1530,5,7,2,4,7,7,0,1,3,0,0,4,0,19,14.5,10
20,2016-12-06,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1441,2,8,1,4,1,2,0,1,9,1,0,4,0,6,4.4,2
21,2016-12-07,Team.NEW_YORK_KNICKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1839,6,14,1,3,3,3,0,4,3,0,0,3,2,16,8.1,-29
22,2016-12-09,Team.NEW_YORK_KNICKS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2328,5,10,0,4,3,4,0,5,7,0,0,4,1,13,9.6,7
23,2016-12-11,Team.NEW_YORK_KNICKS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1378,5,11,3,4,6,6,0,3,4,1,0,1,0,19,17.0,0
24,2016-12-13,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,1698,1,6,0,2,1,1,0,0,5,1,0,2,0,3,1.7,-5
25,2016-12-15,Team.NEW_YORK_KNICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1769,4,13,0,2,2,4,1,6,6,0,0,3,1,10,5.0,-16
26,2016-12-17,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2184,2,8,2,5,8,8,0,0,7,3,0,3,2,14,13.3,-14
27,2016-12-20,Team.NEW_YORK_KNICKS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,1291,2,3,0,0,1,2,0,3,6,1,0,3,2,5,5.6,10
28,2016-12-22,Team.NEW_YORK_KNICKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1328,1,5,1,2,1,2,1,0,12,1,0,3,2,4,6.8,15
29,2016-12-25,Team.NEW_YORK_KNICKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,942,0,2,0,1,0,0,0,2,2,2,0,1,1,0,1.2,-4
30,2016-12-28,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1672,1,5,0,4,0,0,0,4,3,1,1,1,3,2,1.7,-3
31,2016-12-30,Team.NEW_YORK_KNICKS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1689,2,8,1,3,0,0,0,3,3,1,0,1,1,5,2.8,4
32,2016-12-31,Team.NEW_YORK_KNICKS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,2440,12,22,3,8,5,7,1,4,7,0,1,2,0,32,26.1,-10
33,2017-01-02,Team.NEW_YORK_KNICKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.LOSS,1435,4,9,2,5,2,3,1,2,4,0,0,3,1,12,7.6,-10
34,2017-01-04,Team.NEW_YORK_KNICKS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,985,1,4,1,2,0,0,0,0,5,0,0,3,1,3,0.7,-12
35,2017-01-06,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,280,0,1,0,1,0,0,0,1,1,0,0,2,0,0,-1.7,-12
36,2017-01-07,Team.NEW_YORK_KNICKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1408,6,11,3,5,2,5,1,2,4,0,0,2,1,17,12.2,-6
37,2017-01-09,Team.NEW_YORK_KNICKS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1743,8,14,4,9,0,0,1,4,4,2,0,2,0,20,18.1,-21
38,2017-01-11,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1458,4,6,1,1,0,0,0,3,2,0,0,3,0,9,5.7,5
39,2017-01-12,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,828,1,4,1,4,2,3,0,0,1,1,0,2,1,5,1.5,0
40,2017-01-15,Team.NEW_YORK_KNICKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1451,2,8,1,4,4,4,0,2,7,1,0,2,2,9,7.9,5
41,2017-01-16,Team.NEW_YORK_KNICKS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1220,1,4,0,3,0,0,0,3,1,1,0,2,0,2,0.2,-6
42,2017-01-18,Team.NEW_YORK_KNICKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,1638,3,7,2,5,3,4,1,3,5,0,1,1,1,11,11.3,19
43,2017-01-19,Team.NEW_YORK_KNICKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1449,1,4,1,2,0,0,0,1,5,0,0,3,1,3,1.0,20
44,2017-01-21,Team.NEW_YORK_KNICKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,715,0,3,0,3,2,2,0,1,0,0,0,1,1,2,-1.2,-3
45,2017-01-23,Team.NEW_YORK_KNICKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,1716,2,5,1,2,4,4,0,2,6,1,0,2,3,9,8.9,6
46,2017-01-25,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,1244,1,6,1,3,0,0,0,0,3,0,0,0,0,3,1.3,6
47,2017-01-27,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1874,6,11,2,5,1,3,0,3,3,1,0,0,1,15,12.5,12
48,2017-01-29,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,3195,5,15,4,8,4,6,0,3,11,1,0,1,5,18,15.3,-5
49,2017-01-31,Team.NEW_YORK_KNICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2260,5,16,2,6,9,11,2,3,2,4,0,4,2,21,13.9,-12
50,2017-02-01,Team.NEW_YORK_KNICKS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,2560,1,11,0,4,4,6,0,3,10,5,0,2,2,6,8.0,7
51,2017-02-04,Team.NEW_YORK_KNICKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2546,8,13,6,8,1,2,0,5,10,2,0,1,4,23,24.6,-1
52,2017-02-06,Team.NEW_YORK_KNICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1657,5,9,1,3,5,7,0,3,5,1,0,2,3,16,13.1,-5
53,2017-02-08,Team.NEW_YORK_KNICKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1012,2,3,0,1,0,0,0,0,1,0,0,1,1,4,2.0,3
54,2017-02-10,Team.NEW_YORK_KNICKS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2354,2,10,2,6,0,0,1,1,13,1,0,0,1,6,10.5,-2
55,2017-02-12,Team.NEW_YORK_KNICKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1059,1,1,0,0,0,0,0,3,3,0,0,1,0,2,3.7,-2
56,2017-02-23,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,848,2,9,1,4,2,2,1,1,3,1,1,1,5,7,3.3,-5
57,2017-02-25,Team.NEW_YORK_KNICKS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,719,0,3,0,0,2,3,0,2,3,0,0,1,1,2,0.8,0
58,2017-03-03,Team.WASHINGTON_WIZARDS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,587,0,3,0,2,0,0,0,0,2,0,0,1,1,0,-2.1,-14
59,2017-03-05,Team.WASHINGTON_WIZARDS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,996,1,3,0,2,0,0,1,1,7,0,0,2,0,2,4.2,-2
60,2017-03-07,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,282,1,3,0,0,0,0,0,0,1,0,0,1,0,2,0.0,2
61,2017-03-08,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.WIN,1055,2,7,0,4,0,2,0,2,6,2,0,0,0,4,5.9,9
62,2017-03-10,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,801,0,5,0,2,0,0,1,1,6,0,0,1,4,0,-0.9,-5
63,2017-03-11,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,961,1,4,0,1,1,2,0,1,4,0,0,2,1,3,0.9,-9
64,2017-03-13,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,926,1,3,0,1,0,0,0,0,5,1,0,2,1,2,2.4,9
65,2017-03-15,Team.WASHINGTON_WIZARDS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,960,1,3,1,3,0,0,0,2,4,0,0,0,1,3,4.3,-7
66,2017-03-17,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1036,1,4,1,2,0,0,0,4,8,0,0,2,1,3,5.0,-9
67,2017-03-18,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,978,1,6,0,4,0,0,1,2,5,1,0,1,2,2,2.2,7
68,2017-03-20,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,920,3,7,1,3,3,3,0,1,7,0,0,0,1,10,11.1,14
69,2017-03-22,Team.WASHINGTON_WIZARDS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,826,2,5,1,3,0,0,0,2,6,0,0,1,2,5,5.3,9
70,2017-03-24,Team.WASHINGTON_WIZARDS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1255,6,10,4,6,2,2,2,1,9,0,0,0,1,18,21.0,28
71,2017-03-25,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,888,0,2,0,2,1,2,0,1,5,2,0,1,1,1,3.6,-3
72,2017-03-28,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,723,0,2,0,1,2,2,0,1,3,2,0,1,1,2,3.6,0
73,2017-03-29,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,717,0,2,0,1,0,0,0,2,4,0,0,1,2,0,0.2,-1
74,2017-03-31,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,862,0,0,0,0,0,0,1,1,2,0,0,1,2,0,0.6,3
75,2017-04-02,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1374,3,8,1,3,2,2,1,6,3,0,0,1,4,9,6.6,-6
76,2017-04-04,Team.WASHINGTON_WIZARDS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,846,2,5,1,2,0,0,0,1,3,0,0,1,0,5,3.7,15
77,2017-04-06,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,1173,1,5,1,2,1,2,0,3,3,1,0,2,3,4,1.3,-7
78,2017-04-08,Team.WASHINGTON_WIZARDS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,903,1,4,0,2,0,0,0,0,4,0,0,1,2,2,0.6,2
79,2017-04-10,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1698,1,6,0,1,0,0,1,1,6,5,0,0,0,2,8.4,2
80,2017-04-12,Team.WASHINGTON_WIZARDS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1644,1,9,0,5,0,0,0,3,5,1,0,0,2,2,0.7,-6
0,2016-10-29,Team.ATLANTA_HAWKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,216,1,1,0,0,0,2,0,1,0,0,0,0,0,2,1.2,6
1,2017-04-12,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,1440,3,4,0,0,0,1,4,6,1,0,6,2,3,6,10.3,4
0,2016-10-25,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1345,0,1,0,0,0,0,2,4,0,0,0,2,4,0,-1.7,16
1,2016-10-28,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2188,5,5,0,0,1,2,3,7,1,0,2,0,1,11,15.0,4
2,2016-10-29,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1634,1,4,0,0,0,2,4,8,1,1,1,0,1,2,6.0,11
3,2016-11-01,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1594,2,2,0,0,0,0,6,4,3,0,1,0,4,4,10.0,-4
4,2016-11-03,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,1864,6,7,0,0,3,4,4,10,1,1,3,0,1,15,21.3,10
5,2016-11-05,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1775,3,6,0,0,1,2,6,7,0,0,2,0,2,7,10.5,1
6,2016-11-08,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1497,0,0,0,0,0,2,0,2,0,1,0,0,3,0,-0.4,-14
7,2016-11-11,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1380,1,4,0,0,0,0,4,3,1,1,3,1,3,2,4.9,10
8,2016-11-13,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,1781,1,2,0,0,2,6,3,9,0,0,2,0,1,4,7.2,-10
9,2016-11-15,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1787,7,8,0,0,1,1,3,8,0,0,1,1,2,15,15.6,8
10,2016-11-16,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1653,1,2,0,0,0,2,3,9,3,0,1,0,5,2,5.8,0
11,2016-11-18,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1781,3,8,0,1,2,2,1,13,2,0,4,0,1,8,12.0,24
12,2016-11-23,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,1641,2,3,0,0,2,6,1,5,1,0,0,0,1,6,5.6,15
13,2016-11-25,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1718,4,5,0,0,3,4,4,8,1,1,0,0,1,11,15.2,28
14,2016-11-27,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,2189,5,8,0,0,2,4,5,7,0,0,2,1,4,12,12.0,5
15,2016-11-29,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1821,3,6,0,0,2,4,2,3,2,2,3,1,2,8,10.2,-11
16,2016-12-01,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,2068,1,3,0,0,1,2,4,4,0,1,1,1,3,3,4.4,-20
17,2016-12-02,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1614,5,5,0,0,1,4,2,4,1,0,0,2,2,11,8.8,-11
