,date,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus
50,2017-02-15,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,1495,8,12,6,8,0,0,0,5,2,2,1,1,2,22,20.6,13
51,2017-02-23,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,1881,7,12,6,10,0,0,0,3,3,1,0,0,1,20,18.0,27
52,2017-02-25,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,1607,5,8,4,7,0,0,0,2,2,0,0,3,3,14,8.2,-6
53,2017-02-27,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,1745,5,11,3,9,0,0,0,3,0,0,0,0,2,13,7.4,-1
54,2017-03-01,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1575,1,7,1,4,1,1,0,2,2,0,0,0,3,4,0.3,-1
55,2017-03-03,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,1821,3,8,3,7,0,0,0,2,3,1,1,2,2,9,6.2,-5
56,2017-03-04,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1597,5,12,5,9,0,0,0,1,2,0,0,0,2,15,9.5,-21
57,2017-03-06,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,1212,2,7,0,5,0,0,0,3,0,0,0,1,0,4,-0.2,-18
58,2017-03-22,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1166,3,9,3,8,0,0,0,1,1,0,0,1,2,9,3.1,-16
59,2017-03-24,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,1208,3,5,2,4,0,0,0,1,1,0,1,1,2,8,5.6,7
60,2017-03-25,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1243,3,6,3,6,1,1,0,2,0,0,0,0,3,10,6.4,-3
61,2017-04-04,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,713,4,6,3,5,0,0,0,1,1,0,0,1,0,11,8.4,-2
62,2017-04-05,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.WIN,1157,2,2,2,2,0,0,0,2,0,0,0,0,3,6,4.8,19
63,2017-04-07,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,1472,2,6,2,6,3,3,0,2,2,0,0,1,0,9,6.6,-16
64,2017-04-09,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1705,4,9,3,7,0,0,1,2,1,0,0,0,3,11,7.1,-7
65,2017-04-10,Team.CLEVELAND_CAVALIERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.LOSS,1828,6,12,4,8,2,2,0,8,1,0,1,1,2,18,14.0,3
66,2017-04-12,Team.CLEVELAND_CAVALIERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,610,1,3,1,2,0,0,0,2,0,0,0,0,0,3,1.9,-5
0,2016-10-25,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1968,5,13,3,5,3,6,4,3,0,1,2,2,5,16,9.8,-21
1,2016-10-29,Team.NEW_YORK_KNICKS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2182,7,11,1,4,6,8,0,5,2,0,1,0,5,21,16.9,14
2,2016-11-01,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1787,7,18,2,7,2,2,2,4,1,0,1,0,2,18,11.4,-14
3,2016-11-02,Team.NEW_YORK_KNICKS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1675,0,4,0,0,3,4,2,6,0,1,2,1,4,3,2.8,-8
4,2016-11-04,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1979,10,15,4,7,3,5,2,3,1,0,0,0,5,27,20.7,14
5,2016-11-06,Team.NEW_YORK_KNICKS,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,2001,10,18,3,7,5,5,1,7,1,0,2,2,4,28,20.7,0
6,2016-11-09,Team.NEW_YORK_KNICKS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1849,7,15,4,8,3,5,1,7,1,2,2,2,2,21,16.6,4
7,2016-11-11,Team.NEW_YORK_KNICKS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1396,5,15,0,2,4,4,2,4,1,1,2,1,4,14,8.6,-24
8,2016-11-12,Team.NEW_YORK_KNICKS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1789,9,16,2,8,1,1,1,3,2,0,0,2,5,21,12.4,-12
9,2016-11-14,Team.NEW_YORK_KNICKS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,2183,8,16,2,5,6,6,2,9,1,0,1,3,3,24,17.3,16
10,2016-11-16,Team.NEW_YORK_KNICKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2401,13,22,3,7,6,7,4,3,3,1,1,1,2,35,30.1,15
11,2016-11-17,Team.NEW_YORK_KNICKS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2236,7,16,2,5,0,0,2,5,2,4,0,2,4,16,12.3,-11
12,2016-11-20,Team.NEW_YORK_KNICKS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,1838,8,15,1,5,2,4,1,10,0,0,0,0,4,19,13.0,5
13,2016-11-22,Team.NEW_YORK_KNICKS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2378,13,23,3,8,2,2,3,6,1,0,1,2,4,31,21.8,5
14,2016-11-25,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2020,6,16,4,8,0,0,2,6,2,1,3,3,4,16,10.3,-12
15,2016-11-26,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,2240,7,16,2,5,9,11,0,6,0,0,2,0,4,25,17.4,0
16,2016-11-28,Team.NEW_YORK_KNICKS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,2347,9,20,3,6,0,0,1,4,2,2,5,2,2,21,16.6,-7
17,2016-11-30,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2336,11,20,3,7,4,5,3,5,4,0,2,1,4,29,24.2,9
18,2016-12-02,Team.NEW_YORK_KNICKS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2408,2,12,2,6,5,7,2,3,3,0,3,4,4,11,3.5,6
19,2016-12-04,Team.NEW_YORK_KNICKS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2109,6,18,1,6,2,2,3,11,2,0,5,3,4,15,10.5,11
20,2016-12-06,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1826,6,16,0,4,2,4,2,10,0,0,1,0,4,14,7.9,7
21,2016-12-07,Team.NEW_YORK_KNICKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1787,5,15,2,5,0,0,1,2,0,0,2,1,5,12,3.2,-19
22,2016-12-09,Team.NEW_YORK_KNICKS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2111,6,19,1,5,4,4,2,9,2,0,0,2,3,17,8.4,11
23,2016-12-11,Team.NEW_YORK_KNICKS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2360,8,15,3,4,7,9,3,10,2,1,7,1,3,26,28.1,13
24,2016-12-13,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,2517,12,23,4,4,6,7,1,7,0,3,3,2,6,34,25.8,4
25,2016-12-15,Team.NEW_YORK_KNICKS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2124,4,13,0,2,0,2,2,3,0,0,0,2,2,8,-0.8,-21
26,2016-12-17,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2254,7,19,1,6,7,7,1,7,3,2,0,0,4,22,16.8,-5
27,2016-12-20,Team.NEW_YORK_KNICKS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,2007,7,15,4,7,3,4,0,8,1,0,3,3,2,21,14.3,11
28,2016-12-22,Team.NEW_YORK_KNICKS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,1603,5,11,2,2,0,0,2,2,1,1,2,3,1,12,8.0,10
29,2016-12-25,Team.NEW_YORK_KNICKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,2231,9,16,2,4,2,2,2,10,1,2,3,5,4,22,17.0,-3
30,2016-12-28,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,2511,7,17,4,8,6,9,2,6,1,1,3,5,4,24,14.1,-3
31,2016-12-30,Team.NEW_YORK_KNICKS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2269,8,20,0,2,5,5,3,9,3,2,2,0,4,21,18.9,-8
32,2017-01-06,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,1793,9,14,3,4,3,4,0,6,0,0,3,1,6,24,17.9,-5
33,2017-01-07,Team.NEW_YORK_KNICKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,2042,5,11,4,6,2,2,1,3,3,1,4,5,4,16,11.2,-9
34,2017-01-09,Team.NEW_YORK_KNICKS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1435,3,13,0,4,3,4,0,4,1,0,2,2,2,9,1.2,-6
35,2017-01-11,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1657,3,10,1,6,0,0,0,2,2,1,2,1,4,7,3.0,-4
36,2017-01-19,Team.NEW_YORK_KNICKS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1739,6,11,0,3,3,3,3,2,2,1,0,1,3,15,12.6,-1
37,2017-01-21,Team.NEW_YORK_KNICKS,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,1981,7,13,0,3,0,0,1,0,2,1,1,2,3,14,8.3,-6
38,2017-01-23,Team.NEW_YORK_KNICKS,Location.AWAY,Team.INDIANA_PACERS,Outcome.WIN,1476,3,11,2,6,0,0,0,4,0,1,1,3,6,8,-1.0,-7
39,2017-01-25,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,1379,4,11,0,2,5,5,2,6,1,0,1,1,5,13,8.5,-11
40,2017-01-27,Team.NEW_YORK_KNICKS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2100,8,11,2,4,0,0,1,3,0,0,3,2,6,18,12.8,-6
41,2017-01-29,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1809,6,14,0,3,3,3,3,2,1,0,3,2,6,15,8.7,-1
42,2017-02-01,Team.NEW_YORK_KNICKS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,1530,7,15,1,4,4,7,4,8,1,0,2,2,5,19,13.4,15
43,2017-02-04,Team.NEW_YORK_KNICKS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1760,3,10,1,3,2,5,1,7,2,1,3,2,5,9,5.3,12
44,2017-02-06,Team.NEW_YORK_KNICKS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1969,5,14,1,5,5,7,1,8,0,0,2,2,2,16,9.1,-17
45,2017-02-08,Team.NEW_YORK_KNICKS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1641,10,19,4,7,3,4,4,2,2,2,0,1,5,27,21.1,-1
46,2017-02-10,Team.NEW_YORK_KNICKS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1981,7,14,2,4,1,2,2,2,2,1,1,1,3,17,12.5,-3
47,2017-02-12,Team.NEW_YORK_KNICKS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2211,4,10,3,5,5,5,0,7,2,1,4,2,3,16,14.7,20
48,2017-02-15,Team.NEW_YORK_KNICKS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1960,4,13,1,4,2,2,0,7,1,1,2,4,4,11,3.1,-1
49,2017-02-23,Team.NEW_YORK_KNICKS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,935,4,10,0,4,0,0,1,4,0,0,2,0,0,8,5.9,-6
50,2017-03-01,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,1974,6,15,2,7,6,8,3,6,2,1,0,1,3,20,15.2,6
51,2017-03-03,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1863,6,12,0,2,6,6,0,8,1,1,0,0,5,18,14.1,16
52,2017-03-05,Team.NEW_YORK_KNICKS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2418,9,21,2,6,4,4,4,11,2,0,2,2,3,24,18.6,-1
53,2017-03-06,Team.NEW_YORK_KNICKS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,1807,6,12,0,0,2,2,2,5,1,0,1,1,4,14,9.7,-9
54,2017-03-08,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2210,5,15,2,5,1,2,1,7,2,0,3,2,2,13,7.6,-6
55,2017-03-11,Team.NEW_YORK_KNICKS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,2185,7,16,3,7,1,3,2,4,4,0,6,0,4,18,16.8,-8
56,2017-03-12,Team.NEW_YORK_KNICKS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,2016,7,16,2,6,3,4,2,8,4,0,5,4,6,19,13.9,-3
57,2017-03-14,Team.NEW_YORK_KNICKS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,1473,5,17,1,6,0,0,2,1,3,1,3,2,1,11,5.6,-2
58,2017-03-20,Team.NEW_YORK_KNICKS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1913,9,16,0,4,0,0,3,8,2,2,0,2,3,18,15.1,-7
59,2017-03-22,Team.NEW_YORK_KNICKS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,1882,8,17,3,7,5,6,2,5,0,1,1,0,5,24,17.5,-4
60,2017-03-23,Team.NEW_YORK_KNICKS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2256,8,21,0,5,2,3,3,6,1,1,3,2,2,18,11.0,-16
61,2017-03-25,Team.NEW_YORK_KNICKS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1561,3,8,0,1,6,6,0,5,2,1,1,5,5,12,5.2,-4
62,2017-03-27,Team.NEW_YORK_KNICKS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2230,10,16,1,4,4,4,0,8,3,2,3,1,5,25,23.4,11
63,2017-03-29,Team.NEW_YORK_KNICKS,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,2147,6,13,1,3,7,10,2,6,2,0,3,3,3,20,14.6,-14
64,2017-03-31,Team.NEW_YORK_KNICKS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2154,10,18,2,5,0,0,2,5,3,0,1,4,3,22,13.9,10
65,2017-04-02,Team.NEW_YORK_KNICKS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,1655,6,10,0,0,2,4,0,1,0,1,0,0,1,14,9.5,-18
0,2016-10-26,Team.ORLANDO_MAGIC,Location.HOME,Team.MIAMI_HEAT,Outcome.LOSS,2250,4,12,0,2,8,8,2,2,5,0,2,4,1,16,11.7,-4
1,2016-10-28,Team.ORLANDO_MAGIC,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,1657,6,13,1,4,2,2,1,4,6,2,0,3,0,15,13.4,-16
2,2016-10-29,Team.ORLANDO_MAGIC,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2057,5,11,0,2,0,2,0,4,5,0,1,0,3,10,7.7,-9
3,2016-11-01,Team.ORLANDO_MAGIC,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,2289,8,17,1,3,1,3,0,3,10,2,1,2,0,18,17.1,19
4,2016-11-03,Team.ORLANDO_MAGIC,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2015,3,13,0,5,0,1,0,3,11,0,0,1,1,6,4.9,9
5,2016-11-05,Team.ORLANDO_MAGIC,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,1710,2,8,1,3,1,2,1,0,3,0,0,2,2,6,0.8,-13
6,2016-11-07,Team.ORLANDO_MAGIC,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1112,2,3,0,0,0,0,0,0,6,1,1,3,3,4,4.4,-3
7,2016-11-09,Team.ORLANDO_MAGIC,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1596,8,14,1,3,1,1,0,3,7,1,0,1,1,18,16.8,0
8,2016-11-11,Team.ORLANDO_MAGIC,Location.HOME,Team.UTAH_JAZZ,Outcome.LOSS,1417,1,5,0,0,0,0,1,2,0,1,1,1,4,2,-0.7,-9
9,2016-11-13,Team.ORLANDO_MAGIC,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,2227,10,19,3,7,0,2,0,7,9,2,1,0,3,23,22.8,-8
10,2016-11-14,Team.ORLANDO_MAGIC,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1763,5,11,0,1,2,2,1,6,2,2,0,3,2,12,8.4,-7
11,2016-11-16,Team.ORLANDO_MAGIC,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1776,2,9,0,3,1,2,1,3,4,3,2,1,2,5,6.1,0
12,2016-11-19,Team.ORLANDO_MAGIC,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,1211,2,3,0,0,0,0,0,3,2,1,2,4,0,4,3.4,2
13,2016-11-21,Team.ORLANDO_MAGIC,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,2121,4,9,0,3,0,2,0,8,7,3,0,1,2,8,11.0,10
14,2016-11-23,Team.ORLANDO_MAGIC,Location.HOME,Team.PHOENIX_SUNS,Outcome.LOSS,1848,3,11,0,1,3,5,3,3,7,1,0,3,2,9,6.8,4
15,2016-11-25,Team.ORLANDO_MAGIC,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1572,6,12,0,1,3,4,2,3,5,0,0,2,4,15,10.8,-4
16,2016-11-27,Team.ORLANDO_MAGIC,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1752,6,9,1,3,3,4,0,3,3,1,0,3,3,16,11.5,-8
17,2016-11-29,Team.ORLANDO_MAGIC,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1400,5,9,0,0,0,0,1,2,4,3,1,1,2,10,11.7,1
18,2016-12-01,Team.ORLANDO_MAGIC,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,1739,1,8,0,1,1,2,0,3,5,2,1,3,2,3,0.7,-2
19,2016-12-02,Team.ORLANDO_MAGIC,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,1421,1,2,0,1,0,2,0,1,4,1,0,1,4,2,1.7,7
20,2016-12-04,Team.ORLANDO_MAGIC,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1370,4,9,0,2,0,3,2,2,3,0,0,0,0,8,6.2,7
21,2016-12-06,Team.ORLANDO_MAGIC,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2091,9,12,3,3,4,4,1,0,9,3,3,2,4,25,28.7,2
22,2016-12-07,Team.ORLANDO_MAGIC,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,1676,5,8,0,0,0,2,1,3,4,1,0,2,3,10,7.8,-17
23,2016-12-09,Team.ORLANDO_MAGIC,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1402,4,13,0,3,0,0,2,2,6,0,1,3,1,8,4.0,-15
24,2016-12-10,Team.ORLANDO_MAGIC,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,1642,3,10,0,3,1,3,0,4,5,0,0,4,0,7,1.1,-11
25,2016-12-13,Team.ORLANDO_MAGIC,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2117,9,12,3,3,5,7,1,2,14,2,0,2,2,26,30.7,30
26,2016-12-14,Team.ORLANDO_MAGIC,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1532,4,12,1,3,0,0,0,3,9,1,1,1,4,9,8.5,-7
27,2016-12-16,Team.ORLANDO_MAGIC,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1250,4,11,0,1,2,2,0,5,5,0,0,1,2,10,7.1,0
28,2016-12-18,Team.ORLANDO_MAGIC,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,1518,6,10,0,2,1,1,0,2,3,0,0,1,0,13,10.1,-18
29,2016-12-20,Team.ORLANDO_MAGIC,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2134,8,13,0,1,6,7,0,2,6,1,1,1,2,22,20.4,4
30,2016-12-22,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,1866,4,11,1,4,1,2,2,6,4,2,0,6,1,10,5.1,-9
31,2016-12-23,Team.ORLANDO_MAGIC,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1786,11,16,3,6,0,0,0,3,9,1,1,0,2,25,26.3,15
32,2016-12-26,Team.ORLANDO_MAGIC,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1528,6,10,1,2,3,5,0,4,7,1,0,1,3,16,15.5,13
33,2016-12-28,Team.ORLANDO_MAGIC,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1599,2,10,0,2,0,0,2,1,4,1,0,1,1,4,1.9,-13
34,2017-01-01,Team.ORLANDO_MAGIC,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1734,1,8,0,2,0,0,1,2,7,0,1,3,3,2,-0.5,-17
35,2017-01-02,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,1845,6,12,1,1,0,0,1,2,14,1,1,0,4,13,18.2,14
36,2017-01-04,Team.ORLANDO_MAGIC,Location.HOME,Team.ATLANTA_HAWKS,Outcome.LOSS,2082,6,13,1,3,2,2,1,3,6,3,1,3,2,15,14.0,-8
37,2017-01-06,Team.ORLANDO_MAGIC,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,1503,6,10,0,1,0,0,1,1,2,2,0,1,0,12,10.8,-13
38,2017-01-08,Team.ORLANDO_MAGIC,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1133,4,11,1,2,0,0,3,3,4,1,0,3,1,9,6.3,-4
39,2017-01-11,Team.ORLANDO_MAGIC,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1371,3,9,0,0,0,2,0,2,3,0,0,2,2,6,0.0,-8
40,2017-01-13,Team.ORLANDO_MAGIC,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2070,8,18,1,3,2,2,2,2,7,1,1,5,6,19,10.8,0
41,2017-01-14,Team.ORLANDO_MAGIC,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,2361,10,17,1,3,7,11,3,6,9,2,1,1,4,28,28.8,7
42,2017-01-16,Team.ORLANDO_MAGIC,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1727,9,17,0,0,2,3,2,2,12,0,0,3,1,20,18.3,-14
43,2017-01-18,Team.ORLANDO_MAGIC,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1457,5,10,2,3,2,2,0,2,3,1,0,3,2,14,8.9,-2
44,2017-01-20,Team.ORLANDO_MAGIC,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2249,6,11,2,3,6,6,1,3,6,3,0,3,3,20,19.3,10
45,2017-01-22,Team.ORLANDO_MAGIC,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2355,11,19,1,2,0,0,0,4,10,1,0,2,4,23,19.7,-23
46,2017-01-24,Team.ORLANDO_MAGIC,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,2259,5,16,0,3,0,2,3,4,5,0,0,8,2,10,-2.0,-8
47,2017-01-27,Team.ORLANDO_MAGIC,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1446,4,10,1,1,3,3,1,4,7,1,0,2,1,12,12.0,-19
48,2017-01-29,Team.ORLANDO_MAGIC,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2132,4,13,0,3,3,4,0,4,10,2,1,2,5,11,10.0,-9
49,2017-01-30,Team.ORLANDO_MAGIC,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1827,9,17,2,5,1,2,0,4,3,3,0,1,5,21,15.6,2
50,2017-02-01,Team.ORLANDO_MAGIC,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,1890,5,10,0,1,1,1,0,6,3,0,0,1,3,11,7.7,-6
51,2017-02-03,Team.ORLANDO_MAGIC,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,1897,5,12,0,2,0,0,0,4,6,1,0,1,0,10,9.0,14
52,2017-02-04,Team.ORLANDO_MAGIC,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,1577,3,12,0,4,6,8,2,1,0,0,0,2,1,12,3.3,-35
53,2017-02-07,Team.ORLANDO_MAGIC,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,1605,5,11,0,1,0,0,0,2,8,2,0,2,2,10,9.7,-12
54,2017-02-09,Team.ORLANDO_MAGIC,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,1538,7,11,0,2,1,2,0,1,3,1,0,2,1,15,10.7,-2
55,2017-02-11,Team.ORLANDO_MAGIC,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,1229,4,9,0,2,0,0,0,2,0,0,0,2,4,8,0.3,-25
56,2017-02-13,Team.ORLANDO_MAGIC,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1876,7,15,0,0,6,7,0,5,4,0,0,0,2,20,15.4,16
57,2017-02-15,Team.ORLANDO_MAGIC,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,1804,3,8,1,2,0,0,1,2,3,0,0,3,2,7,2.2,-7
