,slug,name,positions,age,team,games_played,minutes_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
331,knoxke01,Kevin Knox,[<Position.POWER_FORWARD: 'POWER FORWARD'>],19,Team.NEW_YORK_KNICKS,75,2158,8.7,0.475,0.398,0.247,2.9,13.6,8.1,6.0,1.0,0.9,10.1,22.3,-2.2,0.9,-1.3,-0.03,-3.6,-2.4,-6.0,-2.2
332,korkmfu01,Furkan Korkmaz,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],21,Team.PHILADELPHIA_76ERS,48,679,11.5,0.528,0.588,0.18,2.6,13.8,8.3,10.7,2.0,0.2,8.6,17.9,0.4,0.7,1.1,0.079,-0.8,-1.5,-2.2,0.0
333,kornelu01,Luke Kornet,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,Team.NEW_YORK_KNICKS,46,784,14.8,0.531,0.682,0.163,3.6,14.6,9.0,10.5,1.7,4.5,7.6,17.9,0.6,0.7,1.4,0.083,0.1,0.6,0.7,0.5
334,korveky01,Kyle Korver,[<Position.POWER_FORWARD: 'POWER FORWARD'>],37,Team.CLEVELAND_CAVALIERS,16,251,11.3,0.65,0.711,0.211,0.0,13.4,6.4,10.1,0.6,0.7,17.0,17.4,0.2,0.0,0.2,0.043,-0.3,-3.4,-3.7,-0.1
335,korveky01,Kyle Korver,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],37,Team.UTAH_JAZZ,54,1083,11.2,0.569,0.722,0.14,0.9,12.2,6.7,8.6,1.0,0.7,8.9,18.7,0.8,1.3,2.0,0.091,0.1,-1.0,-1.0,0.3
336,koufoko01,Kosta Koufos,[<Position.CENTER: 'CENTER'>],29,Team.SACRAMENTO_KINGS,42,502,12.3,0.477,0.0,0.157,10.4,26.3,18.2,9.5,1.4,3.1,14.2,15.7,0.0,0.7,0.7,0.063,-4.3,1.8,-2.5,-0.1
337,kurucro01,Rodions Kurucs,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],20,Team.BROOKLYN_NETS,63,1294,11.0,0.545,0.41,0.205,4.6,15.4,10.0,6.0,1.5,1.5,13.6,18.4,0.1,1.5,1.6,0.059,-2.6,0.2,-2.4,-0.1
338,kuzmaky01,Kyle Kuzma,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,Team.LOS_ANGELES_LAKERS,70,2314,14.0,0.546,0.388,0.23,2.7,14.1,8.5,11.5,0.8,0.9,10.0,23.8,1.2,1.9,3.1,0.065,-0.3,-1.3,-1.7,0.2
339,labissk01,Skal Labissière,[<Position.POWER_FORWARD: 'POWER FORWARD'>],22,Team.SACRAMENTO_KINGS,13,113,7.0,0.517,0.367,0.367,3.6,18.7,10.9,6.8,0.8,2.3,16.7,15.3,-0.1,0.1,0.0,0.018,-4.7,-0.5,-5.2,-0.1
340,labissk01,Skal Labissière,[<Position.POWER_FORWARD: 'POWER FORWARD'>],22,Team.PORTLAND_TRAIL_BLAZERS,9,63,22.6,0.716,0.105,0.316,8.7,23.2,16.1,11.9,2.3,3.8,15.6,17.2,0.2,0.1,0.3,0.216,1.7,2.4,4.2,0.1
341,lambje01,Jeremy Lamb,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],26,Team.CHARLOTTE_HORNETS,79,2250,17.3,0.552,0.337,0.266,3.1,18.1,10.4,11.9,1.9,1.2,6.8,22.5,3.3,2.0,5.3,0.113,0.6,-0.6,0.1,1.2
342,lavinza01,Zach LaVine,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.CHICAGO_BULLS,63,2171,18.7,0.574,0.283,0.33,2.0,12.9,7.4,22.6,1.3,1.0,14.2,30.5,1.7,1.1,2.8,0.062,1.8,-1.7,0.0,1.1
343,laymaja01,Jake Layman,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],24,Team.PORTLAND_TRAIL_BLAZERS,71,1327,13.5,0.594,0.427,0.167,4.6,12.6,8.7,5.6,1.1,1.8,9.2,15.9,1.9,1.2,3.1,0.111,0.4,-0.6,-0.3,0.6
344,leaftj01,T.J. Leaf,[<Position.POWER_FORWARD: 'POWER FORWARD'>],21,Team.INDIANA_PACERS,58,522,16.9,0.572,0.169,0.169,9.3,17.1,13.3,6.9,0.8,3.2,5.8,17.5,0.9,0.7,1.6,0.148,-1.0,0.0,-1.0,0.1
345,leeco01,Courtney Lee,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],33,Team.NEW_YORK_KNICKS,12,160,13.7,0.527,0.34,0.298,3.8,14.1,8.8,15.1,2.4,1.1,8.6,15.5,0.2,0.1,0.3,0.087,-1.2,-0.1,-1.3,0.0
346,leeco01,Courtney Lee,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],33,Team.DALLAS_MAVERICKS,22,268,8.3,0.47,0.476,0.085,1.2,9.5,5.4,11.4,2.4,0.3,9.6,15.1,-0.1,0.3,0.2,0.028,-3.3,-0.3,-3.6,-0.1
347,leeda03,Damion Lee,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],26,Team.GOLDEN_STATE_WARRIORS,32,375,11.9,0.578,0.535,0.173,2.4,15.3,9.1,4.5,1.6,0.0,7.4,16.8,0.3,0.4,0.7,0.09,-1.1,-2.5,-3.6,-0.2
348,lemonwa01,Walt Lemon,[<Position.POINT_GUARD: 'POINT GUARD'>],26,Team.CHICAGO_BULLS,6,167,16.3,0.468,0.057,0.126,2.6,15.1,8.8,30.3,3.2,0.5,9.8,26.6,-0.1,0.2,0.1,0.026,-1.5,0.1,-1.4,0.0
349,lenal01,Alex Len,[<Position.CENTER: 'CENTER'>],25,Team.ATLANTA_HAWKS,77,1544,17.2,0.575,0.315,0.333,10.5,18.5,14.4,8.6,0.8,3.9,11.5,22.1,2.2,1.0,3.2,0.1,-0.1,-0.8,-0.9,0.4
350,leonaka01,Kawhi Leonard,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],27,Team.TORONTO_RAPTORS,60,2040,25.8,0.606,0.267,0.377,4.2,18.6,11.6,16.4,2.5,1.0,8.4,30.3,6.1,3.4,9.5,0.224,4.3,0.7,5.0,3.6
351,leoname01,Meyers Leonard,[<Position.CENTER: 'CENTER'>],26,Team.PORTLAND_TRAIL_BLAZERS,61,878,15.8,0.675,0.459,0.211,6.1,21.8,14.2,11.8,0.7,0.8,14.0,14.8,2.1,0.9,3.0,0.164,1.8,-0.4,1.4,0.8
352,leuerjo01,Jon Leuer,[<Position.POWER_FORWARD: 'POWER FORWARD'>],29,Team.DETROIT_PISTONS,41,402,13.2,0.616,0.097,0.274,7.1,19.8,13.2,5.5,1.5,0.8,15.4,16.1,0.4,0.5,0.9,0.11,-2.9,-0.1,-3.0,-0.1
353,leverca01,Caris LeVert,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],24,Team.BROOKLYN_NETS,40,1063,14.9,0.509,0.319,0.255,3.5,11.4,7.5,23.2,1.9,1.0,11.4,24.0,0.5,1.2,1.7,0.077,-0.3,0.1,-0.2,0.5
354,lillada01,Damian Lillard,[<Position.POINT_GUARD: 'POINT GUARD'>],28,Team.PORTLAND_TRAIL_BLAZERS,80,2838,23.7,0.588,0.419,0.335,2.6,11.1,7.0,30.6,1.5,1.0,10.8,29.3,9.7,2.4,12.1,0.205,6.6,-1.1,5.5,5.4
355,linje01,Jeremy Lin,[<Position.POINT_GUARD: 'POINT GUARD'>],30,Team.ATLANTA_HAWKS,51,1003,15.9,0.594,0.342,0.435,1.6,11.0,6.2,26.7,1.8,0.6,17.6,22.6,1.5,0.4,1.9,0.092,0.1,-2.4,-2.3,-0.1
356,linje01,Jeremy Lin,[<Position.POINT_GUARD: 'POINT GUARD'>],30,Team.TORONTO_RAPTORS,23,433,8.2,0.464,0.355,0.271,1.5,13.1,7.5,15.7,1.0,1.1,13.0,19.8,-0.3,0.5,0.2,0.02,-3.9,-0.6,-4.5,-0.3
357,livinsh01,Shaun Livingston,[<Position.POINT_GUARD: 'POINT GUARD'>],33,Team.GOLDEN_STATE_WARRIORS,64,967,11.7,0.555,0.01,0.243,4.9,7.9,6.5,14.8,1.5,2.3,14.1,12.0,1.2,0.9,2.0,0.101,-1.9,0.5,-1.5,0.1
358,loftoza01,Zach Lofton,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],26,Team.DETROIT_PISTONS,1,4,-10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,50.0,21.6,-0.1,0.0,0.0,-0.447,-17.0,8.1,-8.9,0.0
359,looneke01,Kevon Looney,[<Position.CENTER: 'CENTER'>],22,Team.GOLDEN_STATE_WARRIORS,80,1481,17.3,0.636,0.029,0.303,14.6,15.4,15.0,10.9,1.5,3.0,11.5,12.8,4.2,1.8,6.0,0.194,1.9,1.8,3.7,2.1
360,lopezbr01,Brook Lopez,[<Position.CENTER: 'CENTER'>],30,Team.MILWAUKEE_BUCKS,81,2322,14.6,0.597,0.651,0.169,1.5,15.0,8.7,5.7,1.0,6.5,8.9,16.7,2.3,4.3,6.7,0.138,-0.2,2.9,2.7,2.8
361,lopezro01,Robin Lopez,[<Position.CENTER: 'CENTER'>],30,Team.CHICAGO_BULLS,74,1606,15.9,0.598,0.058,0.23,9.4,10.0,9.7,8.8,0.3,4.2,14.0,18.6,2.0,0.7,2.7,0.081,-1.0,-0.1,-1.1,0.4
362,loveke01,Kevin Love,[<Position.POWER_FORWARD: 'POWER FORWARD'>],30,Team.CLEVELAND_CAVALIERS,22,598,19.5,0.561,0.519,0.403,5.9,40.0,22.2,12.8,0.5,0.7,11.2,27.4,1.0,0.4,1.3,0.106,0.8,-2.4,-1.7,0.0
363,lowryky01,Kyle Lowry,[<Position.POINT_GUARD: 'POINT GUARD'>],32,Team.TORONTO_RAPTORS,65,2213,16.5,0.562,0.613,0.263,2.1,12.9,7.6,34.8,2.0,1.2,18.1,19.6,3.6,3.0,6.6,0.144,2.5,0.6,3.1,2.8
364,loydjo01,Jordan Loyd,[<Position.POINT_GUARD: 'POINT GUARD'>],25,Team.TORONTO_RAPTORS,12,55,16.3,0.635,0.444,0.611,2.0,15.3,8.8,15.1,0.0,0.0,8.1,19.4,0.2,0.0,0.2,0.19,1.0,-3.0,-2.0,0.0
365,lucaska01,Kalin Lucas,[<Position.POINT_GUARD: 'POINT GUARD'>],29,Team.DETROIT_PISTONS,1,6,16.6,0.532,1.0,2.0,0.0,56.7,27.3,20.8,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.238,-1.0,0.5,-0.6,0.0
366,luwawti01,Timothé Luwawu-Cabarrot,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],23,Team.OKLAHOMA_CITY_THUNDER,21,123,3.4,0.383,0.512,0.14,3.3,12.1,7.6,4.2,1.5,0.7,9.9,16.8,-0.2,0.1,-0.1,-0.033,-6.7,-1.8,-8.5,-0.2
367,luwawti01,Timothé Luwawu-Cabarrot,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],23,Team.CHICAGO_BULLS,29,546,9.0,0.515,0.537,0.2,1.4,14.5,7.9,5.8,1.3,1.1,7.8,16.5,0.0,0.3,0.3,0.026,-2.6,-1.6,-4.2,-0.3
368,lydonty01,Tyler Lydon,[<Position.POWER_FORWARD: 'POWER FORWARD'>],22,Team.DENVER_NUGGETS,25,94,9.3,0.595,0.556,0.167,8.0,12.7,10.4,8.2,1.0,0.0,17.2,10.6,0.1,0.1,0.2,0.086,-1.4,-1.2,-2.5,0.0
369,lylestr01,Trey Lyles,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,Team.DENVER_NUGGETS,64,1120,12.7,0.5,0.404,0.234,4.2,19.6,11.9,11.3,1.3,1.8,11.1,23.4,-0.2,1.4,1.2,0.05,-2.6,-0.7,-3.3,-0.4
370,machasc01,Scott Machado,[<Position.POINT_GUARD: 'POINT GUARD'>],28,Team.LOS_ANGELES_LAKERS,4,19,22.2,0.776,0.167,0.167,0.0,0.0,0.0,23.5,2.4,0.0,0.0,14.0,0.1,0.0,0.1,0.281,2.4,-6.8,-4.4,0.0
371,macksh01,Shelvin Mack,[<Position.POINT_GUARD: 'POINT GUARD'>],28,Team.MEMPHIS_GRIZZLIES,53,1204,11.0,0.499,0.329,0.193,1.6,8.0,4.8,23.3,1.9,0.3,12.8,18.0,0.1,1.0,1.1,0.045,-2.2,-1.5,-3.7,-0.5
372,macksh01,Shelvin Mack,[<Position.POINT_GUARD: 'POINT GUARD'>],28,Team.CHARLOTTE_HORNETS,4,42,-6.6,0.251,0.143,0.643,0.0,5.2,2.6,3.0,2.3,0.0,18.2,22.5,-0.3,0.0,-0.3,-0.304,-14.5,-3.0,-17.5,-0.2
373,maconda01,Daryl Macon,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.DALLAS_MAVERICKS,8,90,5.5,0.482,0.407,0.259,2.4,11.8,7.1,11.2,0.5,0.0,16.6,17.2,-0.1,0.0,0.0,-0.022,-5.1,-2.1,-7.2,-0.1
374,macurjp01,J.P. Macura,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.CHARLOTTE_HORNETS,2,17,5.7,0.333,0.444,0.0,0.0,19.4,9.5,18.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.11,-6.2,-4.3,-10.5,0.0
375,mahinia01,Ian Mahinmi,[<Position.CENTER: 'CENTER'>],32,Team.WASHINGTON_WIZARDS,34,498,12.0,0.531,0.154,0.587,10.3,17.7,13.9,6.5,2.4,2.7,13.8,12.9,0.5,0.5,1.0,0.092,-2.3,1.3,-1.0,0.1
376,makerth01,Thon Maker,[<Position.CENTER: 'CENTER'>],21,Team.MILWAUKEE_BUCKS,35,409,12.9,0.546,0.582,0.276,4.5,18.5,11.9,5.8,1.1,3.7,5.7,16.3,0.4,0.7,1.1,0.132,-1.6,0.7,-0.9,0.1
377,makerth01,Thon Maker,[<Position.POWER_FORWARD: 'POWER FORWARD'>],21,Team.DETROIT_PISTONS,29,563,10.2,0.514,0.56,0.351,4.5,16.5,10.3,6.7,1.0,5.0,13.4,13.7,0.1,0.8,0.9,0.075,-3.0,2.5,-0.5,0.2
378,marjabo01,Boban Marjanović,[<Position.CENTER: 'CENTER'>],30,Team.LOS_ANGELES_CLIPPERS,36,376,24.9,0.666,0.014,0.679,16.0,26.5,21.4,9.3,1.4,3.6,16.9,24.6,1.2,0.5,1.7,0.217,1.1,0.3,1.4,0.3
379,marjabo01,Boban Marjanović,[<Position.CENTER: 'CENTER'>],30,Team.PHILADELPHIA_76ERS,22,305,23.3,0.663,0.067,0.3,11.4,27.3,19.6,17.1,0.8,2.6,13.9,21.7,0.9,0.4,1.3,0.204,1.7,0.7,2.5,0.3
380,markkla01,Lauri Markkanen,[<Position.POWER_FORWARD: 'POWER FORWARD'>],21,Team.CHICAGO_BULLS,52,1682,17.1,0.553,0.418,0.245,4.7,25.9,15.2,7.2,1.1,1.7,8.8,25.1,1.3,1.5,2.7,0.078,-0.3,-1.6,-1.9,0.0
381,martija01,Jarell Martin,[<Position.POWER_FORWARD: 'POWER FORWARD'>],24,Team.ORLANDO_MAGIC,42,328,9.4,0.528,0.548,0.106,3.5,20.5,11.9,7.8,0.4,2.0,9.2,15.9,0.1,0.4,0.5,0.073,-3.1,-0.8,-3.9,-0.2
382,masonfr01,Frank Mason,[<Position.POINT_GUARD: 'POINT GUARD'>],24,Team.SACRAMENTO_KINGS,38,435,12.4,0.502,0.379,0.337,1.4,9.0,5.1,26.3,1.7,0.8,15.6,21.8,0.0,0.3,0.3,0.033,-2.0,-2.5,-4.5,-0.3
383,matenya01,Yante Maten,[<Position.POWER_FORWARD: 'POWER FORWARD'>],22,Team.MIAMI_HEAT,2,13,5.7,0.25,0.25,0.0,8.2,16.4,12.3,0.0,3.8,0.0,0.0,13.2,0.0,0.0,0.0,-0.026,-8.9,-1.7,-10.6,0.0
384,matthwe02,Wesley Matthews,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],32,Team.DALLAS_MAVERICKS,44,1312,11.3,0.556,0.561,0.235,1.6,6.6,4.2,11.6,1.2,0.8,10.1,18.9,1.0,0.8,1.8,0.066,0.1,-1.4,-1.3,0.2
385,matthwe02,Wesley Matthews,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],32,Team.NEW_YORK_KNICKS,2,54,2.9,0.33,0.526,0.263,1.9,4.0,2.9,12.9,0.9,1.6,8.6,18.4,-0.1,0.0,-0.1,-0.115,-6.3,-3.4,-9.7,-0.1
386,matthwe02,Wesley Matthews,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],32,Team.INDIANA_PACERS,23,725,9.2,0.543,0.619,0.229,1.7,8.1,5.0,10.1,1.3,0.5,11.8,15.8,0.3,0.7,1.0,0.067,-0.5,-0.6,-1.2,0.2
387,mbahalu01,Luc Mbah a Moute,[<Position.POWER_FORWARD: 'POWER FORWARD'>],32,Team.LOS_ANGELES_CLIPPERS,4,61,6.7,0.495,0.333,0.278,3.6,8.4,6.1,4.5,0.8,1.3,9.0,15.4,0.0,0.0,0.0,0.009,-3.3,-2.1,-5.4,-0.1
388,mccalta01,Tahjere McCall,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],24,Team.BROOKLYN_NETS,1,8,9.6,0.581,0.333,0.333,0.0,13.1,6.6,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.055,-3.8,-5.9,-9.8,0.0
389,mccawpa01,Patrick McCaw,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.CLEVELAND_CAVALIERS,3,53,-0.7,0.278,0.444,0.0,0.0,6.6,3.1,4.9,1.9,0.0,25.0,9.9,-0.2,0.0,-0.2,-0.137,-8.1,-1.2,-9.3,-0.1
390,mccawpa01,Patrick McCaw,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.TORONTO_RAPTORS,26,344,8.7,0.569,0.444,0.278,2.3,11.6,7.1,9.8,2.9,0.5,18.8,9.3,0.2,0.5,0.7,0.096,-2.0,2.1,0.1,0.2
391,mccolcj01,CJ McCollum,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],27,Team.PORTLAND_TRAIL_BLAZERS,70,2375,17.0,0.553,0.358,0.154,2.9,9.7,6.3,13.8,1.1,0.9,7.4,25.5,4.0,1.7,5.6,0.114,2.2,-1.9,0.3,1.3
392,mccontj01,T.J. McConnell,[<Position.POINT_GUARD: 'POINT GUARD'>],26,Team.PHILADELPHIA_76ERS,76,1470,13.4,0.555,0.1,0.088,2.1,10.2,6.3,24.7,2.5,0.9,17.3,15.0,1.2,1.7,2.9,0.094,-1.7,0.0,-1.6,0.1
393,mcderdo01,Doug McDermott,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],27,Team.INDIANA_PACERS,77,1340,11.6,0.617,0.488,0.187,1.4,7.5,4.5,7.1,0.7,0.5,8.4,16.3,1.8,1.1,2.9,0.103,0.0,-2.1,-2.1,0.0
394,mcgeeja01,JaVale McGee,[<Position.CENTER: 'CENTER'>],31,Team.LOS_ANGELES_LAKERS,75,1671,21.8,0.634,0.019,0.237,12.3,22.5,17.5,4.8,1.3,7.3,13.2,20.2,3.0,2.9,5.9,0.171,-0.9,2.8,1.9,1.7
395,mcgruro01,Rodney McGruder,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],27,Team.MIAMI_HEAT,66,1550,9.4,0.51,0.488,0.156,4.1,12.2,8.2,10.3,1.1,0.7,11.5,15.4,0.4,1.6,1.9,0.059,-1.9,-0.1,-2.0,0.0
396,mckinal01,Alfonzo McKinnie,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],26,Team.GOLDEN_STATE_WARRIORS,72,1003,11.2,0.569,0.429,0.175,9.0,16.9,13.1,4.0,0.9,1.3,9.2,13.9,1.2,0.9,2.1,0.1,-0.9,-1.5,-2.5,-0.1
397,mclembe01,Ben McLemore,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],25,Team.SACRAMENTO_KINGS,19,158,10.5,0.541,0.641,0.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,0.1,0.1,0.2,0.055,-1.1,-2.6,-3.7,-0.1
398,mcraejo01,Jordan McRae,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],27,Team.WASHINGTON_WIZARDS,27,333,14.3,0.55,0.269,0.269,1.9,11.3,6.5,13.2,1.8,1.8,9.4,20.4,0.3,0.2,0.5,0.066,-1.9,-1.8,-3.7,-0.1
399,meeksjo01,Jodie Meeks,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],31,Team.TORONTO_RAPTORS,8,104,16.0,0.647,0.462,0.026,1.1,11.1,6.2,11.5,0.5,0.8,4.8,17.1,0.2,0.1,0.3,0.153,1.4,-2.2,-0.8,0.0
400,mejrisa01,Salah Mejri,[<Position.CENTER: 'CENTER'>],32,Team.DALLAS_MAVERICKS,36,399,16.1,0.559,0.304,0.286,9.7,25.3,17.6,13.2,1.2,5.5,14.3,15.8,0.5,0.6,1.1,0.136,-1.6,3.5,1.9,0.4
401,meltode01,De'Anthony Melton,[<Position.POINT_GUARD: 'POINT GUARD'>],20,Team.PHOENIX_SUNS,50,984,9.9,0.466,0.371,0.109,2.8,12.5,7.5,22.3,3.3,1.9,21.8,15.0,-0.8,0.8,0.0,0.002,-3.5,1.0,-2.6,-0.1
402,metuch01,Chimezie Metu,[<Position.POWER_FORWARD: 'POWER FORWARD'>],21,Team.SAN_ANTONIO_SPURS,29,145,6.4,0.389,0.034,0.293,6.8,20.1,13.5,12.0,2.0,1.2,18.6,24.4,-0.5,0.2,-0.3,-0.099,-9.0,-0.2,-9.2,-0.3
403,middlkh01,Khris Middleton,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],27,Team.MILWAUKEE_BUCKS,77,2393,16.5,0.558,0.413,0.225,2.3,16.5,9.8,20.1,1.6,0.2,12.1,25.1,2.5,3.6,6.1,0.123,0.7,0.1,0.8,1.7
404,milescj01,C.J. Miles,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],31,Team.TORONTO_RAPTORS,40,562,8.0,0.484,0.665,0.214,2.4,10.5,6.5,5.2,1.5,1.5,8.5,18.8,-0.3,0.7,0.4,0.035,-2.4,-1.3,-3.7,-0.2
405,milescj01,C.J. Miles,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],31,Team.MEMPHIS_GRIZZLIES,13,294,10.8,0.544,0.629,0.133,0.4,10.1,5.2,7.4,1.4,1.6,7.5,18.3,0.1,0.3,0.3,0.054,-1.4,-1.5,-2.9,-0.1
406,milleda01,Darius Miller,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],28,Team.NEW_ORLEANS_PELICANS,69,1757,8.4,0.55,0.752,0.147,0.8,6.6,3.8,10.4,1.1,1.1,10.3,13.4,1.1,0.6,1.6,0.045,-0.1,-1.5,-1.7,0.1
407,millema01,Malcolm Miller,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],25,Team.TORONTO_RAPTORS,10,67,13.7,0.63,0.808,0.154,1.7,6.3,4.0,2.1,0.7,1.2,3.5,18.5,0.1,0.1,0.2,0.13,1.8,-3.8,-2.0,0.0
408,millspa02,Patty Mills,[<Position.POINT_GUARD: 'POINT GUARD'>],30,Team.SAN_ANTONIO_SPURS,82,1908,13.2,0.572,0.609,0.155,1.4,8.9,5.2,17.6,1.3,0.4,11.6,18.5,2.2,1.2,3.5,0.087,1.5,-2.0,-0.5,0.7
409,millspa01,Paul Millsap,[<Position.POWER_FORWARD: 'POWER FORWARD'>],33,Team.DENVER_NUGGETS,70,1895,17.9,0.57,0.239,0.374,8.7,20.2,14.4,10.6,2.2,2.5,10.9,19.6,3.2,2.9,6.1,0.155,0.5,1.9,2.4,2.1
410,miltosh01,Shake Milton,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],22,Team.PHILADELPHIA_76ERS,20,268,9.3,0.483,0.506,0.08,3.7,10.0,6.9,9.2,1.4,2.3,6.2,15.0,0.1,0.3,0.3,0.059,-2.1,-0.6,-2.7,0.0
411,mirotni01,Nikola Mirotić,[<Position.POWER_FORWARD: 'POWER FORWARD'>],27,Team.NEW_ORLEANS_PELICANS,32,925,17.5,0.591,0.568,0.248,5.2,24.1,14.8,5.3,1.1,2.2,7.6,21.7,1.6,0.9,2.5,0.129,1.3,-1.6,-0.3,0.4
412,mirotni01,Nikola Mirotić,[<Position.POWER_FORWARD: 'POWER FORWARD'>],27,Team.MILWAUKEE_BUCKS,14,320,16.2,0.562,0.644,0.17,4.7,18.3,11.9,8.6,1.5,2.4,7.0,20.4,0.4,0.6,1.0,0.147,0.7,0.2,0.9,0.2
413,mitchdo01,Donovan Mitchell,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],22,Team.UTAH_JAZZ,77,2598,17.2,0.537,0.339,0.259,2.5,10.5,6.6,21.2,2.0,0.9,11.3,31.6,1.3,3.7,5.0,0.092,0.8,-0.2,0.6,1.7
414,mitrona01,Naz Mitrou-Long,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],25,Team.UTAH_JAZZ,14,84,2.2,0.383,0.55,0.1,1.3,6.3,3.9,23.3,0.6,0.9,27.7,14.7,-0.2,0.1,-0.1,-0.046,-7.0,-1.9,-8.9,-0.1
415,monkma01,Malik Monk,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],20,Team.CHARLOTTE_HORNETS,73,1258,11.8,0.518,0.563,0.174,1.3,10.6,5.9,14.3,1.4,1.3,12.0,24.6,-0.4,0.7,0.3,0.012,-1.1,-2.7,-3.9,-0.6
416,monrogr01,Greg Monroe,[<Position.CENTER: 'CENTER'>],28,Team.TORONTO_RAPTORS,38,423,13.5,0.487,0.025,0.379,15.7,23.8,19.9,5.4,1.5,1.6,14.2,22.2,-0.1,0.7,0.6,0.071,-4.7,-0.6,-5.3,-0.4
417,monrogr01,Greg Monroe,[<Position.CENTER: 'CENTER'>],28,Team.BOSTON_CELTICS,2,5,60.2,0.6,0.0,0.0,63.9,0.0,32.0,73.4,0.0,0.0,0.0,43.1,0.1,0.0,0.1,0.534,38.2,6.8,44.9,0.1
418,monrogr01,Greg Monroe,[<Position.CENTER: 'CENTER'>],28,Team.PHILADELPHIA_76ERS,3,52,31.7,0.736,0.043,0.478,8.4,17.8,13.2,23.5,0.9,0.0,3.5,23.2,0.4,0.0,0.4,0.37,7.7,-2.0,5.7,0.1
419,mooreet01,E'Twaun Moore,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],29,Team.NEW_ORLEANS_PELICANS,53,1463,11.5,0.567,0.331,0.111,2.5,6.4,4.5,9.5,1.3,0.4,9.6,17.3,1.2,0.5,1.7,0.055,-0.2,-1.9,-2.2,-0.1
420,moreler01,Eric Moreland,[<Position.POWER_FORWARD: 'POWER FORWARD'>],27,Team.PHOENIX_SUNS,1,5,3.9,0.0,0.0,0.0,0.0,67.5,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,-14.0,-3.9,-18.0,0.0
421,moreler01,Eric Moreland,[<Position.POWER_FORWARD: 'POWER FORWARD'>],27,Team.TORONTO_RAPTORS,4,38,7.1,0.5,0.143,0.0,11.7,35.9,24.1,13.3,1.3,2.2,41.7,13.6,-0.1,0.1,0.0,0.026,-6.6,3.5,-3.1,0.0
