,date,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus
39,2018-01-07,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHOENIX_SUNS,Outcome.LOSS,2023,11,21,1,1,3,7,3,7,11,2,0,6,2,26,21.2,-10
40,2018-01-09,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2110,7,20,1,3,7,10,2,7,12,3,2,6,1,22,19.5,-13
41,2018-01-10,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2125,15,23,1,2,7,9,2,8,5,4,0,4,0,38,34.4,-13
42,2018-01-13,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2194,10,27,0,3,5,7,2,8,7,2,1,3,1,25,17.3,5
43,2018-01-15,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1975,8,14,0,1,3,7,3,13,9,1,0,10,2,19,13.3,13
44,2018-01-17,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1695,8,22,1,3,2,3,2,4,7,2,0,3,1,19,12.5,20
45,2018-01-20,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2077,9,17,1,1,4,5,2,7,20,2,0,5,1,23,28.4,26
46,2018-01-23,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,2186,12,27,0,4,8,11,1,4,6,1,0,1,2,32,22.0,-10
47,2018-01-25,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2201,19,29,1,3,7,10,0,6,6,2,0,6,3,46,32.9,0
48,2018-01-27,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2184,13,22,3,4,2,4,4,7,13,2,0,6,3,31,28.8,20
49,2018-01-28,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,2437,14,33,1,6,8,11,2,7,14,2,0,2,3,37,30.4,22
50,2018-01-30,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2183,5,18,1,4,2,2,2,4,10,4,0,7,3,13,7.8,-7
51,2018-02-01,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2356,7,18,2,5,4,4,0,9,21,2,1,3,5,20,25.3,-8
52,2018-02-02,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2162,7,21,1,7,1,1,2,9,14,1,0,9,3,16,8.8,-9
53,2018-02-04,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,2374,15,25,0,4,6,8,1,4,9,1,0,7,1,36,25.5,-10
54,2018-02-06,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,2165,13,26,2,5,6,6,0,9,9,0,0,4,2,34,25.2,20
55,2018-02-13,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2338,7,19,0,3,7,8,2,5,12,2,0,1,2,21,21.6,-3
56,2018-02-14,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2222,6,14,0,4,11,12,2,11,15,1,2,4,1,23,28.4,14
57,2018-02-22,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2302,4,14,1,6,8,10,0,15,11,2,0,8,1,17,13.8,4
58,2018-02-24,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1890,4,15,1,5,6,6,2,10,7,2,0,5,1,15,12.0,-19
59,2018-02-26,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,2125,3,12,0,1,2,2,2,10,11,1,0,7,5,8,4.9,-5
60,2018-02-28,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,2496,11,25,0,5,8,9,3,8,7,3,1,9,3,30,19.4,8
61,2018-03-02,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,2382,16,25,2,4,9,11,7,7,8,1,1,5,2,43,39.6,2
62,2018-03-03,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2082,12,31,1,5,5,7,2,9,6,0,1,4,4,30,15.7,-7
63,2018-03-06,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,2366,15,27,0,4,2,2,2,2,7,1,1,9,4,32,17.1,-4
64,2018-03-08,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1769,11,14,0,0,5,7,0,8,9,0,0,2,1,27,27.1,27
65,2018-03-10,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,2133,7,15,0,1,7,11,1,11,10,1,0,5,1,21,18.3,1
66,2018-03-12,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,2176,7,19,2,3,1,3,0,10,11,0,0,2,2,17,13.6,4
67,2018-03-13,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,2126,12,20,0,0,8,10,4,8,12,1,1,4,3,32,32.1,20
68,2018-03-16,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2190,7,17,0,1,2,2,1,9,11,0,0,6,3,16,10.8,-1
69,2018-03-18,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2242,15,22,1,1,6,8,5,8,14,2,0,5,3,37,38.3,17
70,2018-03-20,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2209,9,21,2,5,7,11,2,6,7,1,0,5,2,27,17.6,5
71,2018-03-23,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,2155,9,15,2,2,9,10,0,13,8,1,0,5,4,29,25.6,-3
72,2018-03-25,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,2154,9,20,1,2,4,6,1,7,9,4,0,3,6,23,19.5,-2
73,2018-03-29,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2262,7,19,0,4,5,8,1,10,5,3,1,7,5,19,9.2,7
74,2018-03-30,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2641,12,32,4,9,5,8,3,6,13,2,1,2,2,33,27.1,2
75,2018-04-01,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2202,9,17,0,1,8,11,1,14,13,2,0,7,5,26,23.5,15
76,2018-04-03,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,2436,15,26,3,7,11,12,5,11,6,2,0,6,3,44,37.2,3
77,2018-04-07,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,2267,10,28,1,3,3,5,5,2,10,4,1,4,4,24,17.8,3
78,2018-04-09,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,2276,8,21,2,5,5,6,3,15,13,1,0,6,3,23,20.6,12
79,2018-04-11,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2224,2,9,0,2,2,3,3,17,19,2,0,5,0,6,17.6,17
0,2018-10-21,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,2109,13,23,1,6,5,11,2,10,8,0,0,5,2,32,22.9,-13
1,2018-10-25,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,1942,5,20,0,5,3,5,1,14,8,0,0,5,5,13,3.7,-5
2,2018-10-28,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1852,8,13,0,0,7,10,1,8,7,4,0,6,3,23,20.7,8
3,2018-10-30,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2010,13,25,1,3,5,7,2,2,8,3,1,3,4,32,25.6,18
4,2018-11-01,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,2228,12,24,0,3,5,7,1,7,10,3,0,3,3,29,24.8,3
5,2018-11-02,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,1560,10,16,0,1,3,4,0,3,12,4,0,1,1,23,27.3,10
6,2018-11-05,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1511,6,16,0,2,5,8,0,7,9,1,0,6,3,17,9.2,11
7,2018-11-19,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.LOSS,2194,12,25,4,10,1,2,2,11,7,3,0,4,5,29,22.5,4
8,2018-11-21,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,1973,5,15,1,5,0,2,0,11,13,2,1,4,4,11,11.2,25
9,2018-11-23,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2082,10,18,1,4,9,11,0,12,8,2,0,4,3,30,26.6,17
10,2018-11-24,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2369,6,23,1,12,3,7,3,7,12,1,0,4,5,16,8.3,-3
11,2018-11-28,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,2235,10,17,2,5,1,2,1,17,15,2,0,3,3,23,28.8,12
12,2018-11-30,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,1844,8,15,2,4,5,6,1,8,10,1,0,5,4,23,19.8,18
13,2018-12-03,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,1739,7,17,2,7,2,3,1,5,6,2,0,5,2,18,11.1,24
14,2018-12-05,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.BROOKLYN_NETS,Outcome.WIN,2381,9,23,2,9,1,2,2,13,17,1,0,2,5,21,22.3,10
15,2018-12-07,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2103,9,21,2,6,4,7,2,15,13,4,0,10,5,24,18.7,10
16,2018-12-10,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,2157,4,18,0,5,4,8,3,8,10,1,0,4,3,12,6.7,15
17,2018-12-12,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2294,8,16,2,7,2,5,1,5,7,4,2,7,2,20,15.5,0
18,2018-12-14,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2175,5,15,1,3,2,2,1,13,8,4,1,4,3,13,14.2,-9
19,2018-12-15,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2160,4,17,3,4,2,3,2,7,12,6,0,4,3,13,15.0,0
20,2018-12-17,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1892,5,13,0,0,3,4,4,12,11,5,0,4,3,13,19.4,25
21,2018-12-19,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2079,8,19,1,5,2,7,2,9,17,6,0,5,4,19,22.3,8
22,2018-12-22,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,2096,3,17,0,4,2,2,0,12,9,3,0,6,6,8,1.8,-12
23,2018-12-23,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2150,10,19,1,1,2,4,1,10,10,1,0,4,6,23,18.2,7
24,2018-12-25,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,2275,6,20,2,6,7,10,3,6,9,4,1,6,3,21,15.9,6
25,2018-12-28,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,2342,17,29,3,7,3,6,2,10,8,0,0,6,3,40,28.1,6
26,2018-12-30,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,2255,4,22,0,8,1,2,0,9,8,6,0,5,2,9,3.3,-4
27,2018-12-31,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,2071,13,24,0,1,6,6,0,11,11,4,0,5,4,32,28.8,22
28,2019-01-02,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2159,3,20,1,7,7,10,1,15,10,2,2,4,4,14,10.0,1
29,2019-01-04,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2229,13,28,0,2,5,6,0,9,7,1,0,3,3,31,20.6,7
30,2019-01-06,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,2230,9,23,2,5,2,6,2,13,13,0,1,8,2,22,14.2,-7
31,2019-01-08,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2318,11,22,1,6,2,2,1,4,16,1,2,7,2,25,21.7,7
32,2019-01-10,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2975,11,22,0,4,2,5,2,11,24,2,0,3,4,24,30.7,-5
33,2019-01-12,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1964,9,24,1,2,5,5,2,8,7,2,0,4,4,24,15.9,7
34,2019-01-15,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.LOSS,2130,10,21,0,3,11,14,2,4,11,5,0,2,2,31,31.6,1
35,2019-01-17,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,2601,7,30,5,12,7,10,2,7,13,1,1,3,5,26,15.9,5
36,2019-01-19,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.WIN,2212,8,21,1,6,4,7,3,7,6,1,0,4,6,21,11.3,9
37,2019-01-21,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,1724,6,12,1,2,4,5,3,7,9,0,0,3,3,17,16.9,22
38,2019-01-22,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2203,9,20,1,4,10,12,2,8,14,1,0,5,4,29,25.8,5
39,2019-01-24,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2201,9,19,1,3,4,8,1,16,16,2,0,4,3,23,25.2,14
40,2019-01-27,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.WIN,2165,5,20,2,5,1,2,1,12,11,1,1,4,3,13,9.1,-11
41,2019-01-29,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,2301,7,12,1,2,8,12,1,13,14,0,1,5,3,23,24.7,-3
42,2019-02-01,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,1915,6,10,0,1,2,5,1,11,14,1,1,4,0,14,19.7,11
43,2019-02-03,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,2226,8,19,1,3,5,8,2,10,16,2,0,4,4,22,22.7,-5
44,2019-02-05,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,2147,5,14,0,2,6,10,1,14,16,1,1,7,3,16,16.2,9
45,2019-02-07,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1994,5,16,1,4,4,6,1,12,15,4,0,1,3,15,21.6,18
46,2019-02-09,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,2304,8,21,1,5,4,5,0,12,11,2,1,10,3,21,11.9,2
47,2019-02-11,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2213,5,19,1,6,10,13,2,12,11,1,2,6,4,21,16.0,1
48,2019-02-14,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,2342,18,30,4,12,4,4,3,11,11,1,2,5,3,44,39.5,-15
49,2019-02-22,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,2574,15,29,6,13,7,10,2,13,8,2,1,5,6,43,33.7,9
50,2019-02-23,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,2119,15,30,5,12,6,8,1,9,4,1,1,7,5,41,24.1,-1
51,2019-02-26,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,2133,8,14,2,5,4,8,4,10,9,0,0,7,5,22,16.9,-16
52,2019-02-28,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.LOSS,2251,8,24,1,9,6,9,0,11,11,1,1,4,3,23,15.7,-3
53,2019-03-02,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2025,7,17,1,5,4,7,1,8,8,1,0,7,2,19,10.6,-15
54,2019-03-03,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,2131,7,20,4,13,4,6,2,4,5,3,1,4,3,22,14.6,-1
55,2019-03-05,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,2307,15,28,5,10,3,7,2,11,6,0,0,2,3,38,28.5,-2
56,2019-03-07,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2404,14,28,5,8,4,6,1,6,3,0,0,8,5,37,16.8,1
57,2019-03-08,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1918,12,23,2,9,6,8,0,8,7,0,1,1,6,32,24.5,-4
58,2019-03-11,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,2240,9,19,2,4,3,6,0,11,8,1,1,3,2,23,18.9,10
59,2019-03-13,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,2149,12,23,4,8,3,5,3,9,11,3,0,5,3,31,28.2,18
60,2019-03-14,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,2300,8,18,1,5,2,2,1,13,11,4,2,4,2,19,22.5,-1
61,2019-03-16,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1916,2,16,0,7,3,4,0,8,9,1,1,4,5,7,0.6,-18
62,2019-03-20,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.TORONTO_RAPTORS,Outcome.LOSS,2635,16,29,5,10,5,8,2,9,6,1,0,9,3,42,26.0,-7
63,2019-03-22,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.WIN,2206,6,20,2,9,4,5,4,8,13,4,1,3,3,18,20.8,18
64,2019-03-25,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,2205,6,20,1,6,3,6,0,5,7,0,0,1,3,16,7.4,-20
65,2019-03-27,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,2211,6,15,2,4,3,4,1,10,12,2,1,2,0,17,21.3,8
66,2019-03-29,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,2139,11,22,1,5,4,5,3,6,9,2,0,3,3,27,23.6,-1
67,2019-03-31,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,2259,9,19,3,8,4,4,2,9,11,2,0,3,2,25,25.3,-3
68,2019-04-02,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,2208,8,23,2,9,2,3,5,15,21,3,0,2,2,20,29.6,24
69,2019-04-05,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,2112,6,18,1,4,6,10,1,7,15,1,0,4,2,19,16.7,4
70,2019-04-07,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2291,10,22,2,6,5,7,1,9,15,1,0,4,3,27,24.5,-1
71,2019-04-09,Team.OKLAHOMA_CITY_THUNDER,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,2224,11,23,4,10,3,3,2,10,10,0,0,3,4,29,24.1,3
72,2019-04-10,Team.OKLAHOMA_CITY_THUNDER,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,2188,7,10,1,3,0,2,0,11,17,1,1,4,3,15,21.7,6
