,date,Team,Player1,Player2,Player3,Player4,Player5,game_id,Location,Outcome,spread
7420,2017-03-03,MEM,T. Allen,M. Conley,M. Gasol,J. Green,C. Parsons,6174,AWAY,LOSS,4.0
11230,2017-03-03,PHI,R. Covington,T. McConnell,J. Okafor,D. Šarić,N. Stauskas,6171,HOME,WIN,3.0
8508,2017-03-03,MIL,G. Antetokounmpo,M. Brogdon,T. Maker,K. Middleton,T. Snell,6173,HOME,WIN,11.0
903,2017-03-03,BOS,A. Bradley,J. Crowder,A. Horford,A. Johnson,I. Thomas,6178,AWAY,WIN,20.0
13946,2017-03-03,TOR,D. Carroll,D. DeRozan,S. Ibaka,C. Joseph,J. Valančiūnas,6172,AWAY,WIN,8.0
15032,2017-03-03,WAS,B. Beal,M. Gortat,M. Morris,O. Porter,J. Wall,6172,HOME,LOSS,8.0
6329,2017-03-03,LAC,B. Griffin,D. Jordan,L. Mbah a Moute,C. Paul,J. Redick,6173,AWAY,LOSS,11.0
359,2017-03-03,ATL,K. Bazemore,D. Howard,P. Millsap,D. Schröder,T. Sefolosha,6169,HOME,LOSS,5.0
9601,2017-03-03,NYK,C. Anthony,C. Lee,K. Porziņģis,D. Rose,L. Thomas,6171,AWAY,LOSS,3.0
6874,2017-03-03,LAL,T. Black,B. Ingram,J. Randle,D. Russell,N. Young,6178,HOME,LOSS,20.0
10688,2017-03-03,ORL,E. Fournier,A. Gordon,E. Payton,T. Ross,N. Vučević,6170,HOME,WIN,11.0
10145,2017-03-03,OKC,Á. Abrines,S. Adams,A. Roberson,D. Sabonis,R. Westbrook,6175,AWAY,LOSS,7.0
7965,2017-03-03,MIA,L. Babbitt,G. Dragić,R. McGruder,D. Waiters,H. Whiteside,6170,AWAY,LOSS,11.0
11773,2017-03-03,PHO,E. Bledsoe,D. Booker,M. Chriss,A. Len,T. Warren,6175,HOME,WIN,7.0
2531,2017-03-03,CLE,C. Frye,K. Irving,L. James,I. Shumpert,T. Thompson,6169,AWAY,WIN,5.0
1444,2017-03-03,BRK,R. Foye,R. Hollis-Jefferson,C. LeVert,J. Lin,B. Lopez,6176,AWAY,LOSS,15.0
13401,2017-03-03,SAS,L. Aldridge,D. Dedmon,D. Green,K. Leonard,T. Parker,6177,AWAY,WIN,3.0
17620,2017-03-03,NOP,D. Cousins,A. Davis,S. Hill,J. Holiday,H. Thompson,6177,HOME,LOSS,3.0
1991,2017-03-04,CHI,J. Butler,J. Grant,R. Lopez,B. Portis,D. Wade,6182,HOME,LOSS,10.0
1445,2017-03-04,BRK,R. Foye,R. Hollis-Jefferson,C. LeVert,J. Lin,B. Lopez,6186,AWAY,LOSS,14.0
13402,2017-03-04,SAS,L. Aldridge,D. Dedmon,D. Green,K. Leonard,T. Parker,6185,HOME,WIN,7.0
17076,2017-03-04,CHO,N. Batum,M. Kidd-Gilchrist,K. Walker,M. Williams,C. Zeller,6183,AWAY,WIN,10.0
8509,2017-03-04,MIL,G. Antetokounmpo,M. Brogdon,T. Maker,K. Middleton,T. Snell,6181,HOME,WIN,7.0
2532,2017-03-04,CLE,J. Jones,K. Korver,I. Shumpert,T. Thompson,D. Williams,6180,AWAY,LOSS,28.0
11231,2017-03-04,PHI,R. Covington,R. Holmes,T. McConnell,D. Šarić,N. Stauskas,6179,HOME,LOSS,30.0
4159,2017-03-04,DET,K. Caldwell-Pope,A. Drummond,R. Jackson,J. Leuer,M. Morris,6179,AWAY,WIN,30.0
5246,2017-03-04,HOU,R. Anderson,T. Ariza,P. Beverley,C. Capela,J. Harden,6184,HOME,WIN,15.0
7421,2017-03-04,MEM,T. Allen,M. Conley,M. Gasol,J. Green,C. Parsons,6184,AWAY,LOSS,15.0
9057,2017-03-04,MIN,G. Dieng,R. Rubio,B. Rush,K. Towns,A. Wiggins,6185,AWAY,LOSS,7.0
7966,2017-03-04,MIA,L. Babbitt,G. Dragić,R. McGruder,D. Waiters,H. Whiteside,6180,HOME,WIN,28.0
3618,2017-03-04,DEN,W. Chandler,D. Gallinari,G. Harris,N. Jokić,J. Nelson,6183,HOME,LOSS,10.0
6330,2017-03-04,LAC,B. Griffin,D. Jordan,L. Mbah a Moute,C. Paul,J. Redick,6182,AWAY,WIN,10.0
13947,2017-03-04,TOR,D. Carroll,D. DeRozan,S. Ibaka,C. Joseph,J. Valančiūnas,6181,AWAY,LOSS,7.0
12317,2017-03-04,POR,M. Harkless,D. Lillard,C. McCollum,J. Nurkić,N. Vonleh,6186,HOME,WIN,14.0
3076,2017-03-05,DAL,H. Barnes,S. Curry,Y. Ferrell,W. Matthews,D. Nowitzki,6192,HOME,WIN,15.0
904,2017-03-05,BOS,J. Brown,J. Crowder,J. Jerebko,A. Johnson,I. Thomas,6189,AWAY,LOSS,3.0
10689,2017-03-05,ORL,B. Biyombo,E. Fournier,A. Gordon,E. Payton,T. Ross,6190,AWAY,LOSS,1.0
360,2017-03-05,ATL,K. Bazemore,D. Howard,P. Millsap,D. Schröder,T. Sefolosha,6187,HOME,LOSS,1.0
6875,2017-03-05,LAL,T. Black,B. Ingram,J. Randle,D. Russell,N. Young,6193,HOME,LOSS,8.0
9602,2017-03-05,NYK,C. Anthony,C. Lee,K. Porziņģis,D. Rose,L. Thomas,6188,HOME,LOSS,7.0
5787,2017-03-05,IND,P. George,C. Miles,J. Teague,M. Turner,T. Young,6187,AWAY,WIN,1.0
15033,2017-03-05,WAS,B. Beal,M. Gortat,M. Morris,O. Porter,J. Wall,6190,HOME,WIN,1.0
4702,2017-03-05,GSW,M. Barnes,S. Curry,D. Green,Z. Pachulia,K. Thompson,6188,AWAY,WIN,7.0
12862,2017-03-05,SAC,A. Afflalo,W. Cauley-Stein,D. Collison,K. Koufos,T. Lawson,6191,HOME,LOSS,1.0
11774,2017-03-05,PHO,E. Bledsoe,D. Booker,M. Chriss,A. Len,T. Warren,6189,HOME,WIN,3.0
17621,2017-03-05,NOP,D. Cousins,A. Davis,S. Hill,J. Holiday,H. Thompson,6193,AWAY,WIN,8.0
10146,2017-03-05,OKC,Á. Abrines,S. Adams,A. Roberson,D. Sabonis,R. Westbrook,6192,AWAY,LOSS,15.0
14489,2017-03-05,UTA,D. Favors,R. Gobert,G. Hayward,G. Hill,R. Hood,6191,AWAY,WIN,1.0
5247,2017-03-06,HOU,R. Anderson,T. Ariza,P. Beverley,C. Capela,J. Harden,6201,AWAY,LOSS,2.0
7422,2017-03-06,MEM,M. Conley,M. Gasol,A. Harrison,C. Parsons,B. Wright,6200,HOME,LOSS,13.0
4160,2017-03-06,DET,K. Caldwell-Pope,A. Drummond,R. Jackson,J. Leuer,M. Morris,6198,HOME,WIN,14.0
14490,2017-03-06,UTA,D. Exum,D. Favors,R. Gobert,G. Hayward,J. Ingles,6203,HOME,WIN,5.0
11232,2017-03-06,PHI,R. Covington,G. Henderson,R. Holmes,T. McConnell,D. Šarić,6196,HOME,LOSS,14.0
12863,2017-03-06,SAC,A. Afflalo,W. Cauley-Stein,D. Collison,K. Koufos,T. Lawson,6202,AWAY,LOSS,12.0
3619,2017-03-06,DEN,W. Chandler,D. Gallinari,G. Harris,J. Nelson,M. Plumlee,6202,HOME,WIN,12.0
361,2017-03-06,ATL,K. Bazemore,D. Howard,P. Millsap,D. Schröder,T. Sefolosha,6197,HOME,LOSS,8.0
8510,2017-03-06,MIL,G. Antetokounmpo,M. Brogdon,T. Maker,K. Middleton,T. Snell,6196,AWAY,WIN,14.0
1446,2017-03-06,BRK,R. Foye,R. Hollis-Jefferson,C. LeVert,J. Lin,B. Lopez,6200,AWAY,WIN,13.0
1992,2017-03-06,CHI,J. Butler,J. Grant,R. Lopez,B. Portis,P. Zipser,6198,AWAY,LOSS,14.0
905,2017-03-06,BOS,A. Bradley,J. Brown,J. Crowder,A. Johnson,I. Thomas,6204,AWAY,LOSS,14.0
17622,2017-03-06,NOP,D. Cousins,A. Davis,S. Hill,J. Holiday,H. Thompson,6203,AWAY,LOSS,5.0
17077,2017-03-06,CHO,N. Batum,M. Kidd-Gilchrist,K. Walker,M. Williams,C. Zeller,6199,HOME,WIN,12.0
4703,2017-03-06,GSW,S. Curry,D. Green,P. McCaw,Z. Pachulia,K. Thompson,6197,AWAY,WIN,8.0
9603,2017-03-06,NYK,R. Baker,C. Lee,K. Porziņģis,D. Rose,L. Thomas,6195,AWAY,WIN,8.0
6331,2017-03-06,LAC,B. Griffin,D. Jordan,L. Mbah a Moute,C. Paul,J. Redick,6204,HOME,WIN,14.0
7967,2017-03-06,MIA,L. Babbitt,G. Dragić,R. McGruder,D. Waiters,H. Whiteside,6194,AWAY,WIN,8.0
13403,2017-03-06,SAS,L. Aldridge,D. Dedmon,D. Green,K. Leonard,T. Parker,6201,HOME,WIN,2.0
10690,2017-03-06,ORL,B. Biyombo,E. Fournier,A. Gordon,E. Payton,T. Ross,6195,HOME,LOSS,8.0
2533,2017-03-06,CLE,K. Irving,L. James,R. Jefferson,I. Shumpert,T. Thompson,6194,HOME,LOSS,8.0
5788,2017-03-06,IND,P. George,C. Miles,J. Teague,M. Turner,T. Young,6199,AWAY,LOSS,12.0
6876,2017-03-07,LAL,T. Black,B. Ingram,J. Randle,D. Russell,N. Young,6206,AWAY,LOSS,11.0
12318,2017-03-07,POR,M. Harkless,D. Lillard,C. McCollum,J. Nurkić,N. Vonleh,6205,AWAY,WIN,5.0
15034,2017-03-07,WAS,B. Beal,M. Gortat,M. Morris,O. Porter,J. Wall,6207,AWAY,WIN,4.0
10147,2017-03-07,OKC,S. Adams,V. Oladipo,A. Roberson,D. Sabonis,R. Westbrook,6205,HOME,LOSS,5.0
3077,2017-03-07,DAL,H. Barnes,S. Curry,Y. Ferrell,W. Matthews,D. Nowitzki,6206,HOME,WIN,11.0
11775,2017-03-07,PHO,E. Bledsoe,D. Booker,M. Chriss,A. Len,T. Warren,6207,HOME,LOSS,4.0
13404,2017-03-08,SAS,D. Dedmon,D. Green,D. Lee,T. Parker,J. Simmons,6216,HOME,WIN,10.0
14491,2017-03-08,UTA,D. Exum,R. Gobert,G. Hayward,R. Hood,J. Johnson,6211,AWAY,WIN,7.0
4704,2017-03-08,GSW,S. Curry,D. Green,P. McCaw,Z. Pachulia,K. Thompson,6218,HOME,LOSS,13.0
3620,2017-03-08,DEN,W. Chandler,G. Harris,J. Hernangómez,J. Nelson,M. Plumlee,6217,HOME,LOSS,10.0
9058,2017-03-08,MIN,G. Dieng,S. Muhammad,R. Rubio,K. Towns,A. Wiggins,6214,HOME,WIN,16.0
8511,2017-03-08,MIL,G. Antetokounmpo,M. Brogdon,T. Maker,K. Middleton,T. Snell,6213,HOME,WIN,11.0
17623,2017-03-08,NOP,D. Cousins,A. Davis,S. Hill,J. Holiday,H. Thompson,6215,HOME,LOSS,7.0
5789,2017-03-08,IND,P. George,C. Miles,J. Teague,M. Turner,T. Young,6212,HOME,WIN,17.0
15035,2017-03-08,WAS,B. Beal,M. Gortat,M. Morris,O. Porter,J. Wall,6217,AWAY,WIN,10.0
362,2017-03-08,ATL,K. Bazemore,D. Howard,P. Millsap,D. Schröder,T. Sefolosha,6209,HOME,WIN,5.0
17078,2017-03-08,CHO,N. Batum,M. Kidd-Gilchrist,K. Walker,M. Williams,C. Zeller,6210,AWAY,LOSS,7.0
12864,2017-03-08,SAC,A. Afflalo,D. Collison,T. Evans,K. Koufos,A. Tolliver,6216,AWAY,LOSS,10.0
7968,2017-03-08,MIA,L. Babbitt,G. Dragić,R. McGruder,D. Waiters,H. Whiteside,6210,HOME,WIN,7.0
9604,2017-03-08,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose,6213,AWAY,LOSS,11.0
906,2017-03-08,BOS,A. Bradley,J. Crowder,A. Horford,A. Johnson,I. Thomas,6218,AWAY,WIN,13.0
6332,2017-03-08,LAC,B. Griffin,D. Jordan,L. Mbah a Moute,C. Paul,J. Redick,6214,AWAY,LOSS,16.0
1993,2017-03-08,CHI,J. Butler,J. Grant,R. Lopez,B. Portis,P. Zipser,6208,AWAY,LOSS,7.0
13948,2017-03-08,TOR,D. DeRozan,S. Ibaka,C. Joseph,P. Tucker,J. Valančiūnas,6215,AWAY,WIN,7.0
4161,2017-03-08,DET,K. Caldwell-Pope,A. Drummond,R. Jackson,J. Leuer,M. Morris,6212,AWAY,LOSS,17.0
10691,2017-03-08,ORL,B. Biyombo,E. Fournier,A. Gordon,E. Payton,T. Ross,6208,HOME,WIN,7.0
1447,2017-03-08,BRK,R. Foye,R. Hollis-Jefferson,C. LeVert,J. Lin,B. Lopez,6209,AWAY,LOSS,5.0
5248,2017-03-08,HOU,T. Ariza,P. Beverley,C. Capela,E. Gordon,J. Harden,6211,HOME,LOSS,7.0
10148,2017-03-09,OKC,S. Adams,T. Gibson,V. Oladipo,A. Roberson,R. Westbrook,6221,HOME,WIN,10.0
11233,2017-03-09,PHI,R. Covington,T. McConnell,J. Okafor,D. Šarić,N. Stauskas,6222,AWAY,LOSS,6.0
6333,2017-03-09,LAC,B. Griffin,D. Jordan,L. Mbah a Moute,C. Paul,J. Redick,6220,AWAY,WIN,16.0
11776,2017-03-09,PHO,E. Bledsoe,D. Booker,M. Chriss,A. Len,T. Warren,6223,HOME,LOSS,12.0
6877,2017-03-09,LAL,T. Black,B. Ingram,J. Randle,D. Russell,N. Young,6223,AWAY,WIN,12.0
4162,2017-03-09,DET,K. Caldwell-Pope,A. Drummond,T. Harris,R. Jackson,M. Morris,6219,HOME,WIN,5.0
7423,2017-03-09,MEM,M. Conley,J. Ennis,M. Gasol,A. Harrison,B. Wright,6220,HOME,LOSS,16.0
2534,2017-03-09,CLE,K. Irving,L. James,R. Jefferson,I. Shumpert,T. Thompson,6219,AWAY,LOSS,5.0
12319,2017-03-09,POR,M. Harkless,D. Lillard,C. McCollum,J. Nurkić,N. Vonleh,6222,HOME,WIN,6.0
13405,2017-03-09,SAS,L. Aldridge,D. Dedmon,D. Green,K. Leonard,D. Murray,6221,AWAY,LOSS,10.0
8512,2017-03-10,MIL,G. Antetokounmpo,M. Dellavedova,T. Maker,K. Middleton,T. Snell,6227,HOME,WIN,14.0
9059,2017-03-10,MIN,G. Dieng,R. Rubio,B. Rush,K. Towns,A. Wiggins,6228,HOME,WIN,1.0
5790,2017-03-10,IND,P. George,C. Miles,J. Teague,M. Turner,T. Young,6227,AWAY,LOSS,14.0
1994,2017-03-10,CHI,J. Butler,J. Grant,R. Lopez,B. Portis,D. Wade,6226,HOME,LOSS,21.0
13949,2017-03-10,TOR,D. Carroll,D. DeRozan,S. Ibaka,C. Joseph,J. Valančiūnas,6225,AWAY,LOSS,6.0
12865,2017-03-10,SAC,A. Afflalo,W. Cauley-Stein,D. Collison,B. Hield,K. Koufos,6231,HOME,LOSS,8.0
4705,2017-03-10,GSW,S. Curry,D. Green,P. McCaw,Z. Pachulia,K. Thompson,6228,AWAY,LOSS,1.0
363,2017-03-10,ATL,K. Bazemore,T. Hardaway,D. Howard,P. Millsap,D. Schröder,6225,HOME,WIN,6.0
3621,2017-03-10,DEN,W. Chandler,D. Gallinari,G. Harris,N. Jokić,J. Nelson,6230,HOME,WIN,20.0
1448,2017-03-10,BRK,Q. Acy,R. Foye,R. Hollis-Jefferson,C. LeVert,J. Lin,6229,AWAY,LOSS,9.0
5249,2017-03-10,HOU,R. Anderson,T. Ariza,P. Beverley,C. Capela,J. Harden,6226,AWAY,WIN,21.0
907,2017-03-10,BOS,A. Bradley,J. Crowder,A. Horford,A. Johnson,I. Thomas,6230,AWAY,LOSS,20.0
17079,2017-03-10,CHO,N. Batum,M. Kidd-Gilchrist,K. Walker,M. Williams,C. Zeller,6224,HOME,WIN,40.0
3078,2017-03-10,DAL,H. Barnes,S. Curry,Y. Ferrell,W. Matthews,D. Nowitzki,6229,HOME,WIN,9.0
10692,2017-03-10,ORL,B. Biyombo,E. Fournier,A. Gordon,E. Payton,T. Ross,6224,AWAY,LOSS,40.0
15036,2017-03-10,WAS,B. Beal,M. Gortat,M. Morris,O. Porter,J. Wall,6231,AWAY,WIN,8.0
12866,2017-03-11,SAC,A. Afflalo,W. Cauley-Stein,D. Collison,B. Hield,K. Koufos,6243,HOME,LOSS,13.0
7969,2017-03-11,MIA,L. Babbitt,G. Dragić,R. McGruder,D. Waiters,H. Whiteside,6237,HOME,WIN,15.0
11777,2017-03-11,PHO,E. Bledsoe,D. Booker,M. Chriss,D. Jones,T. Warren,6240,AWAY,WIN,2.0
3079,2017-03-11,DAL,H. Barnes,S. Curry,Y. Ferrell,W. Matthews,D. Nowitzki,6240,HOME,LOSS,2.0
7424,2017-03-11,MEM,M. Conley,J. Ennis,M. Gasol,J. Green,C. Parsons,6241,HOME,LOSS,17.0
9605,2017-03-11,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose,6234,AWAY,LOSS,20.0
17080,2017-03-11,CHO,N. Batum,M. Kidd-Gilchrist,K. Walker,M. Williams,C. Zeller,6235,HOME,LOSS,3.0
10693,2017-03-11,ORL,E. Fournier,A. Gordon,E. Payton,T. Ross,N. Vučević,6236,HOME,LOSS,12.0
364,2017-03-11,ATL,K. Bazemore,K. Humphries,P. Millsap,D. Schröder,T. Sefolosha,6241,AWAY,WIN,17.0
6334,2017-03-11,LAC,B. Griffin,D. Jordan,L. Mbah a Moute,C. Paul,J. Redick,6233,HOME,WIN,12.0
4163,2017-03-11,DET,K. Caldwell-Pope,A. Drummond,T. Harris,R. Jackson,M. Morris,6234,HOME,WIN,20.0
13950,2017-03-11,TOR,D. DeRozan,S. Ibaka,C. Joseph,N. Powell,J. Valančiūnas,6237,AWAY,LOSS,15.0
2535,2017-03-11,CLE,K. Irving,L. James,R. Jefferson,I. Shumpert,T. Thompson,6236,AWAY,WIN,12.0
15037,2017-03-11,WAS,B. Beal,M. Gortat,M. Morris,O. Porter,J. Wall,6242,AWAY,WIN,1.0
4706,2017-03-11,GSW,M. Barnes,S. Livingston,K. Looney,P. McCaw,Z. Pachulia,6239,AWAY,LOSS,22.0
12320,2017-03-11,POR,M. Harkless,D. Lillard,C. McCollum,J. Nurkić,N. Vonleh,6242,HOME,LOSS,1.0
17624,2017-03-11,NOP,D. Cousins,A. Davis,S. Hill,J. Holiday,H. Thompson,6235,AWAY,WIN,3.0
8513,2017-03-11,MIL,G. Antetokounmpo,M. Dellavedova,T. Maker,K. Middleton,T. Snell,6238,HOME,WIN,7.0
13406,2017-03-11,SAS,K. Anderson,D. Dedmon,D. Green,D. Lee,P. Mills,6239,HOME,WIN,22.0
10149,2017-03-11,OKC,S. Adams,T. Gibson,V. Oladipo,A. Roberson,R. Westbrook,6232,HOME,WIN,8.0
14492,2017-03-11,UTA,G. Hayward,G. Hill,R. Hood,J. Johnson,J. Withey,6232,AWAY,LOSS,8.0
9060,2017-03-11,MIN,G. Dieng,R. Rubio,B. Rush,K. Towns,A. Wiggins,6238,AWAY,LOSS,7.0
11234,2017-03-11,PHI,R. Covington,T. Luwawu-Cabarrot,T. McConnell,J. Okafor,D. Šarić,6233,AWAY,LOSS,12.0
3622,2017-03-11,DEN,W. Chandler,D. Gallinari,G. Harris,N. Jokić,J. Nelson,6243,AWAY,WIN,13.0
5791,2017-03-12,IND,P. George,C. Miles,J. Teague,M. Turner,T. Young,6246,HOME,WIN,4.0
1995,2017-03-12,CHI,J. Butler,J. Grant,R. Lopez,B. Portis,D. Wade,6244,AWAY,LOSS,20.0
6878,2017-03-12,LAL,B. Ingram,D. Nwaba,J. Randle,D. Russell,I. Zubac,6249,HOME,LOSS,2.0
12321,2017-03-12,POR,M. Harkless,D. Lillard,C. McCollum,J. Nurkić,N. Vonleh,6248,AWAY,WIN,9.0
1449,2017-03-12,BRK,R. Foye,R. Hollis-Jefferson,C. LeVert,J. Lin,B. Lopez,6245,HOME,WIN,8.0
5250,2017-03-12,HOU,R. Anderson,T. Ariza,P. Beverley,C. Capela,J. Harden,6247,HOME,WIN,5.0
11235,2017-03-12,PHI,G. Henderson,T. Luwawu-Cabarrot,T. McConnell,J. Okafor,D. Šarić,6249,AWAY,WIN,2.0
9606,2017-03-12,NYK,C. Anthony,W. Hernangómez,C. Lee,K. Porziņģis,D. Rose,6245,AWAY,LOSS,8.0
908,2017-03-12,BOS,A. Bradley,J. Crowder,A. Horford,A. Johnson,I. Thomas,6244,HOME,WIN,20.0
7970,2017-03-12,MIA,L. Babbitt,R. McGruder,J. Richardson,D. Waiters,H. Whiteside,6246,AWAY,LOSS,4.0
2536,2017-03-12,CLE,K. Irving,L. James,R. Jefferson,I. Shumpert,T. Thompson,6247,AWAY,LOSS,5.0
11778,2017-03-12,PHO,E. Bledsoe,D. Booker,M. Chriss,D. Jones,T. Warren,6248,HOME,LOSS,9.0
1996,2017-03-13,CHI,J. Butler,R. Lopez,B. Portis,R. Rondo,D. Wade,6250,AWAY,WIN,6.0
365,2017-03-13,ATL,K. Bazemore,D. Howard,P. Millsap,D. Schröder,T. Sefolosha,6254,AWAY,LOSS,8.0
13407,2017-03-13,SAS,D. Dedmon,D. Green,D. Lee,K. Leonard,P. Mills,6254,HOME,WIN,8.0
6879,2017-03-13,LAL,J. Clarkson,B. Ingram,D. Nwaba,J. Randle,I. Zubac,6256,AWAY,LOSS,28.0
8514,2017-03-13,MIL,G. Antetokounmpo,M. Dellavedova,T. Maker,K. Middleton,T. Snell,6252,AWAY,LOSS,20.0
17081,2017-03-13,CHO,M. Kidd-Gilchrist,J. Lamb,K. Walker,M. Williams,C. Zeller,6250,HOME,LOSS,6.0
15038,2017-03-13,WAS,B. Beal,M. Gortat,M. Morris,O. Porter,J. Wall,6253,AWAY,LOSS,15.0
14493,2017-03-13,UTA,B. Diaw,R. Gobert,G. Hayward,G. Hill,R. Hood,6255,HOME,WIN,6.0
3623,2017-03-13,DEN,D. Gallinari,G. Harris,N. Jokić,J. Nelson,M. Plumlee,6256,HOME,WIN,28.0
3080,2017-03-13,DAL,H. Barnes,S. Curry,Y. Ferrell,W. Matthews,D. Nowitzki,6251,AWAY,LOSS,22.0
6335,2017-03-13,LAC,B. Griffin,D. Jordan,L. Mbah a Moute,C. Paul,J. Redick,6255,AWAY,LOSS,6.0
13951,2017-03-13,TOR,D. DeRozan,S. Ibaka,C. Joseph,N. Powell,J. Valančiūnas,6251,HOME,WIN,22.0
7425,2017-03-13,MEM,T. Allen,V. Carter,M. Conley,M. Gasol,J. Green,6252,HOME,WIN,20.0
10694,2017-03-13,ORL,E. Fournier,A. Gordon,E. Payton,T. Ross,N. Vučević,6257,AWAY,LOSS,5.0
12867,2017-03-13,SAC,W. Cauley-Stein,D. Collison,B. Hield,S. Labissière,G. Temple,6257,HOME,WIN,5.0
9061,2017-03-13,MIN,G. Dieng,R. Rubio,B. Rush,K. Towns,A. Wiggins,6253,HOME,WIN,15.0
1450,2017-03-14,BRK,R. Foye,R. Hollis-Jefferson,C. LeVert,J. Lin,B. Lopez,6259,HOME,LOSS,18.0
12322,2017-03-14,POR,M. Harkless,D. Lillard,C. McCollum,J. Nurkić,N. Vonleh,6261,AWAY,LOSS,23.0
5792,2017-03-14,IND,P. George,C. Miles,J. Teague,M. Turner,T. Young,6260,AWAY,LOSS,6.0
4164,2017-03-14,DET,K. Caldwell-Pope,A. Drummond,T. Harris,R. Jackson,M. Morris,6258,AWAY,LOSS,32.0
2537,2017-03-14,CLE,K. Irving,L. James,R. Jefferson,I. Shumpert,T. Thompson,6258,HOME,WIN,32.0
11236,2017-03-14,PHI,R. Covington,T. Luwawu-Cabarrot,T. McConnell,J. Okafor,D. Šarić,6262,AWAY,LOSS,2.0
17625,2017-03-14,NOP,D. Cousins,A. Davis,S. Hill,J. Holiday,W. Selden,6261,HOME,WIN,23.0
9607,2017-03-14,NYK,C. Anthony,C. Lee,K. Porziņģis,D. Rose,L. Thomas,6260,HOME,WIN,6.0
10150,2017-03-14,OKC,S. Adams,T. Gibson,V. Oladipo,A. Roberson,R. Westbrook,6259,AWAY,WIN,18.0
4707,2017-03-14,GSW,S. Curry,D. Green,P. McCaw,Z. Pachulia,K. Thompson,6262,HOME,WIN,2.0
4165,2017-03-15,DET,K. Caldwell-Pope,A. Drummond,R. Jackson,J. Leuer,M. Morris,6266,HOME,LOSS,14.0
7971,2017-03-15,MIA,L. Babbitt,G. Dragić,R. McGruder,D. Waiters,H. Whiteside,6267,HOME,WIN,8.0
12323,2017-03-15,POR,M. Harkless,D. Lillard,C. McCollum,J. Nurkić,N. Vonleh,6270,AWAY,WIN,4.0
1997,2017-03-15,CHI,J. Butler,R. Lopez,B. Portis,R. Rondo,D. Wade,6268,HOME,LOSS,7.0
3081,2017-03-15,DAL,H. Barnes,S. Curry,Y. Ferrell,D. Finney-Smith,D. Nowitzki,6264,AWAY,WIN,5.0
5251,2017-03-15,HOU,R. Anderson,T. Ariza,P. Beverley,C. Capela,J. Harden,6269,HOME,WIN,39.0
909,2017-03-15,BOS,A. Bradley,J. Crowder,A. Horford,A. Johnson,I. Thomas,6265,HOME,WIN,13.0
11779,2017-03-15,PHO,D. Booker,M. Chriss,A. Len,T. Ulis,T. Warren,6271,HOME,LOSS,6.0
6336,2017-03-15,LAC,B. Griffin,D. Jordan,L. Mbah a Moute,C. Paul,J. Redick,6272,HOME,LOSS,1.0
13408,2017-03-15,SAS,L. Aldridge,D. Dedmon,D. Green,K. Leonard,P. Mills,6270,HOME,LOSS,4.0
12868,2017-03-15,SAC,A. Afflalo,W. Cauley-Stein,B. Hield,K. Koufos,T. Lawson,6271,AWAY,WIN,6.0
15039,2017-03-15,WAS,B. Beal,M. Gortat,M. Morris,O. Porter,J. Wall,6264,HOME,LOSS,5.0
9062,2017-03-15,MIN,G. Dieng,R. Rubio,B. Rush,K. Towns,A. Wiggins,6265,AWAY,LOSS,13.0
8515,2017-03-15,MIL,G. Antetokounmpo,M. Brogdon,T. Maker,K. Middleton,T. Snell,6272,AWAY,WIN,1.0
7426,2017-03-15,MEM,T. Allen,V. Carter,M. Conley,M. Gasol,J. Green,6268,AWAY,WIN,7.0
17082,2017-03-15,CHO,M. Kidd-Gilchrist,J. Lamb,K. Walker,M. Williams,C. Zeller,6263,AWAY,LOSS,21.0
5793,2017-03-15,IND,P. George,C. Miles,J. Teague,M. Turner,T. Young,6263,HOME,WIN,21.0
6880,2017-03-15,LAL,J. Clarkson,B. Ingram,J. Randle,N. Young,I. Zubac,6269,AWAY,LOSS,39.0
17626,2017-03-15,NOP,D. Cousins,A. Davis,S. Hill,J. Holiday,W. Selden,6267,AWAY,LOSS,8.0
14494,2017-03-15,UTA,R. Gobert,G. Hayward,G. Hill,R. Hood,J. Johnson,6266,AWAY,WIN,14.0
13952,2017-03-16,TOR,D. Carroll,D. DeRozan,S. Ibaka,C. Joseph,J. Valančiūnas,6274,HOME,LOSS,21.0
6337,2017-03-16,LAC,L. Mbah a Moute,C. Paul,J. Redick,A. Rivers,M. Speights,6277,AWAY,LOSS,15.0
3624,2017-03-16,DEN,G. Harris,J. Hernangómez,N. Jokić,J. Nelson,M. Plumlee,6277,HOME,WIN,15.0
10151,2017-03-16,OKC,S. Adams,T. Gibson,V. Oladipo,A. Roberson,R. Westbrook,6274,AWAY,WIN,21.0
9608,2017-03-16,NYK,C. Anthony,W. Hernangómez,C. Lee,D. Rose,L. Thomas,6276,HOME,LOSS,11.0
4708,2017-03-16,GSW,S. Curry,D. Green,P. McCaw,Z. Pachulia,K. Thompson,6278,HOME,WIN,30.0
14495,2017-03-16,UTA,R. Gobert,G. Hayward,G. Hill,J. Ingles,J. Johnson,6273,AWAY,LOSS,8.0
7427,2017-03-16,MEM,T. Allen,V. Carter,M. Conley,M. Gasol,J. Green,6275,AWAY,WIN,12.0
1451,2017-03-16,BRK,R. Foye,R. Hollis-Jefferson,C. LeVert,J. Lin,B. Lopez,6276,AWAY,WIN,11.0
